team1,team2,score1,score2,odds1,odds2,datetime,notes
Baltimore Orioles,Detroit Tigers,4,5,-101,-116,12 Aug 2011 23:05,
Cleveland Indians,Minnesota Twins,3,2,-149,+127,12 Aug 2011 23:05,
New York Yankees,Tampa Bay Rays,1,5,-189,+162,12 Aug 2011 23:05,
Philadelphia Phillies,Washington Nationals,2,4,-278,+235,12 Aug 2011 23:05,
Arizona Diamondbacks,Houston Astros,8,5,-196,+167,12 Aug 2011 01:40,
St.Louis Cardinals,Milwaukee Brewers,5,2,-130,+112,12 Aug 2011 00:15,
Baltimore Orioles,Chicago White Sox,3,6,+104,-123,11 Aug 2011 23:05,
Cleveland Indians,Detroit Tigers,3,4,+160,-185,11 Aug 2011 23:05,
Chicago Cubs,Washington Nationals,4,3,-115,-103,11 Aug 2011 18:20,
New York Yankees,Los Angeles Angels,6,5,-217,+184,11 Aug 2011 17:05,
Toronto Blue Jays,Oakland Athletics,3,10,-145,+125,11 Aug 2011 16:37,
Cincinnati Reds,Colorado Rockies,2,1,-143,+123,11 Aug 2011 16:35,
New York Mets,San Diego Padres,2,3,-118,+100,11 Aug 2011 16:10,
Tampa Bay Rays,Kansas City Royals,4,1,-189,+163,11 Aug 2011 16:10,
Arizona Diamondbacks,Houston Astros,6,3,-227,+189,11 Aug 2011 01:40,
St.Louis Cardinals,Milwaukee Brewers,1,5,-133,+114,11 Aug 2011 00:15,
Minnesota Twins,Boston Red Sox,5,2,+172,-200,11 Aug 2011 00:10,
Chicago Cubs,Washington Nationals,4,2,-114,-104,11 Aug 2011 00:05,
Texas Rangers,Seattle Mariners,3,4,-222,+189,11 Aug 2011 00:05,
Cincinnati Reds,Colorado Rockies,3,2,-164,+140,10 Aug 2011 23:10,
Miami Marlins,Atlanta Braves,2,6,+100,-118,10 Aug 2011 23:10,
New York Mets,San Diego Padres,5,9,-145,+125,10 Aug 2011 23:10,
Tampa Bay Rays,Kansas City Royals,8,7,-137,+119,10 Aug 2011 23:10,
Toronto Blue Jays,Oakland Athletics,8,4,-109,-109,10 Aug 2011 23:07,
Baltimore Orioles,Chicago White Sox,6,4,+102,-120,10 Aug 2011 23:05,
Cleveland Indians,Detroit Tigers,10,3,-135,+116,10 Aug 2011 23:05,
New York Yankees,Los Angeles Angels,9,3,-200,+173,10 Aug 2011 23:05,
San Francisco Giants,Pittsburgh Pirates,2,9,-161,+140,10 Aug 2011 19:45,
Los Angeles Dodgers,Philadelphia Phillies,8,9,+102,-120,10 Aug 2011 19:10,
San Francisco Giants,Pittsburgh Pirates,6,0,-182,+158,10 Aug 2011 02:15,
Los Angeles Dodgers,Philadelphia Phillies,1,2,+154,-179,10 Aug 2011 02:10,
Arizona Diamondbacks,Houston Astros,11,9,-189,+164,10 Aug 2011 01:40,
St.Louis Cardinals,Milwaukee Brewers,3,5,-118,+100,10 Aug 2011 00:15,
Minnesota Twins,Boston Red Sox,3,4,+118,-137,10 Aug 2011 00:10,
Chicago Cubs,Washington Nationals,1,3,-164,+142,10 Aug 2011 00:05,
Texas Rangers,Seattle Mariners,7,6,-192,+165,10 Aug 2011 00:05,
Cincinnati Reds,Colorado Rockies,2,3,-130,+112,09 Aug 2011 23:10,
Miami Marlins,Atlanta Braves,3,4,+110,-128,09 Aug 2011 23:10,
New York Mets,San Diego Padres,5,4,-139,+119,09 Aug 2011 23:10,
Tampa Bay Rays,Kansas City Royals,4,0,-189,+163,09 Aug 2011 23:10,
Toronto Blue Jays,Oakland Athletics,1,4,-143,+124,09 Aug 2011 23:07,
Cleveland Indians,Detroit Tigers,3,2,-130,+110,09 Aug 2011 23:05,
New York Yankees,Los Angeles Angels,4,6,-122,+104,09 Aug 2011 23:05,
Baltimore Orioles,Chicago White Sox,3,4,+117,-137,09 Aug 2011 23:05,
San Francisco Giants,Pittsburgh Pirates,0,5,-189,+164,09 Aug 2011 02:15,
Los Angeles Dodgers,Philadelphia Phillies,3,5,+141,-164,09 Aug 2011 02:10,
Arizona Diamondbacks,Houston Astros,1,9,-208,+177,09 Aug 2011 01:40,
Texas Rangers,Seattle Mariners,9,2,-250,+209,09 Aug 2011 00:05,
Cincinnati Reds,Colorado Rockies,7,10,-147,+129,08 Aug 2011 23:10,
Miami Marlins,Atlanta Braves,5,8,-101,-116,08 Aug 2011 23:10,
Minnesota Twins,Boston Red Sox,6,8,-101,-116,08 Aug 2011 23:10,
New York Mets,San Diego Padres,9,8,-108,-110,08 Aug 2011 23:10,
Tampa Bay Rays,Kansas City Royals,2,1,-164,+142,08 Aug 2011 23:10,
Baltimore Orioles,Chicago White Sox,6,7,+110,-128,08 Aug 2011 23:05,
Boston Red Sox,New York Yankees,3,2,-164,+141,08 Aug 2011 00:05,
Texas Rangers,Cleveland Indians,5,3,-172,+150,08 Aug 2011 00:05,
Arizona Diamondbacks,Los Angeles Dodgers,4,3,-112,-105,07 Aug 2011 20:10,
San Francisco Giants,Philadelphia Phillies,3,1,-141,+122,07 Aug 2011 20:05,
Los Angeles Angels,Seattle Mariners,2,1,-128,+110,07 Aug 2011 19:35,
Colorado Rockies,Washington Nationals,2,3,-123,+104,07 Aug 2011 19:10,
Chicago Cubs,Cincinnati Reds,7,8,-109,-109,07 Aug 2011 18:20,
Kansas City Royals,Detroit Tigers,4,3,+110,-128,07 Aug 2011 18:10,
Minnesota Twins,Chicago White Sox,0,7,-104,-114,07 Aug 2011 18:10,
Houston Astros,Milwaukee Brewers,3,7,+150,-175,07 Aug 2011 18:05,
Tampa Bay Rays,Oakland Athletics,4,5,-175,+152,07 Aug 2011 17:40,
Baltimore Orioles,Toronto Blue Jays,2,7,+125,-145,07 Aug 2011 17:35,
Pittsburgh Pirates,San Diego Padres,3,7,-102,-116,07 Aug 2011 17:35,
Miami Marlins,St.Louis Cardinals,4,8,+116,-133,07 Aug 2011 17:10,
New York Mets,Atlanta Braves,5,6,-123,+112,07 Aug 2011 17:10,
Los Angeles Angels,Seattle Mariners,1,5,-152,+131,07 Aug 2011 01:05,
Arizona Diamondbacks,Los Angeles Dodgers,3,5,-152,+129,07 Aug 2011 00:10,
Colorado Rockies,Washington Nationals,15,7,-175,+150,07 Aug 2011 00:10,
Texas Rangers,Cleveland Indians,5,7,-213,+183,07 Aug 2011 00:05,
Kansas City Royals,Detroit Tigers,3,4,+166,-192,06 Aug 2011 23:10,
Miami Marlins,St.Louis Cardinals,1,2,+112,-130,06 Aug 2011 23:10,
Minnesota Twins,Chicago White Sox,1,6,-128,+112,06 Aug 2011 23:10,
New York Mets,Atlanta Braves,11,7,-101,-116,06 Aug 2011 23:10,
Tampa Bay Rays,Oakland Athletics,0,8,-141,+122,06 Aug 2011 23:10,
Baltimore Orioles,Toronto Blue Jays,6,2,+125,-145,06 Aug 2011 23:05,
Houston Astros,Milwaukee Brewers,5,7,+133,-154,06 Aug 2011 23:05,
Pittsburgh Pirates,San Diego Padres,2,13,-116,-102,06 Aug 2011 23:05,
Boston Red Sox,New York Yankees,10,4,+135,-156,06 Aug 2011 20:10,
San Francisco Giants,Philadelphia Phillies,1,2,+108,-127,06 Aug 2011 20:10,
Chicago Cubs,Cincinnati Reds,11,4,+118,-137,06 Aug 2011 17:05,
San Francisco Giants,Philadelphia Phillies,2,9,+100,-119,06 Aug 2011 02:15,
Los Angeles Angels,Seattle Mariners,1,0,-270,+229,06 Aug 2011 02:05,
Arizona Diamondbacks,Los Angeles Dodgers,4,7,-141,+121,06 Aug 2011 01:40,
Colorado Rockies,Washington Nationals,3,5,-135,+116,06 Aug 2011 00:40,
Kansas City Royals,Detroit Tigers,3,4,-108,-110,06 Aug 2011 00:10,
Minnesota Twins,Chicago White Sox,3,5,-108,-110,06 Aug 2011 00:10,
Houston Astros,Milwaukee Brewers,1,8,+183,-217,06 Aug 2011 00:05,
Texas Rangers,Cleveland Indians,8,7,-159,+137,06 Aug 2011 00:05,
Tampa Bay Rays,Oakland Athletics,8,4,-179,+154,05 Aug 2011 23:10,
Boston Red Sox,New York Yankees,2,3,-154,+134,05 Aug 2011 23:10,
Miami Marlins,St.Louis Cardinals,2,3,-119,+100,05 Aug 2011 23:10,
New York Mets,Atlanta Braves,1,4,+104,-123,05 Aug 2011 23:10,
Baltimore Orioles,Toronto Blue Jays,4,5,-101,-118,05 Aug 2011 23:05,
Pittsburgh Pirates,San Diego Padres,5,15,-143,+124,05 Aug 2011 23:05,
Chicago Cubs,Cincinnati Reds,4,3,-103,-115,05 Aug 2011 18:20,
San Francisco Giants,Philadelphia Phillies,0,3,+120,-139,05 Aug 2011 02:15,
Los Angeles Angels,Minnesota Twins,7,1,-175,+152,05 Aug 2011 02:05,
Colorado Rockies,Washington Nationals,6,3,-141,+122,05 Aug 2011 00:40,
Chicago White Sox,New York Yankees,2,7,-101,-116,05 Aug 2011 00:10,
Kansas City Royals,Baltimore Orioles,9,4,-137,+118,05 Aug 2011 00:10,
Boston Red Sox,Cleveland Indians,3,7,-167,+145,04 Aug 2011 23:10,
Miami Marlins,St.Louis Cardinals,4,7,-106,-111,04 Aug 2011 23:10,
Pittsburgh Pirates,Chicago Cubs,6,7,-159,+137,04 Aug 2011 23:05,
Detroit Tigers,Texas Rangers,2,5,+131,-152,04 Aug 2011 17:05,
Tampa Bay Rays,Toronto Blue Jays,7,6,-120,+102,04 Aug 2011 16:10,
Los Angeles Angels,Minnesota Twins,4,11,-106,-111,04 Aug 2011 02:05,
San Diego Padres,Los Angeles Dodgers,3,0,-128,+110,04 Aug 2011 02:05,
Chicago White Sox,New York Yankees,7,18,-106,-111,04 Aug 2011 00:10,
Kansas City Royals,Baltimore Orioles,6,2,-122,+104,04 Aug 2011 00:10,
Houston Astros,Cincinnati Reds,5,4,+124,-145,04 Aug 2011 00:05,
Boston Red Sox,Cleveland Indians,4,3,-185,+159,03 Aug 2011 23:10,
Tampa Bay Rays,Toronto Blue Jays,9,1,-161,+139,03 Aug 2011 23:10,
Detroit Tigers,Texas Rangers,5,4,-109,-109,03 Aug 2011 23:05,
Pittsburgh Pirates,Chicago Cubs,0,1,-104,-114,03 Aug 2011 23:05,
San Francisco Giants,Arizona Diamondbacks,8,1,-164,+143,03 Aug 2011 19:45,
Seattle Mariners,Oakland Athletics,7,4,+131,-152,03 Aug 2011 19:40,
Colorado Rockies,Philadelphia Phillies,6,8,+173,-200,03 Aug 2011 19:10,
Milwaukee Brewers,St.Louis Cardinals,10,5,-109,-109,03 Aug 2011 18:10,
Washington Nationals,Atlanta Braves,4,6,+134,-156,03 Aug 2011 17:05,
San Francisco Giants,Arizona Diamondbacks,1,6,-169,+147,03 Aug 2011 02:15,
Seattle Mariners,Oakland Athletics,4,2,-156,+134,03 Aug 2011 02:10,
Los Angeles Angels,Minnesota Twins,5,1,-167,+144,03 Aug 2011 02:05,
San Diego Padres,Los Angeles Dodgers,0,1,-114,-103,03 Aug 2011 02:05,
Colorado Rockies,Philadelphia Phillies,0,5,-102,-115,03 Aug 2011 00:40,
Chicago White Sox,New York Yankees,0,6,-111,-106,03 Aug 2011 00:10,
Kansas City Royals,Baltimore Orioles,2,8,-143,+123,03 Aug 2011 00:10,
Milwaukee Brewers,St.Louis Cardinals,7,8,-122,+104,03 Aug 2011 00:10,
Houston Astros,Cincinnati Reds,1,5,+112,-130,03 Aug 2011 00:05,
Boston Red Sox,Cleveland Indians,3,2,-263,+223,02 Aug 2011 23:10,
New York Mets,Miami Marlins,3,4,-132,+112,02 Aug 2011 23:10,
Tampa Bay Rays,Toronto Blue Jays,1,3,-147,+127,02 Aug 2011 23:10,
Detroit Tigers,Texas Rangers,6,5,-119,+100,02 Aug 2011 23:05,
Pittsburgh Pirates,Chicago Cubs,6,11,-143,+124,02 Aug 2011 23:05,
Washington Nationals,Atlanta Braves,9,3,-110,-106,02 Aug 2011 23:05,
San Francisco Giants,Arizona Diamondbacks,2,5,-139,+120,02 Aug 2011 02:15,
Seattle Mariners,Oakland Athletics,8,4,+108,-125,02 Aug 2011 02:10,
San Diego Padres,Los Angeles Dodgers,2,6,+112,-130,02 Aug 2011 02:05,
Colorado Rockies,Philadelphia Phillies,3,4,+127,-149,02 Aug 2011 00:40,
Milwaukee Brewers,St.Louis Cardinals,6,2,-132,+114,02 Aug 2011 00:10,
Chicago White Sox,New York Yankees,2,3,+158,-182,02 Aug 2011 00:10,
Houston Astros,Cincinnati Reds,4,3,+116,-135,02 Aug 2011 00:05,
Boston Red Sox,Cleveland Indians,6,9,-192,+167,01 Aug 2011 23:10,
New York Mets,Miami Marlins,3,7,-114,-104,01 Aug 2011 23:10,
Pittsburgh Pirates,Chicago Cubs,3,5,-141,+122,01 Aug 2011 23:05,
Washington Nationals,Atlanta Braves,5,3,+127,-147,01 Aug 2011 23:05,
St.Louis Cardinals,Chicago Cubs,3,6,-159,+138,01 Aug 2011 00:05,
Los Angeles Dodgers,Arizona Diamondbacks,3,6,-125,+106,31 Jul 2011 20:10,
Seattle Mariners,Tampa Bay Rays,1,8,+110,-128,31 Jul 2011 20:10,
Oakland Athletics,Minnesota Twins,7,3,-147,+125,31 Jul 2011 20:05,
San Diego Padres,Colorado Rockies,8,3,-103,-110,31 Jul 2011 20:05,
Chicago White Sox,Boston Red Sox,3,5,-119,+100,31 Jul 2011 18:10,
Milwaukee Brewers,Houston Astros,5,4,-196,+168,31 Jul 2011 18:10,
Atlanta Braves,Miami Marlins,1,3,-156,+134,31 Jul 2011 17:35,
Philadelphia Phillies,Pittsburgh Pirates,6,5,-200,+171,31 Jul 2011 17:35,
Washington Nationals,New York Mets,3,2,-122,+104,31 Jul 2011 17:35,
Cincinnati Reds,San Francisco Giants,9,0,-159,+137,31 Jul 2011 17:10,
Toronto Blue Jays,Texas Rangers,7,3,-106,-111,31 Jul 2011 17:07,
Cleveland Indians,Kansas City Royals,3,5,-128,+110,31 Jul 2011 17:05,
Detroit Tigers,Los Angeles Angels,3,2,-143,+124,31 Jul 2011 17:05,
New York Yankees,Baltimore Orioles,4,2,-208,+179,31 Jul 2011 17:05,
Los Angeles Dodgers,Arizona Diamondbacks,4,6,-139,+120,31 Jul 2011 02:10,
Oakland Athletics,Minnesota Twins,8,3,-135,+116,31 Jul 2011 01:05,
San Diego Padres,Colorado Rockies,6,10,-106,-105,31 Jul 2011 00:35,
Atlanta Braves,Miami Marlins,5,1,-141,+122,30 Jul 2011 23:10,
Chicago White Sox,Boston Red Sox,2,10,+136,-156,30 Jul 2011 23:10,
Cincinnati Reds,San Francisco Giants,7,2,-118,+100,30 Jul 2011 23:10,
Milwaukee Brewers,Houston Astros,6,2,-278,+229,30 Jul 2011 23:10,
Cleveland Indians,Kansas City Royals,5,2,-159,+137,30 Jul 2011 23:05,
New York Yankees,Baltimore Orioles,17,3,-182,+165,30 Jul 2011 23:05,
Philadelphia Phillies,Pittsburgh Pirates,7,4,-263,+219,30 Jul 2011 23:05,
Washington Nationals,New York Mets,3,0,+104,-123,30 Jul 2011 23:05,
Detroit Tigers,Los Angeles Angels,1,5,+102,-119,30 Jul 2011 20:10,
Seattle Mariners,Tampa Bay Rays,3,2,-118,+100,30 Jul 2011 20:10,
St.Louis Cardinals,Chicago Cubs,13,5,-182,+156,30 Jul 2011 20:10,
Toronto Blue Jays,Texas Rangers,0,3,-105,-111,30 Jul 2011 17:07,
New York Yankees,Baltimore Orioles,8,3,-238,+204,30 Jul 2011 17:05,
Los Angeles Dodgers,Arizona Diamondbacks,9,5,-103,-115,30 Jul 2011 02:10,
Seattle Mariners,Tampa Bay Rays,0,8,-109,-109,30 Jul 2011 02:10,
Oakland Athletics,Minnesota Twins,5,9,-149,+129,30 Jul 2011 02:05,
San Diego Padres,Colorado Rockies,2,3,-123,+104,30 Jul 2011 02:05,
St.Louis Cardinals,Chicago Cubs,9,2,-139,+120,30 Jul 2011 00:15,
Chicago White Sox,Boston Red Sox,3,1,-114,-103,30 Jul 2011 00:10,
Milwaukee Brewers,Houston Astros,4,0,-189,+161,30 Jul 2011 00:10,
Atlanta Braves,Miami Marlins,5,0,-161,+139,29 Jul 2011 23:35,
Cincinnati Reds,San Francisco Giants,4,3,+102,-120,29 Jul 2011 23:10,
Toronto Blue Jays,Texas Rangers,3,2,+116,-135,29 Jul 2011 23:07,
Cleveland Indians,Kansas City Royals,0,12,-133,+114,29 Jul 2011 23:05,
Philadelphia Phillies,Pittsburgh Pirates,10,3,-294,+244,29 Jul 2011 23:05,
Washington Nationals,New York Mets,5,8,+104,-122,29 Jul 2011 23:05,
Detroit Tigers,Los Angeles Angels,12,2,-147,+125,29 Jul 2011 23:05,
New York Yankees,Baltimore Orioles,2,4,-208,+179,29 Jul 2011 23:05,
St.Louis Cardinals,Houston Astros,3,5,-204,+175,29 Jul 2011 00:15,
Texas Rangers,Minnesota Twins,4,1,-164,+141,29 Jul 2011 00:05,
Atlanta Braves,Pittsburgh Pirates,2,5,-164,+140,28 Jul 2011 23:10,
Toronto Blue Jays,Baltimore Orioles,8,5,-172,+150,28 Jul 2011 23:07,
Philadelphia Phillies,San Francisco Giants,1,4,+106,-120,28 Jul 2011 23:05,
Oakland Athletics,Tampa Bay Rays,8,10,-125,+106,28 Jul 2011 19:35,
San Diego Padres,Arizona Diamondbacks,4,3,-109,-109,28 Jul 2011 19:35,
Milwaukee Brewers,Chicago Cubs,4,2,-192,+166,28 Jul 2011 18:10,
Boston Red Sox,Kansas City Royals,3,4,-312,+254,28 Jul 2011 17:35,
Detroit Tigers,Los Angeles Angels,7,12,-137,+119,28 Jul 2011 17:05,
Cincinnati Reds,New York Mets,9,10,-149,+129,28 Jul 2011 16:35,
Washington Nationals,Miami Marlins,2,5,-152,+135,28 Jul 2011 16:35,
Los Angeles Dodgers,Colorado Rockies,1,3,-152,+131,28 Jul 2011 02:10,
Oakland Athletics,Tampa Bay Rays,13,4,+112,-132,28 Jul 2011 02:05,
San Diego Padres,Arizona Diamondbacks,3,4,-118,+100,28 Jul 2011 02:05,
St.Louis Cardinals,Houston Astros,2,4,-213,+179,28 Jul 2011 00:15,
Milwaukee Brewers,Chicago Cubs,2,0,-182,+158,28 Jul 2011 00:10,
Texas Rangers,Minnesota Twins,2,7,-204,+175,28 Jul 2011 00:05,
Atlanta Braves,Pittsburgh Pirates,2,1,-179,+152,27 Jul 2011 23:10,
Boston Red Sox,Kansas City Royals,12,5,-204,+175,27 Jul 2011 23:10,
Cincinnati Reds,New York Mets,2,8,-152,+129,27 Jul 2011 23:10,
Toronto Blue Jays,Baltimore Orioles,3,0,-179,+154,27 Jul 2011 23:07,
Philadelphia Phillies,San Francisco Giants,1,2,-164,+144,27 Jul 2011 23:05,
Washington Nationals,Miami Marlins,5,7,-108,-110,27 Jul 2011 23:05,
Chicago White Sox,Detroit Tigers,2,1,-118,+100,27 Jul 2011 18:10,
New York Yankees,Seattle Mariners,2,9,-152,+129,27 Jul 2011 17:05,
Cleveland Indians,Los Angeles Angels,1,3,+104,-123,27 Jul 2011 16:05,
Los Angeles Dodgers,Colorado Rockies,3,2,-164,+142,27 Jul 2011 02:10,
Oakland Athletics,Tampa Bay Rays,6,1,+114,-133,27 Jul 2011 02:05,
San Diego Padres,Arizona Diamondbacks,1,6,-120,+102,27 Jul 2011 02:05,
St.Louis Cardinals,Houston Astros,3,1,-185,+160,27 Jul 2011 00:15,
Chicago White Sox,Detroit Tigers,4,5,+131,-154,27 Jul 2011 00:10,
Milwaukee Brewers,Chicago Cubs,3,2,-149,+127,27 Jul 2011 00:10,
Texas Rangers,Minnesota Twins,8,9,-233,+193,27 Jul 2011 00:05,
Atlanta Braves,Pittsburgh Pirates,4,3,-192,+165,26 Jul 2011 23:10,
Boston Red Sox,Kansas City Royals,13,9,-169,+146,26 Jul 2011 23:10,
Cincinnati Reds,New York Mets,6,8,-147,+127,26 Jul 2011 23:10,
Toronto Blue Jays,Baltimore Orioles,4,12,-182,+158,26 Jul 2011 23:07,
Cleveland Indians,Los Angeles Angels,1,2,+122,-141,26 Jul 2011 23:05,
New York Yankees,Seattle Mariners,4,1,-312,+256,26 Jul 2011 23:05,
Philadelphia Phillies,San Francisco Giants,7,2,-161,+143,26 Jul 2011 23:05,
Washington Nationals,Miami Marlins,2,11,-130,+112,26 Jul 2011 23:05,
Los Angeles Dodgers,Colorado Rockies,8,5,-115,-102,26 Jul 2011 02:10,
Oakland Athletics,Tampa Bay Rays,7,5,+102,-120,26 Jul 2011 02:05,
St.Louis Cardinals,Houston Astros,10,5,-204,+175,26 Jul 2011 00:15,
Chicago White Sox,Detroit Tigers,6,3,-141,+121,26 Jul 2011 00:10,
Texas Rangers,Minnesota Twins,20,6,-185,+161,26 Jul 2011 00:05,
Boston Red Sox,Kansas City Royals,1,3,-312,+252,25 Jul 2011 23:10,
Atlanta Braves,Pittsburgh Pirates,1,3,-200,+173,25 Jul 2011 23:10,
Cincinnati Reds,New York Mets,2,4,-135,+116,25 Jul 2011 23:10,
Cleveland Indians,Los Angeles Angels,3,2,+112,-130,25 Jul 2011 23:05,
New York Yankees,Seattle Mariners,10,3,-222,+187,25 Jul 2011 23:05,
Philadelphia Phillies,San Diego Padres,4,5,-256,+215,25 Jul 2011 17:05,
Cincinnati Reds,Atlanta Braves,4,3,+108,-125,25 Jul 2011 00:05,
Texas Rangers,Toronto Blue Jays,0,3,-208,+179,25 Jul 2011 00:05,
Arizona Diamondbacks,Colorado Rockies,7,0,+112,-132,24 Jul 2011 20:10,
Los Angeles Dodgers,Washington Nationals,3,1,-141,+121,24 Jul 2011 20:10,
Minnesota Twins,Detroit Tigers,2,5,-122,+104,24 Jul 2011 20:10,
San Francisco Giants,Milwaukee Brewers,2,1,-115,-103,24 Jul 2011 20:05,
Chicago Cubs,Houston Astros,5,4,-179,+152,24 Jul 2011 18:20,
Kansas City Royals,Tampa Bay Rays,0,5,-106,-111,24 Jul 2011 18:10,
Baltimore Orioles,Los Angeles Angels,3,9,-119,+100,24 Jul 2011 17:35,
Boston Red Sox,Seattle Mariners,12,8,-156,+136,24 Jul 2011 17:35,
Philadelphia Phillies,San Diego Padres,5,3,-244,+204,24 Jul 2011 17:35,
Pittsburgh Pirates,St.Louis Cardinals,4,3,+100,-119,24 Jul 2011 17:35,
Miami Marlins,New York Mets,5,4,-135,+116,24 Jul 2011 17:10,
Cleveland Indians,Chicago White Sox,2,4,-133,+120,24 Jul 2011 17:05,
New York Yankees,Oakland Athletics,7,5,-169,+147,24 Jul 2011 17:05,
Los Angeles Dodgers,Washington Nationals,7,6,-128,+110,24 Jul 2011 02:10,
San Francisco Giants,Milwaukee Brewers,4,2,-137,+119,24 Jul 2011 01:05,
Arizona Diamondbacks,Colorado Rockies,12,3,-139,+121,24 Jul 2011 00:10,
Texas Rangers,Toronto Blue Jays,5,4,-167,+143,24 Jul 2011 00:05,
Boston Red Sox,Seattle Mariners,3,1,-312,+252,23 Jul 2011 23:10,
Kansas City Royals,Tampa Bay Rays,5,4,+102,-120,23 Jul 2011 23:10,
Miami Marlins,New York Mets,8,5,-123,+104,23 Jul 2011 23:10,
Baltimore Orioles,Los Angeles Angels,3,2,-110,-108,23 Jul 2011 23:05,
Pittsburgh Pirates,St.Louis Cardinals,1,9,+120,-139,23 Jul 2011 23:05,
Cincinnati Reds,Atlanta Braves,11,2,-132,+112,23 Jul 2011 20:10,
Minnesota Twins,Detroit Tigers,4,1,-133,+114,23 Jul 2011 20:10,
Philadelphia Phillies,San Diego Padres,8,6,-141,+122,23 Jul 2011 20:10,
Chicago Cubs,Houston Astros,5,1,-125,+106,23 Jul 2011 17:05,
New York Yankees,Oakland Athletics,3,4,-204,+174,23 Jul 2011 17:05,
San Francisco Giants,Milwaukee Brewers,2,4,-139,+120,23 Jul 2011 02:15,
Los Angeles Dodgers,Washington Nationals,2,7,-143,+123,23 Jul 2011 02:10,
Arizona Diamondbacks,Colorado Rockies,4,8,-175,+152,23 Jul 2011 01:40,
Kansas City Royals,Tampa Bay Rays,10,4,-110,-108,23 Jul 2011 00:10,
Minnesota Twins,Detroit Tigers,2,8,-105,-112,23 Jul 2011 00:10,
Texas Rangers,Toronto Blue Jays,12,2,-204,+175,23 Jul 2011 00:05,
Boston Red Sox,Seattle Mariners,7,4,-154,+131,22 Jul 2011 23:10,
Cincinnati Reds,Atlanta Braves,4,6,+100,-119,22 Jul 2011 23:10,
Miami Marlins,New York Mets,6,7,-128,+110,22 Jul 2011 23:10,
Baltimore Orioles,Los Angeles Angels,1,6,+102,-120,22 Jul 2011 23:05,
Cleveland Indians,Chicago White Sox,0,3,-110,-108,22 Jul 2011 23:05,
New York Yankees,Oakland Athletics,17,7,-185,+161,22 Jul 2011 23:05,
Philadelphia Phillies,San Diego Padres,3,1,-196,+169,22 Jul 2011 23:05,
Pittsburgh Pirates,St.Louis Cardinals,4,6,+122,-141,22 Jul 2011 23:05,
Chicago Cubs,Houston Astros,4,2,-154,+133,22 Jul 2011 18:20,
Arizona Diamondbacks,Milwaukee Brewers,4,0,-112,-105,22 Jul 2011 01:40,
Minnesota Twins,Detroit Tigers,2,6,+141,-164,22 Jul 2011 00:10,
Tampa Bay Rays,New York Yankees,2,1,+125,-145,21 Jul 2011 23:10,
Los Angeles Angels,Texas Rangers,1,0,-122,+104,21 Jul 2011 19:35,
Colorado Rockies,Atlanta Braves,6,9,-112,-105,21 Jul 2011 19:10,
Toronto Blue Jays,Seattle Mariners,7,5,-179,+154,21 Jul 2011 16:37,
Miami Marlins,San Diego Padres,3,5,-175,+152,21 Jul 2011 16:10,
New York Mets,St.Louis Cardinals,2,6,-119,+100,21 Jul 2011 16:10,
Los Angeles Angels,Texas Rangers,9,8,-128,+110,21 Jul 2011 02:05,
Arizona Diamondbacks,Milwaukee Brewers,2,5,-120,+102,21 Jul 2011 01:40,
Colorado Rockies,Atlanta Braves,3,2,-111,-106,21 Jul 2011 00:40,
Kansas City Royals,Chicago White Sox,2,1,-102,-116,21 Jul 2011 00:10,
Miami Marlins,San Diego Padres,3,14,-172,+150,20 Jul 2011 23:10,
New York Mets,St.Louis Cardinals,6,5,-122,+102,20 Jul 2011 23:10,
Tampa Bay Rays,New York Yankees,0,4,-149,+129,20 Jul 2011 23:10,
Toronto Blue Jays,Seattle Mariners,11,6,-175,+152,20 Jul 2011 23:07,
Detroit Tigers,Oakland Athletics,5,7,-127,+108,20 Jul 2011 23:05,
San Francisco Giants,Los Angeles Dodgers,0,1,-132,+114,20 Jul 2011 19:45,
Chicago Cubs,Philadelphia Phillies,1,9,+102,-120,20 Jul 2011 18:20,
Houston Astros,Washington Nationals,3,2,-106,-111,20 Jul 2011 18:05,
Minnesota Twins,Cleveland Indians,7,5,-112,-105,20 Jul 2011 17:10,
Baltimore Orioles,Boston Red Sox,0,4,+112,-132,20 Jul 2011 16:35,
Pittsburgh Pirates,Cincinnati Reds,1,3,+108,-127,20 Jul 2011 16:35,
San Francisco Giants,Los Angeles Dodgers,5,3,-141,+123,20 Jul 2011 02:15,
Los Angeles Angels,Texas Rangers,0,7,+124,-143,20 Jul 2011 02:05,
Arizona Diamondbacks,Milwaukee Brewers,3,11,+104,-123,20 Jul 2011 01:40,
Colorado Rockies,Atlanta Braves,12,3,-145,+125,20 Jul 2011 00:40,
Kansas City Royals,Chicago White Sox,4,2,-106,-111,20 Jul 2011 00:10,
Minnesota Twins,Cleveland Indians,2,1,-135,+116,20 Jul 2011 00:10,
Chicago Cubs,Philadelphia Phillies,2,4,+134,-154,20 Jul 2011 00:05,
Houston Astros,Washington Nationals,7,6,+131,-154,20 Jul 2011 00:05,
Miami Marlins,San Diego Padres,0,4,-164,+141,19 Jul 2011 23:10,
New York Mets,St.Louis Cardinals,4,2,-108,-110,19 Jul 2011 23:10,
Tampa Bay Rays,New York Yankees,3,2,-105,-112,19 Jul 2011 23:10,
Toronto Blue Jays,Seattle Mariners,6,5,-122,+102,19 Jul 2011 23:07,
