team1,team2,score1,score2,odds1,odds2,datetime,notes
Miami Marlins,New York Mets,0,1,-132,+114,19 Jun 2014 23:10,
Tampa Bay Rays,Houston Astros,5,0,-164,+144,19 Jun 2014 23:10,
New York Yankees,Toronto Blue Jays,6,4,-104,-111,19 Jun 2014 23:05,
Washington Nationals,Atlanta Braves,0,3,-143,+127,19 Jun 2014 23:05,
San Diego Padres,Seattle Mariners,4,1,-145,+127,19 Jun 2014 22:40,
Arizona Diamondbacks,Milwaukee Brewers,1,4,-112,-101,19 Jun 2014 19:40,
Detroit Tigers,Kansas City Royals,2,1,-164,+144,19 Jun 2014 17:08,
Pittsburgh Pirates,Cincinnati Reds,4,3,-101,-114,19 Jun 2014 16:35,
Cleveland Indians,Los Angeles Angels,5,3,+112,-125,19 Jun 2014 16:05,
Los Angeles Dodgers,Colorado Rockies,8,0,-213,+185,19 Jun 2014 02:10,
San Diego Padres,Seattle Mariners,2,1,+127,-143,19 Jun 2014 02:10,
Arizona Diamondbacks,Milwaukee Brewers,4,3,-104,-110,19 Jun 2014 01:40,
New York Yankees,Toronto Blue Jays,7,3,-114,-101,18 Jun 2014 23:05,
Pittsburgh Pirates,Cincinnati Reds,4,11,-132,+116,18 Jun 2014 23:05,
Washington Nationals,Houston Astros,6,5,-179,+156,18 Jun 2014 23:05,
Oakland Athletics,Texas Rangers,4,2,-179,+158,18 Jun 2014 19:35,
Chicago White Sox,San Francisco Giants,7,6,-141,+124,18 Jun 2014 18:10,
St.Louis Cardinals,New York Mets,2,3,-137,+121,18 Jun 2014 17:45,
Boston Red Sox,Minnesota Twins,2,1,-185,+162,18 Jun 2014 17:35,
Tampa Bay Rays,Baltimore Orioles,0,2,-149,+131,18 Jun 2014 17:10,
Detroit Tigers,Kansas City Royals,1,2,-137,+121,18 Jun 2014 17:08,
Miami Marlins,Chicago Cubs,1,6,-122,+106,18 Jun 2014 16:40,
Atlanta Braves,Philadelphia Phillies,5,10,-179,+156,18 Jun 2014 16:10,
Los Angeles Dodgers,Colorado Rockies,4,2,-182,+159,18 Jun 2014 02:10,
Oakland Athletics,Texas Rangers,10,6,-105,-111,18 Jun 2014 02:05,
Arizona Diamondbacks,Milwaukee Brewers,5,7,+112,-130,18 Jun 2014 01:40,
St.Louis Cardinals,New York Mets,5,2,-169,+149,18 Jun 2014 00:15,
Chicago White Sox,San Francisco Giants,8,2,+104,-120,18 Jun 2014 00:10,
Atlanta Braves,Philadelphia Phillies,2,5,-182,+160,17 Jun 2014 23:10,
Boston Red Sox,Minnesota Twins,2,1,-167,+146,17 Jun 2014 23:10,
Miami Marlins,Chicago Cubs,6,5,+100,-115,17 Jun 2014 23:10,
Tampa Bay Rays,Baltimore Orioles,5,7,-115,-101,17 Jun 2014 23:10,
Detroit Tigers,Kansas City Royals,4,11,-149,+131,17 Jun 2014 23:08,
Cleveland Indians,Los Angeles Angels,3,9,-125,+108,17 Jun 2014 23:05,
New York Yankees,Toronto Blue Jays,3,1,-175,+154,17 Jun 2014 23:05,
Pittsburgh Pirates,Cincinnati Reds,5,6,+102,-119,17 Jun 2014 23:05,
Washington Nationals,Houston Astros,6,5,-152,+134,17 Jun 2014 23:05,
Seattle Mariners,San Diego Padres,6,1,-137,+121,17 Jun 2014 19:40,
Los Angeles Dodgers,Colorado Rockies,6,1,-164,+145,17 Jun 2014 02:10,
Seattle Mariners,San Diego Padres,5,1,+114,-130,17 Jun 2014 02:10,
Oakland Athletics,Texas Rangers,8,14,-172,+150,17 Jun 2014 02:05,
Arizona Diamondbacks,Milwaukee Brewers,3,9,-127,+110,17 Jun 2014 01:40,
St.Louis Cardinals,New York Mets,6,2,-161,+141,17 Jun 2014 00:10,
Atlanta Braves,Philadelphia Phillies,1,6,-135,+119,16 Jun 2014 23:10,
Boston Red Sox,Minnesota Twins,1,0,-175,+154,16 Jun 2014 23:10,
Miami Marlins,Chicago Cubs,4,5,-108,-106,16 Jun 2014 23:10,
Tampa Bay Rays,Baltimore Orioles,5,4,-128,+112,16 Jun 2014 23:10,
Detroit Tigers,Kansas City Royals,8,11,-143,+125,16 Jun 2014 23:08,
Cleveland Indians,Los Angeles Angels,4,3,-103,-111,16 Jun 2014 23:05,
Atlanta Braves,Los Angeles Angels,7,3,-120,+106,16 Jun 2014 00:00,
Los Angeles Dodgers,Arizona Diamondbacks,3,6,-147,+129,15 Jun 2014 20:10,
Seattle Mariners,Texas Rangers,5,1,-172,+152,15 Jun 2014 20:10,
Oakland Athletics,New York Yankees,10,5,-156,+139,15 Jun 2014 20:05,
San Francisco Giants,Colorado Rockies,7,8,-200,+173,15 Jun 2014 20:05,
St.Louis Cardinals,Washington Nationals,5,2,-110,-104,15 Jun 2014 18:15,
Chicago White Sox,Kansas City Royals,3,6,+135,-154,15 Jun 2014 18:10,
Houston Astros,Tampa Bay Rays,3,4,+141,-159,15 Jun 2014 18:10,
Milwaukee Brewers,Cincinnati Reds,4,13,-125,+110,15 Jun 2014 18:10,
Baltimore Orioles,Toronto Blue Jays,2,5,-116,+100,15 Jun 2014 17:35,
Boston Red Sox,Cleveland Indians,2,3,-105,-109,15 Jun 2014 17:35,
Philadelphia Phillies,Chicago Cubs,0,3,-127,+112,15 Jun 2014 17:35,
Miami Marlins,Pittsburgh Pirates,3,2,-108,-108,15 Jun 2014 17:10,
New York Mets,San Diego Padres,3,1,+106,-122,15 Jun 2014 17:10,
Detroit Tigers,Minnesota Twins,4,3,-147,+127,15 Jun 2014 17:08,
Los Angeles Dodgers,Arizona Diamondbacks,6,4,-137,+120,15 Jun 2014 02:10,
Seattle Mariners,Texas Rangers,3,4,-108,-108,15 Jun 2014 02:10,
Oakland Athletics,New York Yankees,5,1,-159,+140,15 Jun 2014 02:05,
Atlanta Braves,Los Angeles Angels,6,11,-101,-115,14 Jun 2014 23:15,
St.Louis Cardinals,Washington Nationals,4,1,+116,-132,14 Jun 2014 23:15,
Milwaukee Brewers,Cincinnati Reds,4,2,-123,+106,14 Jun 2014 23:15,
Houston Astros,Tampa Bay Rays,7,3,+125,-143,14 Jun 2014 20:10,
Miami Marlins,Pittsburgh Pirates,6,8,+108,-123,14 Jun 2014 20:10,
New York Mets,San Diego Padres,0,5,-132,+117,14 Jun 2014 20:10,
Detroit Tigers,Minnesota Twins,12,9,-196,+172,14 Jun 2014 20:08,
Baltimore Orioles,Toronto Blue Jays,3,2,-104,-110,14 Jun 2014 20:05,
Boston Red Sox,Cleveland Indians,2,3,-145,+125,14 Jun 2014 20:05,
San Francisco Giants,Colorado Rockies,4,5,-167,+146,14 Jun 2014 20:05,
Philadelphia Phillies,Chicago Cubs,7,4,-114,+100,14 Jun 2014 19:05,
Chicago White Sox,Kansas City Royals,1,9,+116,-132,14 Jun 2014 18:10,
San Francisco Giants,Colorado Rockies,4,7,-135,+118,14 Jun 2014 02:15,
Los Angeles Dodgers,Arizona Diamondbacks,4,3,-213,+184,14 Jun 2014 02:10,
Seattle Mariners,Texas Rangers,0,1,-192,+169,14 Jun 2014 02:10,
Oakland Athletics,New York Yankees,0,7,-192,+169,14 Jun 2014 02:05,
St.Louis Cardinals,Washington Nationals,1,0,-119,+104,14 Jun 2014 00:15,
Chicago White Sox,Kansas City Royals,2,7,-128,+112,14 Jun 2014 00:10,
Houston Astros,Tampa Bay Rays,1,6,+114,-130,14 Jun 2014 00:10,
Milwaukee Brewers,Cincinnati Reds,5,6,-116,+100,14 Jun 2014 00:10,
Atlanta Braves,Los Angeles Angels,4,3,-101,-115,13 Jun 2014 23:35,
Boston Red Sox,Cleveland Indians,10,3,-139,+122,13 Jun 2014 23:10,
Miami Marlins,Pittsburgh Pirates,6,8,-128,+112,13 Jun 2014 23:10,
New York Mets,San Diego Padres,6,2,-105,-109,13 Jun 2014 23:10,
Detroit Tigers,Minnesota Twins,0,2,-159,+140,13 Jun 2014 23:08,
Baltimore Orioles,Toronto Blue Jays,0,4,+100,-115,13 Jun 2014 23:05,
Philadelphia Phillies,Chicago Cubs,1,2,-111,-103,13 Jun 2014 23:05,
Seattle Mariners,New York Yankees,3,6,-115,+100,13 Jun 2014 02:10,
Chicago White Sox,Detroit Tigers,0,4,-116,+100,13 Jun 2014 00:10,
Houston Astros,Arizona Diamondbacks,5,4,-102,-114,13 Jun 2014 00:10,
Boston Red Sox,Cleveland Indians,5,2,-164,+145,12 Jun 2014 23:10,
New York Mets,Milwaukee Brewers,1,5,+116,-133,12 Jun 2014 23:10,
Baltimore Orioles,Toronto Blue Jays,4,2,-111,-103,12 Jun 2014 23:05,
Pittsburgh Pirates,Chicago Cubs,4,0,-119,+104,12 Jun 2014 23:05,
San Francisco Giants,Washington Nationals,7,1,-156,+137,12 Jun 2014 19:45,
Colorado Rockies,Atlanta Braves,10,3,-102,-112,12 Jun 2014 19:10,
Philadelphia Phillies,San Diego Padres,7,3,-102,-111,12 Jun 2014 17:05,
Cincinnati Reds,Los Angeles Dodgers,4,1,+110,-127,12 Jun 2014 16:35,
San Francisco Giants,Washington Nationals,2,6,-120,+104,12 Jun 2014 02:15,
Seattle Mariners,New York Yankees,2,4,+164,-185,12 Jun 2014 02:10,
Los Angeles Angels,Oakland Athletics,1,7,-135,+119,12 Jun 2014 02:05,
Colorado Rockies,Atlanta Braves,8,2,+122,-137,12 Jun 2014 00:40,
Chicago White Sox,Detroit Tigers,8,2,+137,-156,12 Jun 2014 00:10,
Houston Astros,Arizona Diamondbacks,5,1,-120,+104,12 Jun 2014 00:10,
Texas Rangers,Miami Marlins,6,0,-244,+212,12 Jun 2014 00:05,
Cincinnati Reds,Los Angeles Dodgers,5,0,-133,+118,11 Jun 2014 23:10,
New York Mets,Milwaukee Brewers,1,3,+102,-119,11 Jun 2014 23:10,
Tampa Bay Rays,St.Louis Cardinals,6,3,+108,-122,11 Jun 2014 23:10,
Baltimore Orioles,Boston Red Sox,6,0,-137,+121,11 Jun 2014 23:05,
Philadelphia Phillies,San Diego Padres,3,0,-128,+112,11 Jun 2014 23:05,
Pittsburgh Pirates,Chicago Cubs,4,2,-132,+114,11 Jun 2014 23:05,
Kansas City Royals,Cleveland Indians,4,1,-120,+104,11 Jun 2014 18:10,
Toronto Blue Jays,Minnesota Twins,2,7,-154,+134,11 Jun 2014 16:37,
San Francisco Giants,Washington Nationals,1,2,-132,+114,11 Jun 2014 02:15,
Seattle Mariners,New York Yankees,2,3,-145,+127,11 Jun 2014 02:10,
Los Angeles Angels,Oakland Athletics,2,1,+100,-116,11 Jun 2014 02:05,
Colorado Rockies,Atlanta Braves,10,13,+106,-123,11 Jun 2014 00:40,
Kansas City Royals,Cleveland Indians,9,5,-101,-111,11 Jun 2014 00:10,
Texas Rangers,Miami Marlins,5,8,-156,+138,11 Jun 2014 00:05,
Cincinnati Reds,Los Angeles Dodgers,1,6,-128,+114,10 Jun 2014 23:10,
New York Mets,Milwaukee Brewers,6,2,+118,-133,10 Jun 2014 23:10,
Tampa Bay Rays,St.Louis Cardinals,0,1,+122,-137,10 Jun 2014 23:10,
Toronto Blue Jays,Minnesota Twins,0,4,-175,+154,10 Jun 2014 23:07,
Baltimore Orioles,Boston Red Sox,0,1,-122,+106,10 Jun 2014 23:05,
Philadelphia Phillies,San Diego Padres,5,2,+100,-115,10 Jun 2014 23:05,
Pittsburgh Pirates,Chicago Cubs,3,7,-179,+156,10 Jun 2014 23:05,
Arizona Diamondbacks,Houston Astros,4,1,-137,+120,10 Jun 2014 19:40,
San Francisco Giants,Washington Nationals,2,9,+112,-128,10 Jun 2014 02:15,
Los Angeles Angels,Oakland Athletics,4,1,-122,+106,10 Jun 2014 02:05,
Arizona Diamondbacks,Houston Astros,3,4,-145,+127,10 Jun 2014 01:40,
Colorado Rockies,Atlanta Braves,1,3,+114,-130,10 Jun 2014 00:40,
Chicago White Sox,Detroit Tigers,6,5,+112,-128,10 Jun 2014 00:10,
Texas Rangers,Cleveland Indians,7,17,-103,-111,10 Jun 2014 00:05,
Cincinnati Reds,Los Angeles Dodgers,2,6,-115,+100,09 Jun 2014 23:10,
Toronto Blue Jays,Minnesota Twins,5,4,-179,+159,09 Jun 2014 23:07,
Baltimore Orioles,Boston Red Sox,4,0,-110,-105,09 Jun 2014 23:05,
Pittsburgh Pirates,Chicago Cubs,6,2,-152,+131,09 Jun 2014 23:05,
Tampa Bay Rays,Seattle Mariners,0,3,-200,+174,09 Jun 2014 17:10,
Detroit Tigers,Boston Red Sox,3,5,-128,+112,09 Jun 2014 00:07,
Arizona Diamondbacks,Atlanta Braves,6,5,-109,-108,08 Jun 2014 20:10,
Colorado Rockies,Los Angeles Dodgers,1,6,+116,-132,08 Jun 2014 20:10,
San Diego Padres,Washington Nationals,0,6,+110,-127,08 Jun 2014 20:10,
San Francisco Giants,New York Mets,6,4,-128,+112,08 Jun 2014 20:05,
Los Angeles Angels,Chicago White Sox,4,2,-164,+145,08 Jun 2014 19:35,
Texas Rangers,Cleveland Indians,2,3,-119,+102,08 Jun 2014 19:05,
Chicago Cubs,Miami Marlins,3,4,-108,-109,08 Jun 2014 18:20,
Kansas City Royals,New York Yankees,2,1,-130,+112,08 Jun 2014 18:10,
Minnesota Twins,Houston Astros,5,14,-118,+100,08 Jun 2014 18:10,
Tampa Bay Rays,Seattle Mariners,0,5,+102,-119,08 Jun 2014 17:40,
Baltimore Orioles,Oakland Athletics,1,11,+121,-137,08 Jun 2014 17:35,
Pittsburgh Pirates,Milwaukee Brewers,0,1,+100,-118,08 Jun 2014 17:35,
Cincinnati Reds,Philadelphia Phillies,4,1,-167,+148,08 Jun 2014 17:10,
Toronto Blue Jays,St.Louis Cardinals,0,5,-135,+120,08 Jun 2014 17:07,
Arizona Diamondbacks,Atlanta Braves,4,3,-102,-112,08 Jun 2014 02:10,
San Diego Padres,Washington Nationals,4,3,-133,+117,08 Jun 2014 02:10,
Los Angeles Angels,Chicago White Sox,6,5,+102,-118,08 Jun 2014 02:05,
San Francisco Giants,New York Mets,5,4,-161,+142,08 Jun 2014 02:05,
Baltimore Orioles,Oakland Athletics,6,3,+117,-132,07 Jun 2014 23:15,
Detroit Tigers,Boston Red Sox,8,6,-130,+114,07 Jun 2014 23:15,
Kansas City Royals,New York Yankees,8,4,-119,+104,07 Jun 2014 23:15,
Cincinnati Reds,Philadelphia Phillies,6,5,-141,+124,07 Jun 2014 20:10,
Tampa Bay Rays,Seattle Mariners,4,7,-154,+136,07 Jun 2014 20:10,
Colorado Rockies,Los Angeles Dodgers,5,4,+118,-133,07 Jun 2014 20:10,
Chicago Cubs,Miami Marlins,5,2,-141,+125,07 Jun 2014 20:05,
Pittsburgh Pirates,Milwaukee Brewers,3,9,-115,+100,07 Jun 2014 20:05,
Texas Rangers,Cleveland Indians,3,8,-110,-104,07 Jun 2014 20:05,
Minnesota Twins,Houston Astros,8,0,-120,+106,07 Jun 2014 18:10,
Toronto Blue Jays,St.Louis Cardinals,0,5,-159,+141,07 Jun 2014 17:07,
San Francisco Giants,New York Mets,4,2,-154,+135,07 Jun 2014 02:15,
San Diego Padres,Washington Nationals,0,6,-122,+106,07 Jun 2014 02:10,
Los Angeles Angels,Chicago White Sox,8,4,-192,+169,07 Jun 2014 02:05,
Arizona Diamondbacks,Atlanta Braves,2,5,+100,-115,07 Jun 2014 01:40,
Colorado Rockies,Los Angeles Dodgers,2,7,+106,-122,07 Jun 2014 00:40,
Kansas City Royals,New York Yankees,2,4,+102,-118,07 Jun 2014 00:10,
Minnesota Twins,Houston Astros,4,5,-116,+100,07 Jun 2014 00:10,
Texas Rangers,Cleveland Indians,6,4,-161,+143,07 Jun 2014 00:05,
Cincinnati Reds,Philadelphia Phillies,0,8,-137,+120,06 Jun 2014 23:10,
Tampa Bay Rays,Seattle Mariners,4,0,-152,+135,06 Jun 2014 23:10,
Detroit Tigers,Boston Red Sox,6,2,-152,+134,06 Jun 2014 23:08,
Toronto Blue Jays,St.Louis Cardinals,3,1,-154,+136,06 Jun 2014 23:07,
Baltimore Orioles,Oakland Athletics,3,4,-104,-110,06 Jun 2014 23:05,
Pittsburgh Pirates,Milwaukee Brewers,15,5,-102,-112,06 Jun 2014 23:05,
Chicago Cubs,Miami Marlins,5,3,-123,+106,06 Jun 2014 20:05,
Colorado Rockies,Arizona Diamondbacks,7,12,-135,+118,06 Jun 2014 00:40,
Kansas City Royals,St.Louis Cardinals,3,2,-102,-111,06 Jun 2014 00:10,
Minnesota Twins,Milwaukee Brewers,5,8,+120,-135,06 Jun 2014 00:10,
Texas Rangers,Baltimore Orioles,8,6,-109,-103,06 Jun 2014 00:05,
Houston Astros,Los Angeles Angels,8,5,+122,-139,05 Jun 2014 23:10,
Chicago Cubs,New York Mets,7,4,-118,+102,05 Jun 2014 23:05,
Tampa Bay Rays,Miami Marlins,6,11,-169,+149,05 Jun 2014 20:10,
Washington Nationals,Philadelphia Phillies,4,2,-208,+179,05 Jun 2014 20:05,
Detroit Tigers,Toronto Blue Jays,3,7,-164,+144,05 Jun 2014 17:08,
New York Yankees,Oakland Athletics,2,1,-149,+131,05 Jun 2014 17:05,
Cincinnati Reds,San Francisco Giants,1,6,+117,-132,05 Jun 2014 16:35,
Los Angeles Dodgers,Chicago White Sox,1,2,-182,+158,05 Jun 2014 02:10,
Colorado Rockies,Arizona Diamondbacks,8,16,-132,+114,05 Jun 2014 00:40,
Houston Astros,Los Angeles Angels,0,4,+110,-125,05 Jun 2014 00:10,
Kansas City Royals,St.Louis Cardinals,2,5,+108,-123,05 Jun 2014 00:10,
Minnesota Twins,Milwaukee Brewers,6,4,+102,-118,05 Jun 2014 00:10,
Chicago Cubs,New York Mets,5,4,-119,+102,05 Jun 2014 00:05,
Texas Rangers,Baltimore Orioles,5,6,-103,-112,05 Jun 2014 00:05,
Cincinnati Reds,San Francisco Giants,2,3,-112,-102,04 Jun 2014 23:10,
Tampa Bay Rays,Miami Marlins,4,5,-222,+191,04 Jun 2014 23:10,
Detroit Tigers,Toronto Blue Jays,2,8,-111,-103,04 Jun 2014 23:08,
Cleveland Indians,Boston Red Sox,7,4,-145,+127,04 Jun 2014 23:05,
New York Yankees,Oakland Athletics,4,7,+123,-141,04 Jun 2014 23:05,
Washington Nationals,Philadelphia Phillies,8,4,-192,+170,04 Jun 2014 23:05,
San Diego Padres,Pittsburgh Pirates,3,2,-112,-102,04 Jun 2014 22:40,
Atlanta Braves,Seattle Mariners,0,2,-141,+123,04 Jun 2014 16:10,
Los Angeles Dodgers,Chicago White Sox,1,4,-179,+154,04 Jun 2014 02:10,
San Diego Padres,Pittsburgh Pirates,1,4,+112,-127,04 Jun 2014 02:10,
Colorado Rockies,Arizona Diamondbacks,2,4,-167,+147,04 Jun 2014 00:40,
Houston Astros,Los Angeles Angels,7,2,+118,-133,04 Jun 2014 00:10,
Milwaukee Brewers,Minnesota Twins,4,6,-154,+135,04 Jun 2014 00:10,
Chicago Cubs,New York Mets,2,1,-109,-104,04 Jun 2014 00:05,
Texas Rangers,Baltimore Orioles,3,8,-110,-105,04 Jun 2014 00:05,
St.Louis Cardinals,Kansas City Royals,7,8,-125,+108,03 Jun 2014 23:15,
Atlanta Braves,Seattle Mariners,5,7,-164,+145,03 Jun 2014 23:10,
Cincinnati Reds,San Francisco Giants,8,3,-130,+114,03 Jun 2014 23:10,
Miami Marlins,Tampa Bay Rays,1,0,+102,-119,03 Jun 2014 23:10,
Detroit Tigers,Toronto Blue Jays,3,5,-143,+125,03 Jun 2014 23:08,
Cleveland Indians,Boston Red Sox,5,3,-122,+106,03 Jun 2014 23:05,
New York Yankees,Oakland Athletics,2,5,+108,-125,03 Jun 2014 23:05,
Washington Nationals,Philadelphia Phillies,7,0,-200,+172,03 Jun 2014 23:05,
Los Angeles Dodgers,Chicago White Sox,5,2,-208,+177,03 Jun 2014 02:10,
San Diego Padres,Pittsburgh Pirates,3,10,-120,+106,03 Jun 2014 02:10,
St.Louis Cardinals,Kansas City Royals,0,6,-147,+129,03 Jun 2014 00:10,
Milwaukee Brewers,Minnesota Twins,6,2,-175,+152,02 Jun 2014 23:20,
Miami Marlins,Tampa Bay Rays,3,1,+127,-145,02 Jun 2014 23:10,
Cleveland Indians,Boston Red Sox,3,2,+108,-125,02 Jun 2014 23:05,
New York Yankees,Seattle Mariners,2,10,+117,-133,02 Jun 2014 23:05,
Philadelphia Phillies,New York Mets,2,11,-102,-112,02 Jun 2014 23:05,
Los Angeles Dodgers,Pittsburgh Pirates,3,5,-182,+162,02 Jun 2014 00:07,
Arizona Diamondbacks,Cincinnati Reds,3,4,-141,+125,01 Jun 2014 20:10,
Seattle Mariners,Detroit Tigers,4,0,+137,-156,01 Jun 2014 20:10,
Oakland Athletics,Los Angeles Angels,6,3,-152,+133,01 Jun 2014 20:05,
St.Louis Cardinals,San Francisco Giants,0,8,-111,-103,01 Jun 2014 18:15,
Chicago White Sox,San Diego Padres,4,1,-175,+154,01 Jun 2014 18:10,
Houston Astros,Baltimore Orioles,4,9,+100,-116,01 Jun 2014 18:10,
Milwaukee Brewers,Chicago Cubs,9,0,-149,+131,01 Jun 2014 18:10,
Boston Red Sox,Tampa Bay Rays,4,0,-161,+142,01 Jun 2014 17:35,
Philadelphia Phillies,New York Mets,3,4,-132,+116,01 Jun 2014 17:35,
Washington Nationals,Texas Rangers,0,2,+102,-118,01 Jun 2014 17:35,
Miami Marlins,Atlanta Braves,2,4,-119,+104,01 Jun 2014 17:10,
Toronto Blue Jays,Kansas City Royals,4,0,-156,+137,01 Jun 2014 17:07,
Cleveland Indians,Colorado Rockies,6,4,-123,+108,01 Jun 2014 17:05,
New York Yankees,Minnesota Twins,2,7,-132,+114,01 Jun 2014 17:05,
Arizona Diamondbacks,Cincinnati Reds,0,5,-116,+102,01 Jun 2014 02:10,
Seattle Mariners,Detroit Tigers,3,2,+136,-156,01 Jun 2014 02:10,
Oakland Athletics,Los Angeles Angels,11,3,-135,+118,01 Jun 2014 02:05,
Boston Red Sox,Tampa Bay Rays,7,1,-104,-110,31 May 2014 23:15,
Los Angeles Dodgers,Pittsburgh Pirates,12,2,-154,+135,31 May 2014 23:15,
Houston Astros,Baltimore Orioles,1,4,-118,+104,31 May 2014 20:10,
Miami Marlins,Atlanta Braves,5,9,+100,-116,31 May 2014 20:10,
Milwaukee Brewers,Chicago Cubs,0,8,-149,+129,31 May 2014 20:10,
Cleveland Indians,Colorado Rockies,7,6,-132,+116,31 May 2014 19:05,
Philadelphia Phillies,New York Mets,4,5,-112,-103,31 May 2014 19:05,
St.Louis Cardinals,San Francisco Giants,2,0,-182,+163,31 May 2014 18:15,
Chicago White Sox,San Diego Padres,2,4,+120,-137,31 May 2014 18:10,
Toronto Blue Jays,Kansas City Royals,12,2,-172,+154,31 May 2014 17:07,
New York Yankees,Minnesota Twins,3,1,-263,+224,31 May 2014 17:05,
Washington Nationals,Texas Rangers,10,2,-130,+112,31 May 2014 16:05,
Los Angeles Dodgers,Pittsburgh Pirates,1,2,-115,+100,31 May 2014 02:10,
Seattle Mariners,Detroit Tigers,3,6,-115,-101,31 May 2014 02:10,
Oakland Athletics,Los Angeles Angels,9,5,-120,+104,31 May 2014 02:05,
Arizona Diamondbacks,Cincinnati Reds,4,6,-119,+104,31 May 2014 01:40,
St.Louis Cardinals,San Francisco Giants,4,9,-147,+129,31 May 2014 00:15,
Chicago White Sox,San Diego Padres,1,4,+110,-127,31 May 2014 00:10,
Houston Astros,Baltimore Orioles,2,1,+104,-118,31 May 2014 00:10,
Milwaukee Brewers,Chicago Cubs,11,5,-169,+150,31 May 2014 00:10,
Boston Red Sox,Tampa Bay Rays,3,2,+127,-145,30 May 2014 23:10,
Miami Marlins,Atlanta Braves,2,3,+119,-135,30 May 2014 23:10,
Toronto Blue Jays,Kansas City Royals,1,6,-130,+114,30 May 2014 23:07,
Cleveland Indians,Colorado Rockies,5,2,-167,+147,30 May 2014 23:05,
New York Yankees,Minnesota Twins,1,6,-143,+125,30 May 2014 23:05,
Philadelphia Phillies,New York Mets,6,5,-132,+116,30 May 2014 23:05,
Washington Nationals,Texas Rangers,9,2,-185,+167,30 May 2014 23:05,
Los Angeles Dodgers,Pittsburgh Pirates,3,6,-111,-102,30 May 2014 02:10,
Seattle Mariners,Los Angeles Angels,5,7,+106,-120,30 May 2014 02:10,
Arizona Diamondbacks,Cincinnati Reds,4,0,-127,+110,30 May 2014 01:40,
St.Louis Cardinals,San Francisco Giants,5,6,-147,+129,30 May 2014 00:15,
Houston Astros,Baltimore Orioles,3,1,+106,-122,30 May 2014 00:10,
Boston Red Sox,Atlanta Braves,4,3,+100,-115,29 May 2014 23:10,
Toronto Blue Jays,Kansas City Royals,6,8,-132,+116,29 May 2014 23:07,
Philadelphia Phillies,New York Mets,1,4,-105,-110,29 May 2014 23:05,
Oakland Athletics,Detroit Tigers,4,5,-141,+124,29 May 2014 19:35,
Minnesota Twins,Texas Rangers,4,5,-127,+110,29 May 2014 17:10,
Los Angeles Dodgers,Cincinnati Reds,2,3,-192,+168,29 May 2014 02:10,
Seattle Mariners,Los Angeles Angels,3,1,-127,+112,29 May 2014 02:10,
Oakland Athletics,Detroit Tigers,3,1,-132,+116,29 May 2014 02:05,
Arizona Diamondbacks,San Diego Padres,12,6,-116,+100,29 May 2014 01:40,
St.Louis Cardinals,New York Yankees,4,7,-133,+117,29 May 2014 00:15,
Chicago White Sox,Cleveland Indians,3,2,+102,-119,29 May 2014 00:10,
Milwaukee Brewers,Baltimore Orioles,8,3,-127,+110,29 May 2014 00:10,
Minnesota Twins,Texas Rangers,0,1,-112,-103,29 May 2014 00:10,
Boston Red Sox,Atlanta Braves,4,0,-141,+124,28 May 2014 23:10,
Toronto Blue Jays,Tampa Bay Rays,3,2,-109,-106,28 May 2014 23:07,
Philadelphia Phillies,Colorado Rockies,6,3,-128,+112,28 May 2014 23:05,
Washington Nationals,Miami Marlins,5,8,-149,+131,28 May 2014 23:05,
San Francisco Giants,Chicago Cubs,5,0,-154,+135,28 May 2014 19:45,
Kansas City Royals,Houston Astros,3,9,-143,+125,28 May 2014 18:10,
New York Mets,Pittsburgh Pirates,5,0,-106,-108,28 May 2014 17:10,
San Francisco Giants,Chicago Cubs,4,0,-169,+150,28 May 2014 02:15,
Los Angeles Dodgers,Cincinnati Reds,6,3,-182,+160,28 May 2014 02:10,
Seattle Mariners,Los Angeles Angels,4,6,+116,-132,28 May 2014 02:10,
Oakland Athletics,Detroit Tigers,5,6,-137,+121,28 May 2014 02:05,
Arizona Diamondbacks,San Diego Padres,3,4,-128,+112,28 May 2014 01:40,
St.Louis Cardinals,New York Yankees,6,0,-149,+131,28 May 2014 00:15,
Chicago White Sox,Cleveland Indians,2,1,-164,+146,28 May 2014 00:10,
Kansas City Royals,Houston Astros,0,3,-130,+114,28 May 2014 00:10,
Milwaukee Brewers,Baltimore Orioles,7,6,-127,+110,28 May 2014 00:10,
Minnesota Twins,Texas Rangers,4,3,-120,+108,28 May 2014 00:10,
Atlanta Braves,Boston Red Sox,3,6,-106,-108,27 May 2014 23:10,
New York Mets,Pittsburgh Pirates,4,2,-103,-112,27 May 2014 23:10,
Toronto Blue Jays,Tampa Bay Rays,9,6,-114,-101,27 May 2014 23:07,
Philadelphia Phillies,Colorado Rockies,2,6,-119,+102,27 May 2014 23:05,
Arizona Diamondbacks,San Diego Padres,7,5,-122,+106,27 May 2014 00:10,
Kansas City Royals,Houston Astros,2,9,-185,+161,27 May 2014 00:10,
Los Angeles Dodgers,Cincinnati Reds,4,3,-120,+106,27 May 2014 00:10,
Toronto Blue Jays,Tampa Bay Rays,10,5,-145,+127,26 May 2014 23:07,
Philadelphia Phillies,Colorado Rockies,9,0,-108,-108,26 May 2014 21:05,
St.Louis Cardinals,New York Yankees,4,6,-182,+159,26 May 2014 20:15,
Seattle Mariners,Los Angeles Angels,5,1,+134,-152,26 May 2014 20:10,
