team1,team2,score1,score2,odds1,odds2,datetime,notes
New York Mets,New York Yankees,6,4,+125,-147,22 Jun 2012 23:10,
Baltimore Orioles,Washington Nationals,2,1,-120,+102,22 Jun 2012 23:05,
Pittsburgh Pirates,Detroit Tigers,4,1,-102,-115,22 Jun 2012 23:05,
Boston Red Sox,Miami Marlins,6,5,-141,+122,21 Jun 2012 23:10,
Philadelphia Phillies,Colorado Rockies,1,4,-185,+160,21 Jun 2012 23:05,
Pittsburgh Pirates,Minnesota Twins,9,1,-156,+135,21 Jun 2012 23:05,
Washington Nationals,Tampa Bay Rays,5,2,-123,+104,21 Jun 2012 23:05,
Oakland Athletics,Los Angeles Dodgers,4,1,+136,-156,21 Jun 2012 19:35,
Detroit Tigers,St.Louis Cardinals,2,1,-103,-115,21 Jun 2012 17:05,
Los Angeles Angels,San Francisco Giants,6,0,-161,+139,21 Jun 2012 02:05,
Oakland Athletics,Los Angeles Dodgers,4,1,-133,+114,21 Jun 2012 02:05,
Chicago White Sox,Chicago Cubs,7,0,-182,+158,21 Jun 2012 00:10,
Boston Red Sox,Miami Marlins,15,5,-145,+125,20 Jun 2012 23:10,
New York Mets,Baltimore Orioles,4,3,-123,+104,20 Jun 2012 23:10,
Cleveland Indians,Cincinnati Reds,8,1,-132,+114,20 Jun 2012 23:05,
Detroit Tigers,St.Louis Cardinals,1,3,-123,+104,20 Jun 2012 23:05,
Philadelphia Phillies,Colorado Rockies,7,6,-154,+131,20 Jun 2012 23:05,
Pittsburgh Pirates,Minnesota Twins,1,2,-130,+110,20 Jun 2012 23:05,
Washington Nationals,Tampa Bay Rays,3,2,-222,+186,20 Jun 2012 23:05,
San Diego Padres,Texas Rangers,2,4,+160,-185,20 Jun 2012 22:35,
Arizona Diamondbacks,Seattle Mariners,14,10,-169,+147,20 Jun 2012 19:40,
Milwaukee Brewers,Toronto Blue Jays,8,3,-156,+137,20 Jun 2012 18:10,
Houston Astros,Kansas City Royals,1,2,+106,-123,20 Jun 2012 18:05,
New York Yankees,Atlanta Braves,5,10,-161,+139,20 Jun 2012 17:05,
Los Angeles Angels,San Francisco Giants,12,5,-217,+186,20 Jun 2012 02:05,
Oakland Athletics,Los Angeles Dodgers,3,0,-128,+110,20 Jun 2012 02:05,
San Diego Padres,Texas Rangers,3,7,+108,-127,20 Jun 2012 02:05,
Arizona Diamondbacks,Seattle Mariners,9,11,-167,+143,20 Jun 2012 01:40,
Chicago White Sox,Chicago Cubs,1,2,-213,+179,20 Jun 2012 00:10,
Milwaukee Brewers,Toronto Blue Jays,9,10,-119,+104,20 Jun 2012 00:10,
Houston Astros,Kansas City Royals,0,2,-122,+104,20 Jun 2012 00:05,
Boston Red Sox,Miami Marlins,7,5,-149,+129,19 Jun 2012 23:10,
New York Mets,Baltimore Orioles,5,0,-152,+131,19 Jun 2012 23:10,
Cleveland Indians,Cincinnati Reds,3,2,-112,-105,19 Jun 2012 23:05,
Detroit Tigers,St.Louis Cardinals,6,3,-159,+138,19 Jun 2012 23:05,
New York Yankees,Atlanta Braves,3,4,-141,+123,19 Jun 2012 23:05,
Philadelphia Phillies,Colorado Rockies,7,2,-238,+200,19 Jun 2012 23:05,
Pittsburgh Pirates,Minnesota Twins,7,2,-108,-110,19 Jun 2012 23:05,
Washington Nationals,Tampa Bay Rays,4,5,+125,-145,19 Jun 2012 23:05,
Los Angeles Angels,San Francisco Giants,3,5,-111,-106,19 Jun 2012 02:05,
San Diego Padres,Texas Rangers,1,2,+156,-182,19 Jun 2012 02:05,
Arizona Diamondbacks,Seattle Mariners,7,1,-179,+156,19 Jun 2012 01:40,
Chicago White Sox,Chicago Cubs,3,12,-130,+112,19 Jun 2012 00:10,
Milwaukee Brewers,Toronto Blue Jays,7,6,-105,-111,19 Jun 2012 00:10,
Houston Astros,Kansas City Royals,9,7,-118,+100,19 Jun 2012 00:05,
New York Mets,Baltimore Orioles,5,0,-161,+139,18 Jun 2012 23:10,
Cleveland Indians,Cincinnati Reds,10,9,-106,-111,18 Jun 2012 23:05,
New York Yankees,Atlanta Braves,6,2,-204,+175,18 Jun 2012 23:05,
Chicago Cubs,Boston Red Sox,4,7,+104,-125,18 Jun 2012 00:00,
Los Angeles Dodgers,Chicago White Sox,2,1,-128,+110,17 Jun 2012 20:10,
Seattle Mariners,San Francisco Giants,2,1,-114,-102,17 Jun 2012 20:10,
Oakland Athletics,San Diego Padres,1,2,-141,+122,17 Jun 2012 20:05,
Los Angeles Angels,Arizona Diamondbacks,2,0,-123,+106,17 Jun 2012 19:35,
Texas Rangers,Houston Astros,9,3,-244,+209,17 Jun 2012 19:05,
St.Louis Cardinals,Kansas City Royals,3,5,-189,+162,17 Jun 2012 18:15,
Minnesota Twins,Milwaukee Brewers,5,4,+131,-152,17 Jun 2012 18:10,
Tampa Bay Rays,Miami Marlins,3,0,+102,-119,17 Jun 2012 17:40,
Atlanta Braves,Baltimore Orioles,0,2,-122,+104,17 Jun 2012 17:35,
Washington Nationals,New York Yankees,1,4,-102,-116,17 Jun 2012 17:35,
New York Mets,Cincinnati Reds,1,3,+112,-130,17 Jun 2012 17:10,
Toronto Blue Jays,Philadelphia Phillies,6,2,-137,+118,17 Jun 2012 17:07,
Cleveland Indians,Pittsburgh Pirates,5,9,-141,+122,17 Jun 2012 17:05,
Detroit Tigers,Colorado Rockies,5,0,-182,+158,17 Jun 2012 17:05,
Los Angeles Dodgers,Chicago White Sox,4,5,-135,+117,17 Jun 2012 02:10,
Seattle Mariners,San Francisco Giants,7,4,-103,-115,17 Jun 2012 02:10,
Los Angeles Angels,Arizona Diamondbacks,2,0,-147,+127,17 Jun 2012 02:05,
Atlanta Braves,Baltimore Orioles,0,5,-164,+141,16 Jun 2012 23:15,
Chicago Cubs,Boston Red Sox,3,4,+131,-154,16 Jun 2012 23:15,
New York Mets,Cincinnati Reds,1,4,-115,-103,16 Jun 2012 23:15,
Tampa Bay Rays,Miami Marlins,3,4,-143,+123,16 Jun 2012 23:15,
Texas Rangers,Houston Astros,8,3,-196,+169,16 Jun 2012 23:15,
Cleveland Indians,Pittsburgh Pirates,2,9,-143,+123,16 Jun 2012 20:05,
Detroit Tigers,Colorado Rockies,4,1,-156,+135,16 Jun 2012 20:05,
Oakland Athletics,San Diego Padres,6,4,-135,+116,16 Jun 2012 20:05,
St.Louis Cardinals,Kansas City Royals,10,7,-137,+119,16 Jun 2012 18:15,
Minnesota Twins,Milwaukee Brewers,2,6,-116,-102,16 Jun 2012 18:10,
Toronto Blue Jays,Philadelphia Phillies,6,5,-112,-104,16 Jun 2012 17:07,
Washington Nationals,New York Yankees,3,5,+106,-123,16 Jun 2012 17:05,
Los Angeles Dodgers,Chicago White Sox,7,6,-122,+104,16 Jun 2012 02:10,
Seattle Mariners,San Francisco Giants,2,4,-108,-109,16 Jun 2012 02:10,
Los Angeles Angels,Arizona Diamondbacks,0,5,-156,+135,16 Jun 2012 02:05,
Oakland Athletics,San Diego Padres,10,2,-116,-101,16 Jun 2012 02:05,
St.Louis Cardinals,Kansas City Royals,2,3,-175,+150,16 Jun 2012 00:15,
Minnesota Twins,Milwaukee Brewers,3,5,-106,-110,16 Jun 2012 00:10,
Texas Rangers,Houston Astros,6,2,-263,+219,16 Jun 2012 00:05,
Atlanta Braves,Baltimore Orioles,4,2,-156,+136,15 Jun 2012 23:35,
New York Mets,Cincinnati Reds,3,7,-122,+104,15 Jun 2012 23:10,
Tampa Bay Rays,Miami Marlins,11,0,-154,+131,15 Jun 2012 23:10,
Toronto Blue Jays,Philadelphia Phillies,3,0,-130,+112,15 Jun 2012 23:07,
Cleveland Indians,Pittsburgh Pirates,2,0,-145,+125,15 Jun 2012 23:05,
Detroit Tigers,Colorado Rockies,4,12,-152,+131,15 Jun 2012 23:05,
Washington Nationals,New York Yankees,2,7,-118,-101,15 Jun 2012 23:05,
Chicago Cubs,Boston Red Sox,3,0,+114,-132,15 Jun 2012 18:20,
Seattle Mariners,San Diego Padres,2,6,-139,+119,15 Jun 2012 02:10,
St.Louis Cardinals,Chicago White Sox,5,3,-125,+106,15 Jun 2012 00:15,
Kansas City Royals,Milwaukee Brewers,4,3,-106,-110,15 Jun 2012 00:10,
Minnesota Twins,Philadelphia Phillies,1,6,-137,+118,15 Jun 2012 00:10,
Texas Rangers,Arizona Diamondbacks,3,11,-152,+131,15 Jun 2012 00:05,
Baltimore Orioles,Pittsburgh Pirates,12,6,-110,-105,14 Jun 2012 23:05,
San Francisco Giants,Houston Astros,3,6,-128,+110,14 Jun 2012 19:30,
Colorado Rockies,Oakland Athletics,2,8,-112,-105,14 Jun 2012 19:10,
Chicago Cubs,Detroit Tigers,3,5,+192,-227,14 Jun 2012 18:20,
Tampa Bay Rays,New York Mets,6,9,-128,+108,14 Jun 2012 17:10,
Cincinnati Reds,Cleveland Indians,12,5,-122,+104,14 Jun 2012 16:35,
San Francisco Giants,Houston Astros,10,0,-200,+172,14 Jun 2012 02:15,
Los Angeles Dodgers,Los Angeles Angels,1,2,+124,-143,14 Jun 2012 02:10,
Seattle Mariners,San Diego Padres,0,1,-147,+127,14 Jun 2012 02:10,
Colorado Rockies,Oakland Athletics,8,10,-109,-106,14 Jun 2012 00:40,
St.Louis Cardinals,Chicago White Sox,1,0,-137,+118,14 Jun 2012 00:15,
Kansas City Royals,Milwaukee Brewers,4,3,-110,-108,14 Jun 2012 00:10,
Minnesota Twins,Philadelphia Phillies,8,9,+131,-152,14 Jun 2012 00:10,
Chicago Cubs,Detroit Tigers,4,8,-112,-105,14 Jun 2012 00:05,
Texas Rangers,Arizona Diamondbacks,1,0,-167,+144,14 Jun 2012 00:05,
Atlanta Braves,New York Yankees,2,3,-109,-109,13 Jun 2012 23:10,
Cincinnati Reds,Cleveland Indians,5,3,-139,+123,13 Jun 2012 23:10,
Miami Marlins,Boston Red Sox,2,10,-110,-108,13 Jun 2012 23:10,
Tampa Bay Rays,New York Mets,1,9,-154,+134,13 Jun 2012 23:10,
Baltimore Orioles,Pittsburgh Pirates,7,1,-145,+125,13 Jun 2012 23:05,
Toronto Blue Jays,Washington Nationals,2,6,+129,-149,13 Jun 2012 16:37,
San Francisco Giants,Houston Astros,6,3,-175,+150,13 Jun 2012 02:15,
Los Angeles Dodgers,Los Angeles Angels,5,2,-101,-118,13 Jun 2012 02:10,
Seattle Mariners,San Diego Padres,4,5,-175,+150,13 Jun 2012 02:10,
Colorado Rockies,Oakland Athletics,5,8,-112,-104,13 Jun 2012 00:40,
St.Louis Cardinals,Chicago White Sox,1,6,-169,+145,13 Jun 2012 00:15,
Kansas City Royals,Milwaukee Brewers,2,1,+131,-152,13 Jun 2012 00:10,
Minnesota Twins,Philadelphia Phillies,11,7,-118,+100,13 Jun 2012 00:10,
Chicago Cubs,Detroit Tigers,4,3,+129,-149,13 Jun 2012 00:05,
Texas Rangers,Arizona Diamondbacks,9,1,-159,+138,13 Jun 2012 00:05,
Atlanta Braves,New York Yankees,4,6,+143,-167,12 Jun 2012 23:10,
Cincinnati Reds,Cleveland Indians,7,1,-164,+141,12 Jun 2012 23:10,
Miami Marlins,Boston Red Sox,1,2,-109,-109,12 Jun 2012 23:10,
Tampa Bay Rays,New York Mets,2,11,-172,+149,12 Jun 2012 23:10,
Toronto Blue Jays,Washington Nationals,2,4,-159,+137,12 Jun 2012 23:07,
Baltimore Orioles,Pittsburgh Pirates,8,6,-147,+127,12 Jun 2012 23:05,
Los Angeles Dodgers,Los Angeles Angels,0,0,-109,-109,12 Jun 2012 02:10,
Atlanta Braves,New York Yankees,0,3,-102,-116,11 Jun 2012 23:10,
Miami Marlins,Boston Red Sox,4,1,-112,-105,11 Jun 2012 23:10,
Toronto Blue Jays,Washington Nationals,3,6,-167,+144,11 Jun 2012 23:07,
Cincinnati Reds,Detroit Tigers,6,7,-130,+112,11 Jun 2012 00:00,
Arizona Diamondbacks,Oakland Athletics,4,3,-156,+135,10 Jun 2012 20:10,
Seattle Mariners,Los Angeles Dodgers,2,8,-111,-106,10 Jun 2012 20:10,
San Francisco Giants,Texas Rangers,0,5,+114,-133,10 Jun 2012 20:05,
Colorado Rockies,Los Angeles Angels,8,10,-122,+104,10 Jun 2012 19:10,
St.Louis Cardinals,Cleveland Indians,1,4,-115,-103,10 Jun 2012 18:15,
Chicago White Sox,Houston Astros,9,11,-169,+148,10 Jun 2012 18:10,
Milwaukee Brewers,San Diego Padres,6,5,-164,+142,10 Jun 2012 18:10,
Minnesota Twins,Chicago Cubs,2,8,-143,+124,10 Jun 2012 18:10,
Atlanta Braves,Toronto Blue Jays,4,12,-105,-112,10 Jun 2012 17:35,
Baltimore Orioles,Philadelphia Phillies,5,4,+125,-145,10 Jun 2012 17:35,
Boston Red Sox,Washington Nationals,3,4,-159,+138,10 Jun 2012 17:35,
Pittsburgh Pirates,Kansas City Royals,3,2,-123,+106,10 Jun 2012 17:35,
Miami Marlins,Tampa Bay Rays,2,4,-118,+100,10 Jun 2012 17:10,
New York Yankees,New York Mets,5,4,-189,+162,10 Jun 2012 17:05,
Arizona Diamondbacks,Oakland Athletics,8,3,-145,+125,10 Jun 2012 02:10,
Miami Marlins,Tampa Bay Rays,4,13,-116,-102,09 Jun 2012 23:15,
New York Yankees,New York Mets,4,2,-175,+152,09 Jun 2012 23:15,
Pittsburgh Pirates,Kansas City Royals,5,3,-152,+129,09 Jun 2012 23:15,
Seattle Mariners,Los Angeles Dodgers,3,8,+116,-135,09 Jun 2012 23:15,
St.Louis Cardinals,Cleveland Indians,2,0,-137,+119,09 Jun 2012 23:15,
Chicago White Sox,Houston Astros,10,1,-233,+195,09 Jun 2012 20:10,
Cincinnati Reds,Detroit Tigers,2,3,+134,-154,09 Jun 2012 20:10,
Colorado Rockies,Los Angeles Angels,5,11,+129,-149,09 Jun 2012 20:10,
Milwaukee Brewers,San Diego Padres,2,5,-152,+129,09 Jun 2012 20:10,
Atlanta Braves,Toronto Blue Jays,5,2,-145,+125,09 Jun 2012 20:05,
Baltimore Orioles,Philadelphia Phillies,6,4,-104,-110,09 Jun 2012 20:05,
Boston Red Sox,Washington Nationals,2,4,-104,-114,09 Jun 2012 20:05,
San Francisco Giants,Texas Rangers,5,2,-111,-106,09 Jun 2012 20:05,
Minnesota Twins,Chicago Cubs,11,3,-141,+122,09 Jun 2012 18:10,
San Francisco Giants,Texas Rangers,0,5,+141,-164,09 Jun 2012 02:15,
Seattle Mariners,Los Angeles Dodgers,1,0,-127,+108,09 Jun 2012 02:10,
Arizona Diamondbacks,Oakland Athletics,9,8,-156,+136,09 Jun 2012 01:40,
Colorado Rockies,Los Angeles Angels,2,7,+131,-152,09 Jun 2012 00:40,
St.Louis Cardinals,Cleveland Indians,2,6,-135,+117,09 Jun 2012 00:15,
Chicago White Sox,Houston Astros,3,8,-159,+139,09 Jun 2012 00:10,
Milwaukee Brewers,San Diego Padres,9,5,-161,+139,09 Jun 2012 00:10,
Minnesota Twins,Chicago Cubs,8,7,-135,+117,09 Jun 2012 00:10,
Atlanta Braves,Toronto Blue Jays,4,3,-172,+149,08 Jun 2012 23:35,
Boston Red Sox,Washington Nationals,4,7,-110,-108,08 Jun 2012 23:10,
Cincinnati Reds,Detroit Tigers,6,5,-135,+116,08 Jun 2012 23:10,
Miami Marlins,Tampa Bay Rays,1,5,-110,-106,08 Jun 2012 23:10,
Baltimore Orioles,Philadelphia Phillies,6,9,-127,+108,08 Jun 2012 23:05,
New York Yankees,New York Mets,9,1,-152,+131,08 Jun 2012 23:05,
Pittsburgh Pirates,Kansas City Royals,4,2,-135,+117,08 Jun 2012 23:05,
Chicago White Sox,Toronto Blue Jays,4,3,-149,+127,08 Jun 2012 00:10,
Houston Astros,St.Louis Cardinals,2,14,+129,-147,08 Jun 2012 00:05,
Boston Red Sox,Baltimore Orioles,7,0,-152,+131,07 Jun 2012 23:10,
Cincinnati Reds,Pittsburgh Pirates,4,5,-169,+145,07 Jun 2012 23:10,
Miami Marlins,Atlanta Braves,2,8,-137,+119,07 Jun 2012 23:10,
New York Yankees,Tampa Bay Rays,3,7,-147,+127,07 Jun 2012 23:05,
Oakland Athletics,Texas Rangers,7,1,+134,-154,07 Jun 2012 19:35,
San Diego Padres,San Francisco Giants,3,8,+133,-154,07 Jun 2012 19:35,
Milwaukee Brewers,Chicago Cubs,4,3,-125,+106,07 Jun 2012 18:10,
Detroit Tigers,Cleveland Indians,7,5,-122,+104,07 Jun 2012 17:05,
Philadelphia Phillies,Los Angeles Dodgers,3,8,-192,+166,07 Jun 2012 17:05,
Washington Nationals,New York Mets,1,3,+108,-127,07 Jun 2012 17:05,
Los Angeles Angels,Seattle Mariners,6,8,-161,+141,07 Jun 2012 02:05,
Oakland Athletics,Texas Rangers,2,0,+136,-156,07 Jun 2012 02:05,
Arizona Diamondbacks,Colorado Rockies,6,1,-147,+127,07 Jun 2012 01:40,
Chicago White Sox,Toronto Blue Jays,0,4,+106,-125,07 Jun 2012 00:10,
Kansas City Royals,Minnesota Twins,2,4,-175,+150,07 Jun 2012 00:10,
Milwaukee Brewers,Chicago Cubs,8,0,-208,+175,07 Jun 2012 00:10,
Houston Astros,St.Louis Cardinals,3,4,+118,-137,07 Jun 2012 00:05,
Boston Red Sox,Baltimore Orioles,1,2,-175,+150,06 Jun 2012 23:10,
Cincinnati Reds,Pittsburgh Pirates,5,4,-182,+158,06 Jun 2012 23:10,
Miami Marlins,Atlanta Braves,1,2,-152,+129,06 Jun 2012 23:10,
Detroit Tigers,Cleveland Indians,6,9,-164,+141,06 Jun 2012 23:05,
New York Yankees,Tampa Bay Rays,4,1,-141,+122,06 Jun 2012 23:05,
Philadelphia Phillies,Los Angeles Dodgers,5,6,-112,-105,06 Jun 2012 23:05,
Washington Nationals,New York Mets,5,3,-156,+134,06 Jun 2012 23:05,
San Diego Padres,San Francisco Giants,5,6,+108,-127,06 Jun 2012 22:35,
Los Angeles Angels,Seattle Mariners,6,1,-152,+131,06 Jun 2012 02:05,
Oakland Athletics,Texas Rangers,3,6,+144,-167,06 Jun 2012 02:05,
San Diego Padres,San Francisco Giants,6,5,+100,-116,06 Jun 2012 02:05,
Arizona Diamondbacks,Colorado Rockies,10,0,-156,+136,06 Jun 2012 01:40,
Chicago White Sox,Toronto Blue Jays,5,9,-110,-108,06 Jun 2012 00:10,
Kansas City Royals,Minnesota Twins,1,0,-127,+108,06 Jun 2012 00:10,
Milwaukee Brewers,Chicago Cubs,0,10,-154,+134,06 Jun 2012 00:10,
Houston Astros,St.Louis Cardinals,9,8,+119,-137,06 Jun 2012 00:05,
Boston Red Sox,Baltimore Orioles,6,8,-172,+150,05 Jun 2012 23:10,
Cincinnati Reds,Pittsburgh Pirates,4,8,-156,+134,05 Jun 2012 23:10,
Miami Marlins,Atlanta Braves,0,11,-133,+114,05 Jun 2012 23:10,
Detroit Tigers,Cleveland Indians,2,4,-167,+143,05 Jun 2012 23:05,
New York Yankees,Tampa Bay Rays,7,0,-132,+112,05 Jun 2012 23:05,
Philadelphia Phillies,Los Angeles Dodgers,1,2,-189,+163,05 Jun 2012 23:05,
Washington Nationals,New York Mets,7,6,-164,+141,05 Jun 2012 23:05,
Los Angeles Angels,Seattle Mariners,6,8,-147,+127,05 Jun 2012 02:05,
Oakland Athletics,Texas Rangers,12,1,+110,-130,05 Jun 2012 02:05,
Arizona Diamondbacks,Colorado Rockies,0,4,-127,+108,05 Jun 2012 01:40,
Kansas City Royals,Minnesota Twins,7,10,-145,+125,05 Jun 2012 00:10,
Philadelphia Phillies,Los Angeles Dodgers,3,4,+102,-120,04 Jun 2012 23:05,
San Francisco Giants,Chicago Cubs,3,2,-137,+118,04 Jun 2012 19:45,
New York Mets,St.Louis Cardinals,4,5,-106,-108,04 Jun 2012 17:10,
New York Mets,St.Louis Cardinals,6,1,-108,-109,04 Jun 2012 00:05,
San Diego Padres,Arizona Diamondbacks,0,6,+104,-122,03 Jun 2012 22:35,
San Francisco Giants,Chicago Cubs,2,0,-135,+116,03 Jun 2012 20:05,
Los Angeles Angels,Texas Rangers,3,7,-111,-106,03 Jun 2012 19:35,
Colorado Rockies,Los Angeles Dodgers,3,2,-119,+100,03 Jun 2012 19:10,
Cleveland Indians,Minnesota Twins,3,6,-133,+114,03 Jun 2012 19:05,
Chicago White Sox,Seattle Mariners,4,2,-175,+150,03 Jun 2012 18:10,
Kansas City Royals,Oakland Athletics,2,0,-115,-102,03 Jun 2012 18:10,
Milwaukee Brewers,Pittsburgh Pirates,5,6,-108,-110,03 Jun 2012 18:10,
Houston Astros,Cincinnati Reds,5,3,+123,-139,03 Jun 2012 18:05,
Tampa Bay Rays,Baltimore Orioles,8,4,-161,+140,03 Jun 2012 17:40,
Philadelphia Phillies,Miami Marlins,1,5,-106,-111,03 Jun 2012 17:35,
Washington Nationals,Atlanta Braves,2,3,-137,+119,03 Jun 2012 17:35,
Toronto Blue Jays,Boston Red Sox,5,1,-132,+114,03 Jun 2012 17:07,
Detroit Tigers,New York Yankees,1,5,-179,+154,03 Jun 2012 17:05,
Los Angeles Angels,Texas Rangers,3,2,-106,-111,03 Jun 2012 02:05,
Cleveland Indians,Minnesota Twins,4,7,-145,+125,02 Jun 2012 23:15,
Detroit Tigers,New York Yankees,4,3,-103,-115,02 Jun 2012 23:15,
Houston Astros,Cincinnati Reds,9,12,+112,-130,02 Jun 2012 23:15,
San Diego Padres,Arizona Diamondbacks,2,4,-110,-108,02 Jun 2012 23:15,
San Francisco Giants,Chicago Cubs,2,1,-164,+141,02 Jun 2012 23:15,
Milwaukee Brewers,Pittsburgh Pirates,5,1,-135,+116,02 Jun 2012 23:10,
Chicago White Sox,Seattle Mariners,8,10,-149,+129,02 Jun 2012 20:10,
Colorado Rockies,Los Angeles Dodgers,2,6,-149,+127,02 Jun 2012 20:10,
New York Mets,St.Louis Cardinals,5,0,-106,-110,02 Jun 2012 20:10,
Tampa Bay Rays,Baltimore Orioles,1,2,-154,+133,02 Jun 2012 20:10,
Philadelphia Phillies,Miami Marlins,4,5,-154,+134,02 Jun 2012 20:05,
Washington Nationals,Atlanta Braves,2,0,-127,+106,02 Jun 2012 20:05,
Kansas City Royals,Oakland Athletics,3,9,-137,+119,02 Jun 2012 18:10,
Toronto Blue Jays,Boston Red Sox,4,7,-101,-116,02 Jun 2012 17:07,
San Francisco Giants,Chicago Cubs,4,3,-175,+150,02 Jun 2012 02:15,
Los Angeles Angels,Texas Rangers,4,2,+104,-123,02 Jun 2012 02:05,
San Diego Padres,Arizona Diamondbacks,7,1,-102,-115,02 Jun 2012 02:05,
Colorado Rockies,Los Angeles Dodgers,13,3,-118,+100,02 Jun 2012 00:40,
Chicago White Sox,Seattle Mariners,7,4,-128,+110,02 Jun 2012 00:10,
Kansas City Royals,Oakland Athletics,2,0,-149,+129,02 Jun 2012 00:10,
Milwaukee Brewers,Pittsburgh Pirates,2,8,-154,+131,02 Jun 2012 00:10,
Houston Astros,Cincinnati Reds,1,4,+110,-128,02 Jun 2012 00:05,
New York Mets,St.Louis Cardinals,8,0,-105,-112,01 Jun 2012 23:10,
Tampa Bay Rays,Baltimore Orioles,5,0,-175,+150,01 Jun 2012 23:10,
Toronto Blue Jays,Boston Red Sox,2,7,-119,+100,01 Jun 2012 23:07,
Cleveland Indians,Minnesota Twins,7,1,-132,+114,01 Jun 2012 23:05,
Detroit Tigers,New York Yankees,4,9,+141,-164,01 Jun 2012 23:05,
Philadelphia Phillies,Miami Marlins,6,4,-104,-114,01 Jun 2012 23:05,
Los Angeles Dodgers,Milwaukee Brewers,2,6,-103,-115,01 Jun 2012 02:10,
Colorado Rockies,Houston Astros,11,5,-122,+104,01 Jun 2012 00:40,
Boston Red Sox,Detroit Tigers,3,7,-137,+119,31 May 2012 23:10,
San Francisco Giants,Arizona Diamondbacks,1,4,-112,-105,31 May 2012 02:15,
Los Angeles Dodgers,Milwaukee Brewers,3,6,-164,+142,31 May 2012 02:10,
Los Angeles Angels,New York Yankees,5,6,-111,-106,31 May 2012 02:05,
Colorado Rockies,Houston Astros,13,5,-169,+148,31 May 2012 00:40,
Texas Rangers,Seattle Mariners,8,21,-238,+199,31 May 2012 00:05,
Atlanta Braves,St.Louis Cardinals,10,7,-128,+110,30 May 2012 23:10,
Boston Red Sox,Detroit Tigers,6,4,-137,+117,30 May 2012 23:10,
Miami Marlins,Washington Nationals,5,3,-164,+141,30 May 2012 23:10,
New York Mets,Philadelphia Phillies,6,10,+125,-147,30 May 2012 23:10,
Toronto Blue Jays,Baltimore Orioles,4,1,-145,+125,30 May 2012 23:07,
Pittsburgh Pirates,Cincinnati Reds,2,1,+104,-123,30 May 2012 23:05,
Chicago Cubs,San Diego Padres,8,6,-141,+122,30 May 2012 18:20,
Minnesota Twins,Oakland Athletics,4,0,-118,+100,30 May 2012 17:10,
Tampa Bay Rays,Chicago White Sox,3,4,-139,+121,30 May 2012 17:10,
Cleveland Indians,Kansas City Royals,3,6,-116,-101,30 May 2012 16:05,
San Francisco Giants,Arizona Diamondbacks,3,1,-125,+106,30 May 2012 02:15,
Los Angeles Dodgers,Milwaukee Brewers,1,2,-141,+122,30 May 2012 02:10,
Los Angeles Angels,New York Yankees,5,1,-137,+118,30 May 2012 02:05,
Minnesota Twins,Oakland Athletics,3,2,-106,-111,30 May 2012 00:10,
Texas Rangers,Seattle Mariners,3,10,-185,+159,30 May 2012 00:05,
Atlanta Braves,St.Louis Cardinals,5,4,-112,-105,29 May 2012 23:10,
Boston Red Sox,Detroit Tigers,6,3,+137,-159,29 May 2012 23:10,
Miami Marlins,Washington Nationals,3,1,-143,+124,29 May 2012 23:10,
New York Mets,Philadelphia Phillies,6,3,+102,-122,29 May 2012 23:10,
Tampa Bay Rays,Chicago White Sox,2,7,-169,+147,29 May 2012 23:10,
Toronto Blue Jays,Baltimore Orioles,8,6,-137,+118,29 May 2012 23:07,
Cleveland Indians,Kansas City Royals,2,8,-147,+127,29 May 2012 23:05,
Pittsburgh Pirates,Cincinnati Reds,1,8,+112,-132,29 May 2012 23:05,
Chicago Cubs,San Diego Padres,5,3,-152,+129,29 May 2012 18:20,
Los Angeles Angels,New York Yankees,9,8,-145,+125,29 May 2012 01:05,
Colorado Rockies,Houston Astros,7,6,-143,+125,29 May 2012 00:10,
Los Angeles Dodgers,Milwaukee Brewers,2,3,-115,-103,29 May 2012 00:10,
Texas Rangers,Seattle Mariners,4,2,-208,+177,29 May 2012 00:05,
Toronto Blue Jays,Baltimore Orioles,6,2,-139,+120,28 May 2012 23:07,
San Francisco Giants,Arizona Diamondbacks,4,2,+104,-123,28 May 2012 21:05,
Cleveland Indians,Kansas City Royals,8,5,-133,+114,28 May 2012 20:05,
Colorado Rockies,Houston Astros,9,7,-141,+124,28 May 2012 19:10,
Tampa Bay Rays,Chicago White Sox,1,2,-112,-105,28 May 2012 19:10,
Chicago Cubs,San Diego Padres,11,7,-143,+127,28 May 2012 18:20,
Minnesota Twins,Oakland Athletics,5,4,-135,+116,28 May 2012 18:10,
Boston Red Sox,Detroit Tigers,7,4,-130,+112,28 May 2012 17:35,
Pittsburgh Pirates,Cincinnati Reds,4,1,-109,-109,28 May 2012 17:35,
Atlanta Braves,St.Louis Cardinals,2,8,-130,+110,28 May 2012 17:10,
Miami Marlins,Washington Nationals,5,3,-116,-101,28 May 2012 17:10,
New York Mets,Philadelphia Phillies,4,8,+118,-137,28 May 2012 17:10,
Atlanta Braves,Washington Nationals,2,7,-125,+106,28 May 2012 00:05,
Arizona Diamondbacks,Milwaukee Brewers,4,3,-130,+110,27 May 2012 20:10,
Los Angeles Dodgers,Houston Astros,5,1,-139,+120,27 May 2012 20:10,
Seattle Mariners,Los Angeles Angels,2,4,+123,-143,27 May 2012 20:10,
Oakland Athletics,New York Yankees,0,2,+102,-120,27 May 2012 20:05,
