team1,team2,score1,score2,odds1,odds2,datetime,notes
Pittsburgh Pirates,San Francisco Giants,3,5,-145,+125,23 Jun 2016 16:35,
Los Angeles Dodgers,Washington Nationals,4,3,-139,+122,23 Jun 2016 02:10,
Minnesota Twins,Philadelphia Phillies,6,5,-167,+147,23 Jun 2016 00:10,
Texas Rangers,Cincinnati Reds,6,4,-233,+198,23 Jun 2016 00:05,
Boston Red Sox,Chicago White Sox,6,8,-119,+102,22 Jun 2016 23:10,
Cleveland Indians,Tampa Bay Rays,6,1,-128,+110,22 Jun 2016 23:10,
Detroit Tigers,Seattle Mariners,5,1,-128,+110,22 Jun 2016 23:08,
Baltimore Orioles,San Diego Padres,7,2,-185,+160,22 Jun 2016 23:05,
Pittsburgh Pirates,San Francisco Giants,6,7,-116,+100,22 Jun 2016 23:05,
Toronto Blue Jays,Arizona Diamondbacks,5,2,-169,+147,22 Jun 2016 20:07,
Oakland Athletics,Milwaukee Brewers,2,4,-132,+114,22 Jun 2016 19:35,
Chicago Cubs,St.Louis Cardinals,2,7,-256,+215,22 Jun 2016 18:20,
Houston Astros,Los Angeles Angels,3,2,-139,+122,22 Jun 2016 18:10,
New York Mets,Kansas City Royals,4,3,-149,+129,22 Jun 2016 17:10,
New York Yankees,Colorado Rockies,9,8,-133,+116,22 Jun 2016 17:05,
Miami Marlins,Atlanta Braves,3,0,-169,+148,22 Jun 2016 16:10,
Los Angeles Dodgers,Washington Nationals,3,2,-135,+119,22 Jun 2016 02:10,
Oakland Athletics,Milwaukee Brewers,5,3,-159,+141,22 Jun 2016 02:05,
Houston Astros,Los Angeles Angels,3,2,-161,+143,22 Jun 2016 00:10,
Minnesota Twins,Philadelphia Phillies,14,10,-137,+119,22 Jun 2016 00:10,
Chicago Cubs,St.Louis Cardinals,3,4,-147,+127,22 Jun 2016 00:05,
Texas Rangers,Cincinnati Reds,2,8,-200,+172,22 Jun 2016 00:05,
Boston Red Sox,Chicago White Sox,1,3,-106,-109,21 Jun 2016 23:10,
Cleveland Indians,Tampa Bay Rays,6,0,-175,+154,21 Jun 2016 23:10,
Miami Marlins,Atlanta Braves,2,3,-286,+240,21 Jun 2016 23:10,
New York Mets,Kansas City Royals,2,1,-145,+127,21 Jun 2016 23:10,
Detroit Tigers,Seattle Mariners,4,2,-135,+118,21 Jun 2016 23:08,
Toronto Blue Jays,Arizona Diamondbacks,2,4,-200,+173,21 Jun 2016 23:07,
Baltimore Orioles,San Diego Padres,7,10,-182,+158,21 Jun 2016 23:05,
New York Yankees,Colorado Rockies,4,8,-167,+148,21 Jun 2016 23:05,
Pittsburgh Pirates,San Francisco Giants,4,15,+166,-196,21 Jun 2016 23:05,
Los Angeles Dodgers,Washington Nationals,4,1,-294,+252,21 Jun 2016 02:10,
Houston Astros,Los Angeles Angels,10,7,-147,+127,21 Jun 2016 00:10,
Chicago Cubs,St.Louis Cardinals,2,3,-164,+142,21 Jun 2016 00:05,
Texas Rangers,Baltimore Orioles,4,3,-109,-106,21 Jun 2016 00:05,
Boston Red Sox,Chicago White Sox,1,3,-222,+188,20 Jun 2016 23:10,
Cleveland Indians,Tampa Bay Rays,7,4,-127,+106,20 Jun 2016 23:10,
Miami Marlins,Colorado Rockies,3,5,-110,-105,20 Jun 2016 23:10,
Detroit Tigers,Seattle Mariners,8,7,+123,-141,20 Jun 2016 23:08,
Pittsburgh Pirates,San Francisco Giants,1,0,+136,-156,20 Jun 2016 23:05,
Philadelphia Phillies,Arizona Diamondbacks,1,3,-128,+110,20 Jun 2016 17:05,
Chicago Cubs,Pittsburgh Pirates,10,5,-164,+146,20 Jun 2016 00:08,
San Diego Padres,Washington Nationals,6,3,+104,-119,19 Jun 2016 20:40,
Los Angeles Dodgers,Milwaukee Brewers,2,1,-208,+179,19 Jun 2016 20:10,
Oakland Athletics,Los Angeles Angels,0,2,+122,-141,19 Jun 2016 20:05,
Kansas City Royals,Detroit Tigers,2,1,-108,-108,19 Jun 2016 18:15,
St.Louis Cardinals,Texas Rangers,4,5,-123,+106,19 Jun 2016 18:15,
Houston Astros,Cincinnati Reds,6,0,-204,+177,19 Jun 2016 18:10,
Minnesota Twins,New York Yankees,7,4,+143,-161,19 Jun 2016 18:10,
Baltimore Orioles,Toronto Blue Jays,11,6,-101,-114,19 Jun 2016 17:35,
Boston Red Sox,Seattle Mariners,2,1,-196,+169,19 Jun 2016 17:35,
Philadelphia Phillies,Arizona Diamondbacks,1,5,+117,-137,19 Jun 2016 17:35,
Cleveland Indians,Chicago White Sox,3,2,-172,+152,19 Jun 2016 17:10,
Miami Marlins,Colorado Rockies,3,0,-137,+121,19 Jun 2016 17:10,
New York Mets,Atlanta Braves,0,6,-185,+164,19 Jun 2016 17:10,
Tampa Bay Rays,San Francisco Giants,1,5,-141,+123,19 Jun 2016 17:10,
Los Angeles Dodgers,Milwaukee Brewers,10,6,-169,+149,19 Jun 2016 02:10,
San Diego Padres,Washington Nationals,7,3,+225,-263,19 Jun 2016 02:10,
Chicago Cubs,Pittsburgh Pirates,4,3,-263,+225,19 Jun 2016 00:15,
Kansas City Royals,Detroit Tigers,16,5,-143,+125,19 Jun 2016 00:15,
New York Mets,Atlanta Braves,3,4,-263,+225,19 Jun 2016 00:15,
Cleveland Indians,Chicago White Sox,13,2,-213,+181,18 Jun 2016 22:10,
St.Louis Cardinals,Texas Rangers,3,4,-182,+163,18 Jun 2016 20:15,
Houston Astros,Cincinnati Reds,5,4,-233,+195,18 Jun 2016 20:10,
Miami Marlins,Colorado Rockies,9,6,-120,+104,18 Jun 2016 20:10,
Tampa Bay Rays,San Francisco Giants,4,6,-139,+120,18 Jun 2016 20:10,
Baltimore Orioles,Toronto Blue Jays,4,2,-116,+100,18 Jun 2016 20:05,
Boston Red Sox,Seattle Mariners,6,2,-185,+164,18 Jun 2016 20:05,
Oakland Athletics,Los Angeles Angels,1,7,-123,+110,18 Jun 2016 20:05,
Philadelphia Phillies,Arizona Diamondbacks,1,4,+133,-149,18 Jun 2016 19:05,
Minnesota Twins,New York Yankees,6,7,+139,-156,18 Jun 2016 18:10,
San Diego Padres,Washington Nationals,5,7,+159,-179,18 Jun 2016 02:40,
Los Angeles Dodgers,Milwaukee Brewers,3,2,-169,+150,18 Jun 2016 02:10,
Oakland Athletics,Los Angeles Angels,3,2,+129,-145,18 Jun 2016 01:35,
Kansas City Royals,Detroit Tigers,10,3,-102,-114,18 Jun 2016 00:15,
St.Louis Cardinals,Texas Rangers,0,1,-122,+104,18 Jun 2016 00:15,
Houston Astros,Cincinnati Reds,2,4,-278,+240,18 Jun 2016 00:10,
Minnesota Twins,New York Yankees,2,8,+154,-175,18 Jun 2016 00:10,
Boston Red Sox,Seattle Mariners,4,8,-132,+114,17 Jun 2016 23:10,
Cleveland Indians,Chicago White Sox,3,2,+102,-118,17 Jun 2016 23:10,
Miami Marlins,Colorado Rockies,5,1,-127,+108,17 Jun 2016 23:10,
New York Mets,Atlanta Braves,1,5,-227,+194,17 Jun 2016 23:10,
Tampa Bay Rays,San Francisco Giants,1,5,-120,+104,17 Jun 2016 23:10,
Baltimore Orioles,Toronto Blue Jays,3,13,+123,-143,17 Jun 2016 23:05,
Philadelphia Phillies,Arizona Diamondbacks,2,10,+127,-145,17 Jun 2016 23:05,
Chicago Cubs,Pittsburgh Pirates,6,0,-278,+235,17 Jun 2016 18:20,
Los Angeles Dodgers,Milwaukee Brewers,6,8,-159,+137,17 Jun 2016 02:10,
San Diego Padres,Washington Nationals,5,8,+168,-192,17 Jun 2016 02:10,
Kansas City Royals,Detroit Tigers,4,10,-108,-108,17 Jun 2016 00:15,
Minnesota Twins,New York Yankees,1,4,+116,-132,17 Jun 2016 00:10,
Boston Red Sox,Baltimore Orioles,1,5,-132,+114,16 Jun 2016 23:10,
New York Mets,Pittsburgh Pirates,6,4,-128,+112,16 Jun 2016 23:10,
Philadelphia Phillies,Toronto Blue Jays,2,13,+119,-139,16 Jun 2016 23:05,
Oakland Athletics,Texas Rangers,1,5,-112,-105,16 Jun 2016 19:35,
Tampa Bay Rays,Seattle Mariners,4,6,+100,-118,16 Jun 2016 17:10,
Atlanta Braves,Cincinnati Reds,7,2,-115,+100,16 Jun 2016 16:10,
Los Angeles Angels,Minnesota Twins,10,2,-127,+110,16 Jun 2016 02:05,
Oakland Athletics,Texas Rangers,5,7,-152,+134,16 Jun 2016 02:05,
Kansas City Royals,Cleveland Indians,9,4,+129,-147,16 Jun 2016 00:15,
Chicago White Sox,Detroit Tigers,5,3,-192,+168,16 Jun 2016 00:10,
St.Louis Cardinals,Houston Astros,1,4,-139,+120,15 Jun 2016 23:15,
Atlanta Braves,Cincinnati Reds,9,8,-123,+106,15 Jun 2016 23:10,
Boston Red Sox,Baltimore Orioles,6,4,-147,+129,15 Jun 2016 23:10,
New York Mets,Pittsburgh Pirates,11,2,-169,+149,15 Jun 2016 23:10,
Tampa Bay Rays,Seattle Mariners,3,2,-137,+118,15 Jun 2016 23:10,
Philadelphia Phillies,Toronto Blue Jays,2,7,+152,-172,15 Jun 2016 23:05,
Washington Nationals,Chicago Cubs,5,4,-154,+133,15 Jun 2016 20:05,
San Francisco Giants,Milwaukee Brewers,10,1,-227,+195,15 Jun 2016 19:45,
Arizona Diamondbacks,Los Angeles Dodgers,2,3,+214,-250,15 Jun 2016 19:40,
San Diego Padres,Miami Marlins,6,3,-125,+108,15 Jun 2016 19:40,
Colorado Rockies,New York Yankees,6,3,-105,-110,15 Jun 2016 19:10,
San Francisco Giants,Milwaukee Brewers,3,2,-278,+237,15 Jun 2016 02:15,
San Diego Padres,Miami Marlins,2,5,-139,+122,15 Jun 2016 02:10,
Los Angeles Angels,Minnesota Twins,5,4,-137,+121,15 Jun 2016 02:05,
Oakland Athletics,Texas Rangers,6,10,-122,+106,15 Jun 2016 02:05,
Arizona Diamondbacks,Los Angeles Dodgers,4,7,+131,-152,15 Jun 2016 01:40,
Colorado Rockies,New York Yankees,13,10,-112,-103,15 Jun 2016 00:40,
Kansas City Royals,Cleveland Indians,3,2,+108,-125,15 Jun 2016 00:15,
St.Louis Cardinals,Houston Astros,2,5,-154,+135,15 Jun 2016 00:15,
Chicago White Sox,Detroit Tigers,8,11,+110,-128,15 Jun 2016 00:10,
Atlanta Braves,Cincinnati Reds,1,3,-137,+121,14 Jun 2016 23:10,
Boston Red Sox,Baltimore Orioles,2,3,-196,+172,14 Jun 2016 23:10,
New York Mets,Pittsburgh Pirates,0,4,-133,+117,14 Jun 2016 23:10,
Tampa Bay Rays,Seattle Mariners,8,7,-120,+106,14 Jun 2016 23:10,
Washington Nationals,Chicago Cubs,3,4,+114,-133,14 Jun 2016 23:05,
Toronto Blue Jays,Philadelphia Phillies,11,3,-312,+257,14 Jun 2016 16:37,
San Francisco Giants,Milwaukee Brewers,11,5,-156,+138,14 Jun 2016 02:15,
San Diego Padres,Miami Marlins,4,13,-101,-114,14 Jun 2016 02:10,
Los Angeles Angels,Minnesota Twins,4,9,-118,+104,14 Jun 2016 02:05,
Oakland Athletics,Texas Rangers,14,5,-149,+131,14 Jun 2016 02:05,
Arizona Diamondbacks,Los Angeles Dodgers,3,2,-147,+125,14 Jun 2016 01:40,
Kansas City Royals,Cleveland Indians,2,1,+121,-139,14 Jun 2016 00:15,
Chicago White Sox,Detroit Tigers,10,9,-110,-105,14 Jun 2016 00:10,
Atlanta Braves,Cincinnati Reds,8,9,-108,-108,13 Jun 2016 23:10,
Toronto Blue Jays,Philadelphia Phillies,0,7,-189,+165,13 Jun 2016 23:07,
Washington Nationals,Chicago Cubs,4,1,-132,+114,13 Jun 2016 23:05,
San Francisco Giants,Los Angeles Dodgers,2,1,-108,-108,13 Jun 2016 00:30,
Pittsburgh Pirates,St.Louis Cardinals,3,8,-101,-114,12 Jun 2016 21:05,
Arizona Diamondbacks,Miami Marlins,6,0,-109,-106,12 Jun 2016 20:10,
Colorado Rockies,San Diego Padres,2,1,-159,+141,12 Jun 2016 20:10,
Seattle Mariners,Texas Rangers,4,6,-116,+100,12 Jun 2016 20:10,
Washington Nationals,Philadelphia Phillies,5,4,-250,+214,12 Jun 2016 20:05,
Los Angeles Angels,Cleveland Indians,3,8,+129,-149,12 Jun 2016 19:35,
Chicago White Sox,Kansas City Royals,1,3,-127,+110,12 Jun 2016 18:10,
Milwaukee Brewers,New York Mets,5,3,+108,-125,12 Jun 2016 18:10,
Minnesota Twins,Boston Red Sox,7,4,+165,-189,12 Jun 2016 18:10,
New York Yankees,Detroit Tigers,1,4,-130,+112,12 Jun 2016 18:05,
Atlanta Braves,Chicago Cubs,2,13,+227,-263,12 Jun 2016 17:35,
Cincinnati Reds,Oakland Athletics,1,6,+108,-125,12 Jun 2016 17:10,
Tampa Bay Rays,Houston Astros,5,0,+119,-135,12 Jun 2016 17:10,
Toronto Blue Jays,Baltimore Orioles,10,9,-161,+142,12 Jun 2016 17:07,
Arizona Diamondbacks,Miami Marlins,5,3,+177,-208,12 Jun 2016 02:10,
Seattle Mariners,Texas Rangers,1,2,-182,+160,12 Jun 2016 02:10,
Los Angeles Angels,Cleveland Indians,4,3,-133,+118,12 Jun 2016 02:05,
New York Yankees,Detroit Tigers,1,6,-137,+121,11 Jun 2016 23:15,
Pittsburgh Pirates,St.Louis Cardinals,1,5,-106,-109,11 Jun 2016 23:15,
San Francisco Giants,Los Angeles Dodgers,5,4,-118,+102,11 Jun 2016 23:15,
Atlanta Braves,Chicago Cubs,2,8,+254,-303,11 Jun 2016 20:10,
Cincinnati Reds,Oakland Athletics,2,1,-122,+104,11 Jun 2016 20:10,
Colorado Rockies,San Diego Padres,5,3,-182,+161,11 Jun 2016 20:10,
Milwaukee Brewers,New York Mets,7,4,+102,-120,11 Jun 2016 20:10,
Tampa Bay Rays,Houston Astros,3,4,-133,+114,11 Jun 2016 20:10,
Chicago White Sox,Kansas City Royals,1,4,-135,+118,11 Jun 2016 18:10,
Minnesota Twins,Boston Red Sox,4,15,+122,-139,11 Jun 2016 18:10,
Toronto Blue Jays,Baltimore Orioles,11,6,-141,+122,11 Jun 2016 17:07,
Washington Nationals,Philadelphia Phillies,8,0,-152,+131,11 Jun 2016 16:05,
San Francisco Giants,Los Angeles Dodgers,2,3,+142,-161,11 Jun 2016 02:15,
Seattle Mariners,Texas Rangers,7,5,-152,+131,11 Jun 2016 02:10,
Los Angeles Angels,Cleveland Indians,2,6,+125,-143,11 Jun 2016 02:05,
Arizona Diamondbacks,Miami Marlins,6,8,-154,+135,11 Jun 2016 01:40,
Colorado Rockies,San Diego Padres,5,7,-208,+179,11 Jun 2016 00:40,
Chicago White Sox,Kansas City Royals,7,5,-167,+146,11 Jun 2016 00:10,
Milwaukee Brewers,New York Mets,1,2,-118,+100,11 Jun 2016 00:10,
Minnesota Twins,Boston Red Sox,1,8,+127,-145,11 Jun 2016 00:10,
Atlanta Braves,Chicago Cubs,5,1,+181,-213,10 Jun 2016 23:35,
Cincinnati Reds,Oakland Athletics,2,1,+100,-116,10 Jun 2016 23:10,
Tampa Bay Rays,Houston Astros,4,3,-106,-109,10 Jun 2016 23:10,
Toronto Blue Jays,Baltimore Orioles,4,3,-114,-102,10 Jun 2016 23:07,
New York Yankees,Detroit Tigers,4,0,-137,+121,10 Jun 2016 23:05,
Pittsburgh Pirates,St.Louis Cardinals,3,9,-169,+149,10 Jun 2016 23:05,
Washington Nationals,Philadelphia Phillies,9,6,-278,+234,10 Jun 2016 23:05,
Seattle Mariners,Cleveland Indians,3,5,-135,+118,10 Jun 2016 02:10,
Chicago White Sox,Washington Nationals,3,1,+112,-128,10 Jun 2016 00:10,
Milwaukee Brewers,New York Mets,2,5,-114,-102,10 Jun 2016 00:10,
Minnesota Twins,Miami Marlins,3,10,-133,+117,10 Jun 2016 00:10,
Cincinnati Reds,St.Louis Cardinals,2,3,+161,-182,09 Jun 2016 23:10,
Toronto Blue Jays,Baltimore Orioles,5,6,-172,+152,09 Jun 2016 23:07,
New York Yankees,Los Angeles Angels,6,3,-133,+116,09 Jun 2016 23:05,
Colorado Rockies,Pittsburgh Pirates,11,5,-114,-103,09 Jun 2016 21:10,
Texas Rangers,Houston Astros,5,3,+114,-132,09 Jun 2016 18:05,
San Francisco Giants,Boston Red Sox,2,1,+114,-132,09 Jun 2016 02:15,
Los Angeles Dodgers,Colorado Rockies,0,1,-185,+164,09 Jun 2016 02:10,
Seattle Mariners,Cleveland Indians,5,0,-108,-105,09 Jun 2016 02:10,
Chicago White Sox,Washington Nationals,4,11,+152,-172,09 Jun 2016 00:10,
Milwaukee Brewers,Oakland Athletics,4,0,-139,+122,09 Jun 2016 00:10,
Minnesota Twins,Miami Marlins,7,5,-106,-109,09 Jun 2016 00:10,
Texas Rangers,Houston Astros,1,3,-169,+150,09 Jun 2016 00:05,
Cincinnati Reds,St.Louis Cardinals,7,12,+173,-204,08 Jun 2016 23:10,
Baltimore Orioles,Kansas City Royals,4,0,-154,+134,08 Jun 2016 23:05,
New York Yankees,Los Angeles Angels,12,6,-200,+171,08 Jun 2016 23:05,
Pittsburgh Pirates,New York Mets,5,6,+110,-130,08 Jun 2016 23:05,
Arizona Diamondbacks,Tampa Bay Rays,3,6,-116,+100,08 Jun 2016 19:40,
San Diego Padres,Atlanta Braves,2,4,-159,+139,08 Jun 2016 19:40,
Detroit Tigers,Toronto Blue Jays,2,7,-135,+118,08 Jun 2016 17:10,
Philadelphia Phillies,Chicago Cubs,1,8,+162,-185,08 Jun 2016 17:05,
San Francisco Giants,Boston Red Sox,3,5,+117,-133,08 Jun 2016 02:15,
Los Angeles Dodgers,Colorado Rockies,4,3,-192,+169,08 Jun 2016 02:10,
San Diego Padres,Atlanta Braves,4,3,-152,+134,08 Jun 2016 02:10,
Seattle Mariners,Cleveland Indians,7,1,-127,+110,08 Jun 2016 02:10,
Arizona Diamondbacks,Tampa Bay Rays,5,0,-185,+163,08 Jun 2016 01:40,
Chicago White Sox,Washington Nationals,5,10,+131,-149,08 Jun 2016 00:10,
Milwaukee Brewers,Oakland Athletics,5,4,-137,+120,08 Jun 2016 00:10,
Minnesota Twins,Miami Marlins,6,4,+102,-120,08 Jun 2016 00:10,
Texas Rangers,Houston Astros,4,3,+100,-115,08 Jun 2016 00:05,
Cincinnati Reds,St.Louis Cardinals,7,6,+139,-156,07 Jun 2016 23:10,
Detroit Tigers,Toronto Blue Jays,3,2,+127,-147,07 Jun 2016 23:10,
Baltimore Orioles,Kansas City Royals,9,1,-139,+121,07 Jun 2016 23:05,
New York Yankees,Los Angeles Angels,6,3,-156,+137,07 Jun 2016 23:05,
Philadelphia Phillies,Chicago Cubs,3,2,+174,-200,07 Jun 2016 23:05,
Pittsburgh Pirates,New York Mets,3,1,+112,-123,07 Jun 2016 23:05,
Pittsburgh Pirates,New York Mets,3,1,-130,+114,07 Jun 2016 20:05,
Los Angeles Dodgers,Colorado Rockies,1,6,-132,+116,07 Jun 2016 02:10,
San Diego Padres,Atlanta Braves,7,2,-137,+120,07 Jun 2016 02:10,
Seattle Mariners,Cleveland Indians,1,3,-133,+118,07 Jun 2016 02:10,
Arizona Diamondbacks,Tampa Bay Rays,4,6,-122,+106,07 Jun 2016 01:40,
Texas Rangers,Houston Astros,6,5,+116,-133,07 Jun 2016 00:05,
Detroit Tigers,Toronto Blue Jays,11,0,-141,+123,06 Jun 2016 23:10,
Baltimore Orioles,Kansas City Royals,4,1,-118,+102,06 Jun 2016 23:05,
New York Yankees,Los Angeles Angels,5,2,-164,+143,06 Jun 2016 23:05,
Philadelphia Phillies,Chicago Cubs,4,6,+237,-278,06 Jun 2016 23:05,
San Diego Padres,Colorado Rockies,3,10,+131,-149,06 Jun 2016 01:10,
St.Louis Cardinals,San Francisco Giants,6,3,-161,+141,06 Jun 2016 00:05,
Los Angeles Dodgers,Atlanta Braves,12,6,-263,+223,05 Jun 2016 20:10,
Texas Rangers,Seattle Mariners,3,2,+104,-120,05 Jun 2016 19:05,
Chicago Cubs,Arizona Diamondbacks,2,3,-333,+275,05 Jun 2016 18:20,
Houston Astros,Oakland Athletics,5,2,-172,+154,05 Jun 2016 18:10,
Minnesota Twins,Tampa Bay Rays,5,7,+104,-120,05 Jun 2016 18:10,
Baltimore Orioles,New York Yankees,3,1,-137,+121,05 Jun 2016 17:35,
Boston Red Sox,Toronto Blue Jays,4,5,-111,-103,05 Jun 2016 17:35,
Philadelphia Phillies,Milwaukee Brewers,8,1,-172,+150,05 Jun 2016 17:35,
Pittsburgh Pirates,Los Angeles Angels,4,5,-145,+127,05 Jun 2016 17:35,
Cincinnati Reds,Washington Nationals,9,10,+173,-200,05 Jun 2016 17:10,
Cleveland Indians,Kansas City Royals,7,0,-200,+175,05 Jun 2016 17:10,
Detroit Tigers,Chicago White Sox,5,2,-130,+114,05 Jun 2016 17:10,
Miami Marlins,New York Mets,1,0,-167,+148,05 Jun 2016 17:10,
Los Angeles Dodgers,Atlanta Braves,4,0,-476,+382,05 Jun 2016 02:10,
San Diego Padres,Colorado Rockies,4,3,+106,-122,05 Jun 2016 02:10,
Texas Rangers,Seattle Mariners,10,4,-104,-111,05 Jun 2016 01:05,
Baltimore Orioles,New York Yankees,6,8,-137,+119,04 Jun 2016 23:15,
Cleveland Indians,Kansas City Royals,7,1,-120,+104,04 Jun 2016 23:15,
St.Louis Cardinals,San Francisco Giants,7,4,+100,-115,04 Jun 2016 23:15,
Cincinnati Reds,Washington Nationals,6,3,+172,-196,04 Jun 2016 20:10,
Detroit Tigers,Chicago White Sox,7,4,+129,-147,04 Jun 2016 20:10,
Houston Astros,Oakland Athletics,6,5,-172,+150,04 Jun 2016 20:10,
Miami Marlins,New York Mets,4,6,-105,-112,04 Jun 2016 20:10,
Minnesota Twins,Tampa Bay Rays,4,7,-106,-109,04 Jun 2016 20:10,
Boston Red Sox,Toronto Blue Jays,6,4,-141,+123,04 Jun 2016 20:05,
Pittsburgh Pirates,Los Angeles Angels,8,7,-103,-112,04 Jun 2016 20:05,
Philadelphia Phillies,Milwaukee Brewers,3,6,+102,-119,04 Jun 2016 19:05,
Chicago Cubs,Arizona Diamondbacks,5,3,-294,+248,04 Jun 2016 18:20,
San Diego Padres,Colorado Rockies,4,0,-147,+129,04 Jun 2016 02:40,
Los Angeles Dodgers,Atlanta Braves,4,2,-192,+168,04 Jun 2016 02:10,
St.Louis Cardinals,San Francisco Giants,1,5,+100,-116,04 Jun 2016 00:15,
Houston Astros,Oakland Athletics,12,2,-139,+122,04 Jun 2016 00:10,
Minnesota Twins,Tampa Bay Rays,2,4,+104,-120,04 Jun 2016 00:10,
Texas Rangers,Seattle Mariners,7,3,-152,+131,04 Jun 2016 00:05,
Boston Red Sox,Toronto Blue Jays,2,5,-179,+156,03 Jun 2016 23:10,
Cincinnati Reds,Washington Nationals,7,2,+146,-167,03 Jun 2016 23:10,
Cleveland Indians,Kansas City Royals,6,1,-185,+163,03 Jun 2016 23:10,
Detroit Tigers,Chicago White Sox,10,3,-149,+131,03 Jun 2016 23:10,
Miami Marlins,New York Mets,2,6,+161,-182,03 Jun 2016 23:10,
Baltimore Orioles,New York Yankees,6,5,-133,+116,03 Jun 2016 23:05,
Philadelphia Phillies,Milwaukee Brewers,6,3,-128,+112,03 Jun 2016 23:05,
Pittsburgh Pirates,Los Angeles Angels,2,9,-156,+138,03 Jun 2016 23:05,
Chicago Cubs,Arizona Diamondbacks,6,0,-263,+224,03 Jun 2016 18:20,
San Diego Padres,Seattle Mariners,13,16,+108,-123,03 Jun 2016 01:10,
Colorado Rockies,Cincinnati Reds,4,11,-164,+145,03 Jun 2016 00:40,
Minnesota Twins,Tampa Bay Rays,6,4,+104,-119,03 Jun 2016 00:10,
Detroit Tigers,New York Yankees,4,5,+110,-127,02 Jun 2016 23:40,
Cleveland Indians,Kansas City Royals,5,4,-200,+171,02 Jun 2016 23:10,
Miami Marlins,Pittsburgh Pirates,4,3,+110,-127,02 Jun 2016 23:10,
Baltimore Orioles,Boston Red Sox,12,7,+112,-130,02 Jun 2016 23:05,
Philadelphia Phillies,Milwaukee Brewers,1,4,-109,-108,02 Jun 2016 23:05,
Chicago Cubs,Los Angeles Dodgers,7,2,-169,+149,02 Jun 2016 18:20,
Houston Astros,Arizona Diamondbacks,0,3,-139,+121,02 Jun 2016 18:10,
Atlanta Braves,San Francisco Giants,0,6,+215,-250,02 Jun 2016 16:10,
San Diego Padres,Seattle Mariners,14,6,+114,-130,02 Jun 2016 02:10,
Colorado Rockies,Cincinnati Reds,2,7,-204,+174,02 Jun 2016 00:40,
Kansas City Royals,Tampa Bay Rays,6,3,-123,+106,02 Jun 2016 00:15,
Houston Astros,Arizona Diamondbacks,5,4,-196,+170,02 Jun 2016 00:10,
Chicago Cubs,Los Angeles Dodgers,2,1,-213,+184,02 Jun 2016 00:05,
Atlanta Braves,San Francisco Giants,5,4,+119,-135,01 Jun 2016 23:10,
Miami Marlins,Pittsburgh Pirates,3,2,-118,+102,01 Jun 2016 23:10,
Toronto Blue Jays,New York Yankees,7,0,-102,-112,01 Jun 2016 23:07,
Baltimore Orioles,Boston Red Sox,13,9,-105,-110,01 Jun 2016 23:05,
Los Angeles Angels,Detroit Tigers,0,3,-115,+100,01 Jun 2016 23:05,
Philadelphia Phillies,Washington Nationals,2,7,+206,-244,01 Jun 2016 23:05,
Cleveland Indians,Texas Rangers,5,4,+102,-118,01 Jun 2016 22:10,
Oakland Athletics,Minnesota Twins,5,1,-175,+154,01 Jun 2016 19:35,
Milwaukee Brewers,St.Louis Cardinals,3,1,+159,-182,01 Jun 2016 17:40,
New York Mets,Chicago White Sox,1,2,-169,+150,01 Jun 2016 17:10,
Los Angeles Angels,Detroit Tigers,11,9,-112,-103,01 Jun 2016 02:05,
Oakland Athletics,Minnesota Twins,7,4,-104,-110,01 Jun 2016 02:05,
Colorado Rockies,Cincinnati Reds,17,4,-227,+193,01 Jun 2016 00:40,
Kansas City Royals,Tampa Bay Rays,10,5,+110,-127,01 Jun 2016 00:15,
Milwaukee Brewers,St.Louis Cardinals,3,10,+134,-152,01 Jun 2016 00:10,
Chicago Cubs,Los Angeles Dodgers,0,5,-222,+191,01 Jun 2016 00:05,
Atlanta Braves,San Francisco Giants,0,4,+114,-133,31 May 2016 23:10,
Miami Marlins,Pittsburgh Pirates,3,1,-127,+110,31 May 2016 23:10,
New York Mets,Chicago White Sox,4,6,-189,+163,31 May 2016 23:10,
Toronto Blue Jays,New York Yankees,4,1,-172,+152,31 May 2016 23:07,
Baltimore Orioles,Boston Red Sox,2,6,-122,+106,31 May 2016 23:05,
Philadelphia Phillies,Washington Nationals,1,5,-111,-104,31 May 2016 23:05,
Cleveland Indians,Texas Rangers,3,7,-213,+181,31 May 2016 22:10,
Arizona Diamondbacks,Houston Astros,5,8,+122,-141,31 May 2016 19:40,
Seattle Mariners,San Diego Padres,16,4,-196,+171,31 May 2016 19:40,
Los Angeles Angels,Detroit Tigers,5,1,-106,-108,31 May 2016 01:05,
Kansas City Royals,Tampa Bay Rays,6,2,-128,+112,31 May 2016 00:15,
Miami Marlins,Pittsburgh Pirates,0,10,+131,-149,30 May 2016 23:10,
Toronto Blue Jays,New York Yankees,4,2,-145,+127,30 May 2016 23:07,
Philadelphia Phillies,Washington Nationals,3,4,+137,-156,30 May 2016 23:05,
Cleveland Indians,Texas Rangers,2,9,-169,+150,30 May 2016 22:10,
Chicago Cubs,Los Angeles Dodgers,2,0,-132,+112,30 May 2016 21:05,
Arizona Diamondbacks,Houston Astros,3,8,+138,-159,30 May 2016 20:10,
Colorado Rockies,Cincinnati Reds,8,11,-139,+121,30 May 2016 20:10,
Seattle Mariners,San Diego Padres,9,3,-233,+196,30 May 2016 20:10,
Oakland Athletics,Minnesota Twins,3,2,-137,+118,30 May 2016 20:05,
