team1,team2,score1,score2,odds1,odds2,datetime,notes
Houston Astros,San Francisco Giants,1,3,+124,-141,23 Jun 2010 00:05,
Texas Rangers,Pittsburgh Pirates,6,3,-244,+206,23 Jun 2010 00:05,
New York Mets,Detroit Tigers,14,6,+120,-139,22 Jun 2010 23:10,
Tampa Bay Rays,San Diego Padres,1,2,-139,+122,22 Jun 2010 23:10,
Toronto Blue Jays,St.Louis Cardinals,4,9,-108,-109,22 Jun 2010 23:07,
Baltimore Orioles,Miami Marlins,4,10,+106,-123,22 Jun 2010 23:05,
Philadelphia Phillies,Cleveland Indians,2,1,-189,+165,22 Jun 2010 23:05,
Washington Nationals,Kansas City Royals,4,3,-114,-103,22 Jun 2010 23:05,
Arizona Diamondbacks,New York Yankees,10,4,+148,-169,22 Jun 2010 02:10,
Oakland Athletics,Cincinnati Reds,4,6,-130,+112,22 Jun 2010 02:05,
Washington Nationals,Kansas City Royals,2,1,-137,+121,21 Jun 2010 23:05,
Boston Red Sox,Los Angeles Dodgers,2,0,-159,+139,21 Jun 2010 00:00,
Seattle Mariners,Cincinnati Reds,1,0,+108,-127,20 Jun 2010 20:10,
San Diego Padres,Baltimore Orioles,9,4,-164,+143,20 Jun 2010 20:05,
Colorado Rockies,Milwaukee Brewers,1,6,-130,+112,20 Jun 2010 19:10,
Chicago Cubs,Los Angeles Angels,12,1,-137,+120,20 Jun 2010 18:20,
St.Louis Cardinals,Oakland Athletics,2,3,-110,-108,20 Jun 2010 18:15,
Houston Astros,Texas Rangers,4,5,+152,-175,20 Jun 2010 18:05,
Atlanta Braves,Kansas City Royals,8,5,-185,+161,20 Jun 2010 17:35,
Philadelphia Phillies,Minnesota Twins,1,4,-217,+185,20 Jun 2010 17:35,
Pittsburgh Pirates,Cleveland Indians,5,3,+108,-127,20 Jun 2010 17:35,
Washington Nationals,Chicago White Sox,3,6,+100,-116,20 Jun 2010 17:35,
Miami Marlins,Tampa Bay Rays,4,1,-119,+102,20 Jun 2010 17:10,
Toronto Blue Jays,San Francisco Giants,6,9,-147,+129,20 Jun 2010 17:07,
Detroit Tigers,Arizona Diamondbacks,3,1,-156,+138,20 Jun 2010 17:05,
New York Yankees,New York Mets,4,0,-185,+162,20 Jun 2010 17:05,
Seattle Mariners,Cincinnati Reds,5,1,-182,+162,20 Jun 2010 02:10,
San Diego Padres,Baltimore Orioles,4,5,-204,+179,20 Jun 2010 00:35,
Colorado Rockies,Milwaukee Brewers,8,7,-109,-108,20 Jun 2010 00:10,
St.Louis Cardinals,Oakland Athletics,4,3,-227,+193,19 Jun 2010 23:15,
Atlanta Braves,Kansas City Royals,5,4,-145,+127,19 Jun 2010 23:10,
Miami Marlins,Tampa Bay Rays,8,9,+129,-149,19 Jun 2010 23:10,
Detroit Tigers,Arizona Diamondbacks,5,6,-135,+117,19 Jun 2010 23:05,
Houston Astros,Texas Rangers,1,5,+181,-208,19 Jun 2010 23:05,
Pittsburgh Pirates,Cleveland Indians,6,4,-123,+106,19 Jun 2010 23:05,
Boston Red Sox,Los Angeles Dodgers,5,4,-156,+136,19 Jun 2010 20:10,
Philadelphia Phillies,Minnesota Twins,10,13,-164,+143,19 Jun 2010 20:10,
Washington Nationals,Chicago White Sox,0,1,+106,-122,19 Jun 2010 20:10,
Toronto Blue Jays,San Francisco Giants,3,0,+143,-164,19 Jun 2010 17:07,
Chicago Cubs,Los Angeles Angels,0,12,-108,-109,19 Jun 2010 17:05,
New York Yankees,New York Mets,5,3,-204,+175,19 Jun 2010 17:05,
Seattle Mariners,Cincinnati Reds,1,0,-154,+135,19 Jun 2010 02:10,
San Diego Padres,Baltimore Orioles,3,2,-169,+148,19 Jun 2010 02:05,
Colorado Rockies,Milwaukee Brewers,2,0,-167,+145,19 Jun 2010 01:10,
St.Louis Cardinals,Oakland Athletics,6,4,-244,+209,19 Jun 2010 00:15,
Houston Astros,Texas Rangers,3,9,+121,-139,19 Jun 2010 00:05,
Atlanta Braves,Kansas City Royals,6,4,-204,+177,18 Jun 2010 23:35,
Boston Red Sox,Los Angeles Dodgers,10,6,-143,+125,18 Jun 2010 23:10,
Miami Marlins,Tampa Bay Rays,7,4,+147,-167,18 Jun 2010 23:10,
Toronto Blue Jays,San Francisco Giants,3,2,-147,+127,18 Jun 2010 23:07,
Detroit Tigers,Arizona Diamondbacks,7,5,-213,+183,18 Jun 2010 23:05,
New York Yankees,New York Mets,0,4,-208,+179,18 Jun 2010 23:05,
Philadelphia Phillies,Minnesota Twins,9,5,-133,+116,18 Jun 2010 23:05,
Pittsburgh Pirates,Cleveland Indians,3,4,-122,+104,18 Jun 2010 23:05,
Washington Nationals,Chicago White Sox,1,2,-185,+162,18 Jun 2010 23:05,
Chicago Cubs,Los Angeles Angels,6,7,-130,+114,18 Jun 2010 18:20,
Kansas City Royals,Houston Astros,5,2,-106,-108,18 Jun 2010 00:10,
Atlanta Braves,Tampa Bay Rays,3,1,-120,+104,17 Jun 2010 23:10,
Miami Marlins,Texas Rangers,4,6,-145,+127,17 Jun 2010 23:10,
Cleveland Indians,New York Mets,4,6,-114,-103,17 Jun 2010 23:05,
New York Yankees,Philadelphia Phillies,1,7,-227,+195,17 Jun 2010 23:05,
Pittsburgh Pirates,Chicago White Sox,4,5,+110,-127,17 Jun 2010 23:05,
Boston Red Sox,Arizona Diamondbacks,8,5,-149,+131,17 Jun 2010 22:10,
Chicago Cubs,Oakland Athletics,3,2,-128,+110,17 Jun 2010 18:20,
Minnesota Twins,Colorado Rockies,1,5,-102,-115,17 Jun 2010 17:10,
Detroit Tigers,Washington Nationals,8,3,-189,+167,17 Jun 2010 17:05,
Cincinnati Reds,Los Angeles Dodgers,7,1,-120,+104,17 Jun 2010 16:35,
St.Louis Cardinals,Seattle Mariners,1,2,-200,+173,17 Jun 2010 00:15,
Kansas City Royals,Houston Astros,2,4,-101,-116,17 Jun 2010 00:10,
Minnesota Twins,Colorado Rockies,2,1,-145,+125,17 Jun 2010 00:10,
Chicago Cubs,Oakland Athletics,6,2,-133,+116,17 Jun 2010 00:05,
Atlanta Braves,Tampa Bay Rays,6,2,-135,+119,16 Jun 2010 23:10,
Boston Red Sox,Arizona Diamondbacks,6,2,-278,+239,16 Jun 2010 23:10,
Cincinnati Reds,Los Angeles Dodgers,2,6,+104,-120,16 Jun 2010 23:10,
Miami Marlins,Texas Rangers,3,6,-115,-101,16 Jun 2010 23:10,
Cleveland Indians,New York Mets,4,8,-104,-112,16 Jun 2010 23:05,
Detroit Tigers,Washington Nationals,8,3,-213,+185,16 Jun 2010 23:05,
Los Angeles Angels,Milwaukee Brewers,5,1,-154,+133,16 Jun 2010 23:05,
New York Yankees,Philadelphia Phillies,3,6,-208,+181,16 Jun 2010 23:05,
Pittsburgh Pirates,Chicago White Sox,2,7,+121,-139,16 Jun 2010 23:05,
San Diego Padres,Toronto Blue Jays,1,7,-102,-115,16 Jun 2010 22:35,
San Francisco Giants,Baltimore Orioles,6,3,-270,+234,16 Jun 2010 19:45,
San Francisco Giants,Baltimore Orioles,1,4,-156,+136,16 Jun 2010 02:15,
Los Angeles Angels,Milwaukee Brewers,1,7,-185,+163,16 Jun 2010 02:05,
San Diego Padres,Toronto Blue Jays,8,2,-119,+102,16 Jun 2010 02:05,
St.Louis Cardinals,Seattle Mariners,4,2,-172,+150,16 Jun 2010 00:15,
Kansas City Royals,Houston Astros,15,7,-116,+100,16 Jun 2010 00:10,
Minnesota Twins,Colorado Rockies,9,3,-156,+136,16 Jun 2010 00:10,
Chicago Cubs,Oakland Athletics,5,9,-125,+108,16 Jun 2010 00:05,
Atlanta Braves,Tampa Bay Rays,4,10,+114,-130,15 Jun 2010 23:10,
Boston Red Sox,Arizona Diamondbacks,6,3,-200,+175,15 Jun 2010 23:10,
Cincinnati Reds,Los Angeles Dodgers,0,12,+102,-119,15 Jun 2010 23:10,
Miami Marlins,Texas Rangers,2,3,-161,+142,15 Jun 2010 23:10,
Cleveland Indians,New York Mets,6,7,+114,-132,15 Jun 2010 23:05,
Detroit Tigers,Washington Nationals,7,4,-179,+154,15 Jun 2010 23:05,
New York Yankees,Philadelphia Phillies,8,3,-120,+104,15 Jun 2010 23:05,
Pittsburgh Pirates,Chicago White Sox,4,6,+104,-122,15 Jun 2010 23:05,
San Francisco Giants,Baltimore Orioles,10,2,-208,+179,15 Jun 2010 02:15,
Los Angeles Angels,Milwaukee Brewers,2,12,-149,+129,15 Jun 2010 02:05,
San Diego Padres,Toronto Blue Jays,3,6,-108,-109,15 Jun 2010 02:05,
St.Louis Cardinals,Seattle Mariners,9,3,-294,+250,14 Jun 2010 23:05,
Chicago Cubs,Chicago White Sox,1,0,-141,+122,14 Jun 2010 00:00,
Arizona Diamondbacks,St.Louis Cardinals,7,5,+121,-137,13 Jun 2010 20:10,
Los Angeles Dodgers,Los Angeles Angels,5,6,-109,-108,13 Jun 2010 20:10,
San Diego Padres,Seattle Mariners,2,4,-115,-101,13 Jun 2010 20:05,
San Francisco Giants,Oakland Athletics,6,2,-182,+161,13 Jun 2010 20:05,
Colorado Rockies,Toronto Blue Jays,10,3,-156,+137,13 Jun 2010 19:10,
Milwaukee Brewers,Texas Rangers,2,7,-141,+123,13 Jun 2010 18:10,
Minnesota Twins,Atlanta Braves,3,7,-143,+125,13 Jun 2010 18:10,
Tampa Bay Rays,Miami Marlins,1,6,-208,+181,13 Jun 2010 17:40,
Baltimore Orioles,New York Mets,4,11,+119,-137,13 Jun 2010 17:35,
Boston Red Sox,Philadelphia Phillies,3,5,-108,-109,13 Jun 2010 17:35,
Cincinnati Reds,Kansas City Royals,3,7,-106,-109,13 Jun 2010 17:10,
Cleveland Indians,Washington Nationals,4,9,+163,-185,13 Jun 2010 17:05,
Detroit Tigers,Pittsburgh Pirates,4,3,-196,+172,13 Jun 2010 17:05,
New York Yankees,Houston Astros,9,5,-357,+289,13 Jun 2010 17:05,
Los Angeles Dodgers,Los Angeles Angels,2,4,-159,+138,13 Jun 2010 02:10,
San Francisco Giants,Oakland Athletics,5,4,-120,+104,13 Jun 2010 01:05,
San Diego Padres,Seattle Mariners,7,1,+114,-132,13 Jun 2010 00:35,
Arizona Diamondbacks,St.Louis Cardinals,7,2,-154,+134,13 Jun 2010 00:10,
Colorado Rockies,Toronto Blue Jays,1,0,-130,+112,13 Jun 2010 00:10,
Cincinnati Reds,Kansas City Royals,11,5,-179,+158,12 Jun 2010 23:10,
Milwaukee Brewers,Texas Rangers,3,4,-112,-104,12 Jun 2010 23:10,
Minnesota Twins,Atlanta Braves,2,3,-120,+104,12 Jun 2010 23:10,
Tampa Bay Rays,Miami Marlins,6,5,-200,+174,12 Jun 2010 23:10,
Baltimore Orioles,New York Mets,1,3,-112,-104,12 Jun 2010 23:05,
Cleveland Indians,Washington Nationals,7,1,-123,+106,12 Jun 2010 23:05,
Detroit Tigers,Pittsburgh Pirates,4,3,-182,+159,12 Jun 2010 23:05,
Boston Red Sox,Philadelphia Phillies,10,2,-161,+141,12 Jun 2010 20:10,
Chicago Cubs,Chicago White Sox,1,2,-156,+138,12 Jun 2010 20:10,
New York Yankees,Houston Astros,9,3,-256,+219,12 Jun 2010 17:05,
San Francisco Giants,Oakland Athletics,6,2,-185,+164,12 Jun 2010 02:15,
Los Angeles Dodgers,Los Angeles Angels,1,10,-172,+150,12 Jun 2010 02:10,
San Diego Padres,Seattle Mariners,4,3,-143,+125,12 Jun 2010 02:05,
Arizona Diamondbacks,St.Louis Cardinals,2,5,+133,-152,12 Jun 2010 01:40,
Colorado Rockies,Toronto Blue Jays,5,3,-185,+163,12 Jun 2010 01:10,
Milwaukee Brewers,Texas Rangers,6,2,-102,-115,12 Jun 2010 00:10,
Minnesota Twins,Atlanta Braves,2,1,-149,+131,12 Jun 2010 00:10,
Boston Red Sox,Philadelphia Phillies,12,2,-145,+127,11 Jun 2010 23:10,
Cincinnati Reds,Kansas City Royals,5,6,-161,+142,11 Jun 2010 23:10,
Tampa Bay Rays,Miami Marlins,9,14,-185,+163,11 Jun 2010 23:10,
Baltimore Orioles,New York Mets,1,5,-115,-102,11 Jun 2010 23:05,
Cleveland Indians,Washington Nationals,7,2,-127,+108,11 Jun 2010 23:05,
Detroit Tigers,Pittsburgh Pirates,6,2,-263,+223,11 Jun 2010 23:05,
New York Yankees,Houston Astros,4,3,-244,+211,11 Jun 2010 23:05,
Chicago Cubs,Chicago White Sox,5,10,-112,-104,11 Jun 2010 18:20,
Minnesota Twins,Kansas City Royals,8,9,-196,+171,11 Jun 2010 00:10,
Texas Rangers,Seattle Mariners,12,3,-208,+179,11 Jun 2010 00:05,
Baltimore Orioles,New York Yankees,4,3,+195,-227,10 Jun 2010 23:05,
Cleveland Indians,Boston Red Sox,8,7,+179,-208,10 Jun 2010 23:05,
Philadelphia Phillies,Miami Marlins,0,2,-167,+147,10 Jun 2010 23:05,
Washington Nationals,Pittsburgh Pirates,4,2,-156,+136,10 Jun 2010 23:05,
Arizona Diamondbacks,Atlanta Braves,7,11,+148,-169,10 Jun 2010 19:40,
Oakland Athletics,Los Angeles Angels,6,1,-106,-110,10 Jun 2010 19:35,
Colorado Rockies,Houston Astros,4,5,-156,+136,10 Jun 2010 19:10,
Milwaukee Brewers,Chicago Cubs,5,4,+118,-135,10 Jun 2010 18:10,
Chicago White Sox,Detroit Tigers,3,0,-132,+114,10 Jun 2010 18:05,
New York Mets,San Diego Padres,2,4,-139,+129,10 Jun 2010 17:10,
Cincinnati Reds,San Francisco Giants,7,6,-196,+169,10 Jun 2010 16:35,
Los Angeles Dodgers,St.Louis Cardinals,4,3,+100,-116,10 Jun 2010 02:10,
Oakland Athletics,Los Angeles Angels,1,7,-128,+112,10 Jun 2010 02:05,
Arizona Diamondbacks,Atlanta Braves,2,1,-116,+100,10 Jun 2010 01:40,
Colorado Rockies,Houston Astros,2,6,-185,+164,10 Jun 2010 00:40,
Chicago White Sox,Detroit Tigers,15,3,-120,+104,10 Jun 2010 00:10,
Milwaukee Brewers,Chicago Cubs,4,9,-108,-109,10 Jun 2010 00:10,
Minnesota Twins,Kansas City Royals,6,2,-179,+156,10 Jun 2010 00:10,
Texas Rangers,Seattle Mariners,12,2,-217,+187,10 Jun 2010 00:05,
Cincinnati Reds,San Francisco Giants,6,3,-120,+102,09 Jun 2010 23:10,
Tampa Bay Rays,Toronto Blue Jays,10,1,-156,+136,09 Jun 2010 23:10,
Baltimore Orioles,New York Yankees,2,4,+211,-250,09 Jun 2010 23:05,
Cleveland Indians,Boston Red Sox,11,0,+156,-179,09 Jun 2010 23:05,
Washington Nationals,Pittsburgh Pirates,7,5,-143,+127,09 Jun 2010 23:05,
Los Angeles Dodgers,St.Louis Cardinals,1,0,+114,-132,09 Jun 2010 02:10,
Oakland Athletics,Los Angeles Angels,10,1,+131,-152,09 Jun 2010 02:05,
Arizona Diamondbacks,Atlanta Braves,5,7,-104,-112,09 Jun 2010 01:40,
Colorado Rockies,Houston Astros,3,4,-250,+212,09 Jun 2010 00:40,
Chicago White Sox,Detroit Tigers,2,7,-122,+104,09 Jun 2010 00:10,
Milwaukee Brewers,Chicago Cubs,3,2,-154,+136,09 Jun 2010 00:10,
Minnesota Twins,Kansas City Royals,7,3,-145,+127,09 Jun 2010 00:10,
Texas Rangers,Seattle Mariners,7,1,-128,+112,09 Jun 2010 00:05,
Cincinnati Reds,San Francisco Giants,0,3,+104,-122,08 Jun 2010 23:10,
New York Mets,San Diego Padres,2,1,-145,+127,08 Jun 2010 23:10,
Tampa Bay Rays,Toronto Blue Jays,9,0,-182,+160,08 Jun 2010 23:10,
Baltimore Orioles,New York Yankees,7,12,+192,-222,08 Jun 2010 23:05,
Cleveland Indians,Boston Red Sox,2,3,+142,-164,08 Jun 2010 23:05,
Philadelphia Phillies,Miami Marlins,10,8,-141,+129,08 Jun 2010 23:05,
Washington Nationals,Pittsburgh Pirates,5,2,-208,+183,08 Jun 2010 23:05,
Los Angeles Dodgers,St.Louis Cardinals,12,4,-147,+127,08 Jun 2010 02:10,
Oakland Athletics,Los Angeles Angels,2,4,-127,+110,08 Jun 2010 02:05,
Arizona Diamondbacks,Atlanta Braves,7,4,-122,+104,08 Jun 2010 01:40,
Colorado Rockies,Houston Astros,5,1,-192,+168,08 Jun 2010 00:40,
Texas Rangers,Seattle Mariners,2,4,-105,-111,08 Jun 2010 00:05,
Cincinnati Reds,San Francisco Giants,5,6,-141,+123,07 Jun 2010 23:10,
Cleveland Indians,Boston Red Sox,1,4,+136,-156,07 Jun 2010 23:05,
Philadelphia Phillies,San Diego Padres,1,3,-182,+159,07 Jun 2010 23:05,
Pittsburgh Pirates,Chicago Cubs,1,6,+133,-152,07 Jun 2010 16:35,
St.Louis Cardinals,Milwaukee Brewers,3,4,-204,+177,07 Jun 2010 00:05,
Arizona Diamondbacks,Colorado Rockies,2,3,+191,-222,06 Jun 2010 20:10,
Los Angeles Dodgers,Atlanta Braves,5,4,-120,+104,06 Jun 2010 20:10,
Seattle Mariners,Los Angeles Angels,4,9,-120,+104,06 Jun 2010 20:10,
Oakland Athletics,Minnesota Twins,5,4,-156,+137,06 Jun 2010 20:05,
Texas Rangers,Tampa Bay Rays,5,9,+120,-137,06 Jun 2010 19:05,
Kansas City Royals,Detroit Tigers,7,2,+108,-127,06 Jun 2010 18:10,
Chicago White Sox,Cleveland Indians,8,7,-161,+142,06 Jun 2010 18:05,
Houston Astros,Chicago Cubs,6,3,+100,-118,06 Jun 2010 18:05,
Baltimore Orioles,Boston Red Sox,4,3,+147,-169,06 Jun 2010 17:35,
Philadelphia Phillies,San Diego Padres,5,6,-154,+134,06 Jun 2010 17:35,
Pittsburgh Pirates,San Francisco Giants,5,6,+158,-179,06 Jun 2010 17:35,
Washington Nationals,Cincinnati Reds,4,5,+100,-118,06 Jun 2010 17:35,
New York Mets,Miami Marlins,7,6,-114,-103,06 Jun 2010 17:10,
Toronto Blue Jays,New York Yankees,3,4,+119,-135,06 Jun 2010 17:07,
Los Angeles Dodgers,Atlanta Braves,3,9,-128,+112,06 Jun 2010 02:10,
Oakland Athletics,Minnesota Twins,3,4,+102,-118,06 Jun 2010 01:05,
Arizona Diamondbacks,Colorado Rockies,4,3,+114,-132,06 Jun 2010 00:10,
Kansas City Royals,Detroit Tigers,2,4,+138,-159,05 Jun 2010 23:10,
Baltimore Orioles,Boston Red Sox,2,8,+177,-204,05 Jun 2010 23:05,
Chicago White Sox,Cleveland Indians,1,3,-159,+139,05 Jun 2010 23:05,
Houston Astros,Chicago Cubs,5,8,-116,-101,05 Jun 2010 23:05,
Philadelphia Phillies,San Diego Padres,6,2,-133,+117,05 Jun 2010 23:05,
Pittsburgh Pirates,San Francisco Giants,6,3,-127,+110,05 Jun 2010 23:05,
Washington Nationals,Cincinnati Reds,1,5,+118,-135,05 Jun 2010 23:05,
New York Mets,Miami Marlins,6,1,-123,+106,05 Jun 2010 20:10,
Seattle Mariners,Los Angeles Angels,2,11,+125,-141,05 Jun 2010 20:10,
St.Louis Cardinals,Milwaukee Brewers,5,4,-147,+129,05 Jun 2010 20:10,
Texas Rangers,Tampa Bay Rays,6,1,+124,-141,05 Jun 2010 20:10,
Toronto Blue Jays,New York Yankees,3,2,+118,-135,05 Jun 2010 17:07,
Los Angeles Dodgers,Atlanta Braves,5,4,-182,+159,05 Jun 2010 02:10,
Seattle Mariners,Los Angeles Angels,1,7,-105,-111,05 Jun 2010 02:10,
Oakland Athletics,Minnesota Twins,4,5,-109,-108,05 Jun 2010 02:05,
Arizona Diamondbacks,Colorado Rockies,7,6,-119,+102,05 Jun 2010 01:40,
St.Louis Cardinals,Milwaukee Brewers,8,0,-227,+194,05 Jun 2010 00:15,
Chicago White Sox,Cleveland Indians,1,10,-189,+166,05 Jun 2010 00:10,
Kansas City Royals,Detroit Tigers,7,3,+122,-139,05 Jun 2010 00:10,
Houston Astros,Chicago Cubs,3,1,+110,-127,05 Jun 2010 00:05,
Texas Rangers,Tampa Bay Rays,9,6,-132,+114,05 Jun 2010 00:05,
New York Mets,Miami Marlins,4,3,-109,-108,04 Jun 2010 23:10,
Toronto Blue Jays,New York Yankees,6,1,+117,-133,04 Jun 2010 23:07,
Baltimore Orioles,Boston Red Sox,0,11,+159,-182,04 Jun 2010 23:05,
Philadelphia Phillies,San Diego Padres,3,2,-217,+188,04 Jun 2010 23:05,
Pittsburgh Pirates,San Francisco Giants,4,6,+108,-125,04 Jun 2010 23:05,
Washington Nationals,Cincinnati Reds,4,2,+100,-116,04 Jun 2010 23:05,
Los Angeles Dodgers,Atlanta Braves,3,4,-137,+120,04 Jun 2010 02:10,
Seattle Mariners,Minnesota Twins,4,1,-128,+112,04 Jun 2010 02:10,
Chicago White Sox,Texas Rangers,4,3,-101,-116,04 Jun 2010 00:10,
Miami Marlins,Milwaukee Brewers,3,2,-250,+211,03 Jun 2010 23:10,
Kansas City Royals,Los Angeles Angels,4,5,-118,+100,03 Jun 2010 18:10,
Houston Astros,Washington Nationals,6,4,+112,-130,03 Jun 2010 18:05,
Boston Red Sox,Oakland Athletics,8,9,-122,+104,03 Jun 2010 17:35,
Detroit Tigers,Cleveland Indians,12,6,-196,+172,03 Jun 2010 17:05,
New York Yankees,Baltimore Orioles,6,3,-303,+252,03 Jun 2010 17:05,
San Francisco Giants,Colorado Rockies,4,1,-143,+125,03 Jun 2010 02:15,
Seattle Mariners,Minnesota Twins,2,1,-141,+124,03 Jun 2010 02:10,
St.Louis Cardinals,Cincinnati Reds,4,1,-213,+183,03 Jun 2010 00:15,
Chicago White Sox,Texas Rangers,5,9,-125,+108,03 Jun 2010 00:10,
Kansas City Royals,Los Angeles Angels,2,7,-108,-109,03 Jun 2010 00:10,
Houston Astros,Washington Nationals,5,1,-112,-104,03 Jun 2010 00:05,
Boston Red Sox,Oakland Athletics,6,4,-147,+129,02 Jun 2010 23:10,
Miami Marlins,Milwaukee Brewers,4,7,+106,-123,02 Jun 2010 23:10,
Toronto Blue Jays,Tampa Bay Rays,3,7,-111,-105,02 Jun 2010 23:07,
Detroit Tigers,Cleveland Indians,3,0,-159,+139,02 Jun 2010 23:05,
New York Yankees,Baltimore Orioles,9,1,-345,+283,02 Jun 2010 23:05,
San Diego Padres,New York Mets,5,1,+102,-120,02 Jun 2010 22:35,
Los Angeles Dodgers,Arizona Diamondbacks,1,0,-143,+124,02 Jun 2010 19:10,
Atlanta Braves,Philadelphia Phillies,2,1,-145,+127,02 Jun 2010 17:05,
San Francisco Giants,Colorado Rockies,1,2,-128,+110,02 Jun 2010 02:15,
Los Angeles Dodgers,Arizona Diamondbacks,1,0,-137,+119,02 Jun 2010 02:10,
Seattle Mariners,Minnesota Twins,7,1,-109,-109,02 Jun 2010 02:10,
San Diego Padres,New York Mets,2,4,-108,-110,02 Jun 2010 02:05,
St.Louis Cardinals,Cincinnati Reds,8,9,-122,+104,02 Jun 2010 00:15,
Chicago White Sox,Texas Rangers,6,9,-125,+106,02 Jun 2010 00:10,
Kansas City Royals,Los Angeles Angels,6,3,-106,-111,02 Jun 2010 00:10,
Houston Astros,Washington Nationals,8,7,-123,+104,02 Jun 2010 00:05,
Atlanta Braves,Philadelphia Phillies,7,3,-127,+108,01 Jun 2010 23:10,
Boston Red Sox,Oakland Athletics,9,4,-161,+138,01 Jun 2010 23:10,
Miami Marlins,Milwaukee Brewers,6,4,-156,+135,01 Jun 2010 23:10,
Toronto Blue Jays,Tampa Bay Rays,6,7,+134,-156,01 Jun 2010 23:07,
Detroit Tigers,Cleveland Indians,2,3,-179,+154,01 Jun 2010 23:05,
New York Yankees,Baltimore Orioles,3,1,-244,+202,01 Jun 2010 23:05,
Pittsburgh Pirates,Chicago Cubs,3,2,+129,-152,01 Jun 2010 23:05,
Seattle Mariners,Minnesota Twins,4,5,+104,-123,01 Jun 2010 02:10,
San Diego Padres,New York Mets,18,6,-119,+102,01 Jun 2010 02:05,
Los Angeles Dodgers,Arizona Diamondbacks,5,4,-196,+168,01 Jun 2010 01:10,
Toronto Blue Jays,Tampa Bay Rays,3,2,+120,-137,31 May 2010 23:07,
St.Louis Cardinals,Cincinnati Reds,12,4,-169,+146,31 May 2010 20:15,
San Francisco Giants,Colorado Rockies,0,4,-108,-110,31 May 2010 20:05,
Kansas City Royals,Los Angeles Angels,1,7,-106,-111,31 May 2010 18:10,
Houston Astros,Washington Nationals,4,14,-169,+146,31 May 2010 18:05,
Pittsburgh Pirates,Chicago Cubs,2,1,+119,-137,31 May 2010 17:35,
Miami Marlins,Milwaukee Brewers,13,5,-128,+110,31 May 2010 17:10,
Atlanta Braves,Philadelphia Phillies,9,3,-156,+136,31 May 2010 17:05,
Detroit Tigers,Oakland Athletics,1,4,-189,+162,31 May 2010 17:05,
New York Yankees,Cleveland Indians,11,2,-270,+227,31 May 2010 17:05,
Minnesota Twins,Texas Rangers,6,3,-139,+120,31 May 2010 00:05,
San Diego Padres,Washington Nationals,3,2,-164,+142,30 May 2010 20:05,
San Francisco Giants,Arizona Diamondbacks,6,5,-111,-106,30 May 2010 20:05,
Los Angeles Angels,Seattle Mariners,9,7,-152,+131,30 May 2010 19:35,
Colorado Rockies,Los Angeles Dodgers,3,4,-114,-103,30 May 2010 19:10,
Chicago Cubs,St.Louis Cardinals,1,9,+100,-119,30 May 2010 18:20,
Milwaukee Brewers,New York Mets,4,10,-143,+123,30 May 2010 18:10,
Tampa Bay Rays,Chicago White Sox,5,8,-182,+156,30 May 2010 17:40,
Atlanta Braves,Pittsburgh Pirates,5,2,-175,+150,30 May 2010 17:35,
Boston Red Sox,Kansas City Royals,8,1,-312,+254,30 May 2010 17:35,
Cincinnati Reds,Houston Astros,0,2,-204,+175,30 May 2010 17:10,
Miami Marlins,Philadelphia Phillies,1,0,-137,+119,30 May 2010 17:10,
Toronto Blue Jays,Baltimore Orioles,6,1,-182,+156,30 May 2010 17:07,
Detroit Tigers,Oakland Athletics,10,2,-128,+110,30 May 2010 17:05,
New York Yankees,Cleveland Indians,7,3,-303,+247,30 May 2010 17:05,
San Francisco Giants,Arizona Diamondbacks,12,1,-159,+136,30 May 2010 01:05,
San Diego Padres,Washington Nationals,4,2,-185,+160,30 May 2010 00:35,
Colorado Rockies,Los Angeles Dodgers,11,3,-125,+106,30 May 2010 00:10,
Atlanta Braves,Pittsburgh Pirates,6,3,-217,+185,29 May 2010 23:10,
Boston Red Sox,Kansas City Royals,1,0,-154,+133,29 May 2010 23:10,
Cincinnati Reds,Houston Astros,12,2,-175,+152,29 May 2010 23:10,
Miami Marlins,Philadelphia Phillies,0,1,+100,-118,29 May 2010 23:10,
Milwaukee Brewers,New York Mets,8,6,-127,+108,29 May 2010 23:10,
Tampa Bay Rays,Chicago White Sox,8,5,-147,+127,29 May 2010 23:10,
Detroit Tigers,Oakland Athletics,0,6,-128,+110,29 May 2010 23:05,
Chicago Cubs,St.Louis Cardinals,5,0,-133,+116,29 May 2010 20:10,
Minnesota Twins,Texas Rangers,8,3,-128,+110,29 May 2010 20:10,
Los Angeles Angels,Seattle Mariners,5,1,-139,+123,29 May 2010 20:05,
Toronto Blue Jays,Baltimore Orioles,5,2,-185,+160,29 May 2010 17:07,
New York Yankees,Cleveland Indians,11,13,-333,+273,29 May 2010 17:05,
San Francisco Giants,Arizona Diamondbacks,5,0,-141,+122,29 May 2010 02:15,
Los Angeles Angels,Seattle Mariners,3,8,-103,-115,29 May 2010 02:05,
San Diego Padres,Washington Nationals,3,5,-147,+127,29 May 2010 02:05,
Colorado Rockies,Los Angeles Dodgers,4,5,-159,+137,29 May 2010 01:10,
Milwaukee Brewers,New York Mets,2,0,-115,-102,29 May 2010 00:10,
Minnesota Twins,Texas Rangers,2,1,-130,+110,29 May 2010 00:10,
Atlanta Braves,Pittsburgh Pirates,7,3,-179,+154,28 May 2010 23:35,
