team1,team2,score1,score2,odds1,odds2,datetime,notes
Detroit Tigers,Seattle Mariners,7,6,-169,+146,20 Aug 2009 17:05,
Cincinnati Reds,San Francisco Giants,2,1,+116,-137,20 Aug 2009 16:35,
Los Angeles Dodgers,St.Louis Cardinals,2,3,-130,+110,20 Aug 2009 02:10,
Oakland Athletics,New York Yankees,2,3,+117,-137,20 Aug 2009 02:05,
San Diego Padres,Chicago Cubs,1,7,+183,-222,20 Aug 2009 02:05,
Houston Astros,Miami Marlins,6,3,-108,-112,20 Aug 2009 00:05,
Texas Rangers,Minnesota Twins,4,5,-135,+114,20 Aug 2009 00:05,
Cincinnati Reds,San Francisco Giants,0,1,-120,+102,19 Aug 2009 23:10,
New York Mets,Atlanta Braves,2,15,+156,-182,19 Aug 2009 23:10,
Tampa Bay Rays,Baltimore Orioles,3,1,-256,+200,19 Aug 2009 23:08,
Toronto Blue Jays,Boston Red Sox,1,6,-154,+131,19 Aug 2009 23:07,
Cleveland Indians,Los Angeles Angels,0,3,+112,-133,19 Aug 2009 23:05,
Detroit Tigers,Seattle Mariners,1,3,-294,+235,19 Aug 2009 23:05,
Philadelphia Phillies,Arizona Diamondbacks,8,1,-175,+148,19 Aug 2009 23:05,
Pittsburgh Pirates,Milwaukee Brewers,3,1,+144,-167,19 Aug 2009 23:05,
Washington Nationals,Colorado Rockies,4,5,+140,-164,19 Aug 2009 23:05,
Chicago White Sox,Kansas City Royals,4,2,+114,-133,19 Aug 2009 18:05,
Los Angeles Dodgers,St.Louis Cardinals,7,3,-200,+173,19 Aug 2009 02:10,
Oakland Athletics,New York Yankees,2,7,+206,-244,19 Aug 2009 02:05,
San Diego Padres,Chicago Cubs,6,3,+179,-208,19 Aug 2009 02:05,
Chicago White Sox,Kansas City Royals,4,5,-130,+108,19 Aug 2009 00:11,
Houston Astros,Miami Marlins,2,6,-108,-111,19 Aug 2009 00:05,
Texas Rangers,Minnesota Twins,6,9,-175,+150,19 Aug 2009 00:05,
Cincinnati Reds,San Francisco Giants,5,8,+194,-238,18 Aug 2009 23:10,
New York Mets,Atlanta Braves,9,4,+152,-175,18 Aug 2009 23:10,
Tampa Bay Rays,Baltimore Orioles,5,4,-256,+219,18 Aug 2009 23:08,
Toronto Blue Jays,Boston Red Sox,9,10,+134,-159,18 Aug 2009 23:07,
Cleveland Indians,Los Angeles Angels,4,5,-110,-109,18 Aug 2009 23:05,
Detroit Tigers,Seattle Mariners,5,3,+106,-127,18 Aug 2009 23:05,
Philadelphia Phillies,Arizona Diamondbacks,5,1,-189,+156,18 Aug 2009 23:05,
Pittsburgh Pirates,Milwaukee Brewers,5,2,+102,-122,18 Aug 2009 23:05,
Washington Nationals,Colorado Rockies,3,4,+149,-175,18 Aug 2009 23:05,
Los Angeles Dodgers,St.Louis Cardinals,2,3,+135,-159,18 Aug 2009 02:10,
Oakland Athletics,New York Yankees,3,0,+186,-222,18 Aug 2009 02:05,
San Diego Padres,Chicago Cubs,4,1,+106,-128,18 Aug 2009 02:05,
Chicago White Sox,Kansas City Royals,8,7,-227,+191,18 Aug 2009 00:11,
Texas Rangers,Minnesota Twins,8,5,-147,+127,18 Aug 2009 00:05,
New York Mets,San Francisco Giants,1,10,-101,-118,17 Aug 2009 23:10,
Baltimore Orioles,Los Angeles Angels,5,8,-101,-119,17 Aug 2009 23:05,
Pittsburgh Pirates,Milwaukee Brewers,9,5,+104,-123,17 Aug 2009 23:05,
Atlanta Braves,Arizona Diamondbacks,9,4,-172,+148,17 Aug 2009 20:05,
Atlanta Braves,Philadelphia Phillies,1,4,-130,+110,17 Aug 2009 00:00,
Arizona Diamondbacks,Los Angeles Dodgers,3,9,+136,-159,16 Aug 2009 20:10,
Seattle Mariners,New York Yankees,10,3,+154,-192,16 Aug 2009 20:10,
Oakland Athletics,Chicago White Sox,3,2,+110,-132,16 Aug 2009 20:05,
St.Louis Cardinals,San Diego Padres,7,5,-175,+149,16 Aug 2009 18:15,
Minnesota Twins,Cleveland Indians,4,7,-149,+127,16 Aug 2009 18:10,
Milwaukee Brewers,Houston Astros,5,8,-108,-110,16 Aug 2009 18:05,
Texas Rangers,Boston Red Sox,4,3,-135,+117,16 Aug 2009 18:05,
Tampa Bay Rays,Toronto Blue Jays,5,2,-182,+159,16 Aug 2009 17:38,
Baltimore Orioles,Los Angeles Angels,8,17,-119,-102,16 Aug 2009 17:35,
Miami Marlins,Colorado Rockies,10,3,-103,-115,16 Aug 2009 17:35,
Cincinnati Reds,Washington Nationals,4,5,-119,+100,16 Aug 2009 17:10,
New York Mets,San Francisco Giants,3,2,-106,-114,16 Aug 2009 17:10,
Detroit Tigers,Kansas City Royals,2,3,-192,+164,16 Aug 2009 17:05,
Seattle Mariners,New York Yankees,2,5,+119,-135,16 Aug 2009 02:10,
Arizona Diamondbacks,Los Angeles Dodgers,4,3,+121,-139,16 Aug 2009 00:10,
Texas Rangers,Boston Red Sox,7,2,-127,+110,16 Aug 2009 00:05,
St.Louis Cardinals,San Diego Padres,7,4,-222,+190,15 Aug 2009 23:15,
Cincinnati Reds,Washington Nationals,6,10,-169,+149,15 Aug 2009 23:10,
Tampa Bay Rays,Toronto Blue Jays,8,3,-182,+159,15 Aug 2009 23:08,
Baltimore Orioles,Los Angeles Angels,1,5,+139,-159,15 Aug 2009 23:05,
Detroit Tigers,Kansas City Royals,10,3,-238,+200,15 Aug 2009 23:05,
Milwaukee Brewers,Houston Astros,6,2,-133,+118,15 Aug 2009 23:05,
Minnesota Twins,Cleveland Indians,3,7,-159,+137,15 Aug 2009 20:10,
New York Mets,San Francisco Giants,4,5,-137,+119,15 Aug 2009 20:10,
Oakland Athletics,Chicago White Sox,1,8,+102,-120,15 Aug 2009 20:05,
Atlanta Braves,Philadelphia Phillies,4,3,+104,-122,15 Aug 2009 20:00,
Chicago Cubs,Pittsburgh Pirates,3,1,-167,+145,15 Aug 2009 17:05,
Seattle Mariners,New York Yankees,2,4,+133,-156,15 Aug 2009 02:10,
Oakland Athletics,Chicago White Sox,7,8,-161,+138,15 Aug 2009 02:05,
Arizona Diamondbacks,Los Angeles Dodgers,4,1,+100,-119,15 Aug 2009 01:40,
St.Louis Cardinals,San Diego Padres,9,2,-227,+186,15 Aug 2009 00:15,
Minnesota Twins,Cleveland Indians,11,0,-179,+154,15 Aug 2009 00:10,
Milwaukee Brewers,Houston Astros,11,2,-133,+112,15 Aug 2009 00:05,
Texas Rangers,Boston Red Sox,4,8,+125,-147,15 Aug 2009 00:05,
Tampa Bay Rays,Toronto Blue Jays,2,5,-128,+110,14 Aug 2009 23:38,
Atlanta Braves,Philadelphia Phillies,2,3,-133,+114,14 Aug 2009 23:30,
Cincinnati Reds,Washington Nationals,0,2,-169,+144,14 Aug 2009 23:10,
Miami Marlins,Colorado Rockies,6,5,-172,+148,14 Aug 2009 23:10,
New York Mets,San Francisco Giants,3,0,-103,-115,14 Aug 2009 23:10,
Baltimore Orioles,Los Angeles Angels,16,6,+131,-154,14 Aug 2009 23:05,
Detroit Tigers,Kansas City Royals,1,0,-127,+106,14 Aug 2009 23:05,
Chicago Cubs,Pittsburgh Pirates,17,2,-244,+200,14 Aug 2009 18:20,
Seattle Mariners,New York Yankees,1,11,+171,-200,14 Aug 2009 02:10,
Cincinnati Reds,Washington Nationals,7,0,-159,+133,13 Aug 2009 23:10,
Miami Marlins,Houston Astros,9,2,-154,+131,13 Aug 2009 23:10,
Colorado Rockies,Pittsburgh Pirates,10,1,-227,+189,13 Aug 2009 19:10,
Chicago Cubs,Philadelphia Phillies,1,6,+122,-141,13 Aug 2009 18:20,
Milwaukee Brewers,San Diego Padres,12,9,-217,+179,13 Aug 2009 18:05,
Boston Red Sox,Detroit Tigers,0,2,-103,-116,13 Aug 2009 17:35,
Minnesota Twins,Kansas City Royals,4,5,-179,+152,13 Aug 2009 17:10,
Cleveland Indians,Texas Rangers,1,4,-105,-114,13 Aug 2009 16:05,
Seattle Mariners,Chicago White Sox,1,0,-139,+121,13 Aug 2009 02:10,
Colorado Rockies,Pittsburgh Pirates,8,0,-303,+247,13 Aug 2009 00:40,
St.Louis Cardinals,Cincinnati Reds,5,2,-357,+288,13 Aug 2009 00:15,
Minnesota Twins,Kansas City Royals,7,1,-196,+167,13 Aug 2009 00:10,
Chicago Cubs,Philadelphia Phillies,5,12,-116,-103,13 Aug 2009 00:05,
Milwaukee Brewers,San Diego Padres,5,6,-141,+123,13 Aug 2009 00:05,
Boston Red Sox,Detroit Tigers,8,2,-286,+236,12 Aug 2009 23:10,
Miami Marlins,Houston Astros,6,14,-185,+159,12 Aug 2009 23:10,
Cleveland Indians,Texas Rangers,0,5,+102,-122,12 Aug 2009 23:05,
Atlanta Braves,Washington Nationals,6,2,-238,+199,12 Aug 2009 23:00,
San Francisco Giants,Los Angeles Dodgers,4,2,-204,+172,12 Aug 2009 19:45,
Arizona Diamondbacks,New York Mets,4,6,-175,+149,12 Aug 2009 19:40,
Los Angeles Angels,Tampa Bay Rays,10,5,+106,-123,12 Aug 2009 19:35,
Baltimore Orioles,Oakland Athletics,3,6,-139,+114,12 Aug 2009 17:35,
New York Yankees,Toronto Blue Jays,4,3,-250,+204,12 Aug 2009 17:05,
San Francisco Giants,Los Angeles Dodgers,1,9,+116,-135,12 Aug 2009 02:15,
Seattle Mariners,Chicago White Sox,1,3,+114,-135,12 Aug 2009 02:10,
Los Angeles Angels,Tampa Bay Rays,6,0,+102,-120,12 Aug 2009 02:05,
Arizona Diamondbacks,New York Mets,6,2,-227,+193,12 Aug 2009 01:40,
Colorado Rockies,Pittsburgh Pirates,3,7,-204,+174,12 Aug 2009 00:40,
St.Louis Cardinals,Cincinnati Reds,4,5,-167,+145,12 Aug 2009 00:15,
Minnesota Twins,Kansas City Royals,6,14,-227,+186,12 Aug 2009 00:10,
Chicago Cubs,Philadelphia Phillies,3,4,-137,+118,12 Aug 2009 00:05,
Milwaukee Brewers,San Diego Padres,6,13,-145,+124,12 Aug 2009 00:05,
Boston Red Sox,Detroit Tigers,7,5,-130,+110,11 Aug 2009 23:10,
Miami Marlins,Houston Astros,9,8,-135,+114,11 Aug 2009 23:10,
Atlanta Braves,Washington Nationals,8,1,-182,+158,11 Aug 2009 23:05,
Baltimore Orioles,Oakland Athletics,3,2,-182,+159,11 Aug 2009 23:05,
Cleveland Indians,Texas Rangers,5,0,-123,+104,11 Aug 2009 23:05,
New York Yankees,Toronto Blue Jays,7,5,-286,+241,11 Aug 2009 23:05,
San Francisco Giants,Los Angeles Dodgers,2,4,+102,-120,11 Aug 2009 02:15,
Seattle Mariners,Chicago White Sox,6,4,+108,-130,11 Aug 2009 02:10,
Los Angeles Angels,Tampa Bay Rays,8,7,+110,-130,11 Aug 2009 02:05,
Arizona Diamondbacks,New York Mets,7,4,-161,+137,11 Aug 2009 01:40,
Colorado Rockies,Chicago Cubs,11,5,-141,+120,11 Aug 2009 00:40,
St.Louis Cardinals,Cincinnati Reds,4,1,-175,+150,11 Aug 2009 00:15,
Boston Red Sox,Detroit Tigers,6,5,-115,-103,10 Aug 2009 23:10,
Miami Marlins,Houston Astros,8,6,-169,+147,10 Aug 2009 23:10,
Baltimore Orioles,Oakland Athletics,1,9,-167,+140,10 Aug 2009 23:05,
New York Yankees,Toronto Blue Jays,4,5,-154,+131,10 Aug 2009 23:05,
New York Yankees,Boston Red Sox,5,2,-109,-110,10 Aug 2009 00:05,
Los Angeles Dodgers,Atlanta Braves,2,8,+112,-130,09 Aug 2009 20:10,
Seattle Mariners,Tampa Bay Rays,11,2,+119,-137,09 Aug 2009 20:10,
San Diego Padres,New York Mets,1,5,+123,-143,09 Aug 2009 20:05,
San Francisco Giants,Cincinnati Reds,2,5,-189,+163,09 Aug 2009 20:05,
Los Angeles Angels,Texas Rangers,0,7,-196,+167,09 Aug 2009 19:35,
Colorado Rockies,Chicago Cubs,11,5,-120,+102,09 Aug 2009 19:10,
Kansas City Royals,Oakland Athletics,3,6,+110,-132,09 Aug 2009 18:10,
Chicago White Sox,Cleveland Indians,4,8,-152,+131,09 Aug 2009 18:05,
Houston Astros,Milwaukee Brewers,2,0,-106,-112,09 Aug 2009 18:05,
Philadelphia Phillies,Miami Marlins,3,12,-105,-114,09 Aug 2009 17:35,
Washington Nationals,Arizona Diamondbacks,9,2,-102,-116,09 Aug 2009 17:35,
Pittsburgh Pirates,St.Louis Cardinals,3,7,+125,-149,09 Aug 2009 17:35,
Toronto Blue Jays,Baltimore Orioles,7,3,-263,+212,09 Aug 2009 17:07,
Detroit Tigers,Minnesota Twins,8,7,-127,+106,09 Aug 2009 17:05,
Los Angeles Dodgers,Atlanta Braves,1,2,-192,+167,09 Aug 2009 02:10,
Seattle Mariners,Tampa Bay Rays,4,10,+127,-149,09 Aug 2009 02:10,
San Diego Padres,New York Mets,3,1,-159,+135,09 Aug 2009 02:05,
Colorado Rockies,Chicago Cubs,5,6,-145,+125,09 Aug 2009 00:10,
Kansas City Royals,Oakland Athletics,12,6,-208,+185,08 Aug 2009 23:10,
Chicago White Sox,Cleveland Indians,8,5,-120,+100,08 Aug 2009 23:05,
Detroit Tigers,Minnesota Twins,0,11,-196,+167,08 Aug 2009 23:05,
Houston Astros,Milwaukee Brewers,5,12,-108,-111,08 Aug 2009 23:05,
Philadelphia Phillies,Miami Marlins,4,6,-227,+194,08 Aug 2009 23:05,
Pittsburgh Pirates,St.Louis Cardinals,3,5,+169,-200,08 Aug 2009 23:05,
Washington Nationals,Arizona Diamondbacks,5,2,+173,-204,08 Aug 2009 23:05,
Los Angeles Angels,Texas Rangers,3,2,-167,+143,08 Aug 2009 20:10,
New York Yankees,Boston Red Sox,5,0,-204,+174,08 Aug 2009 20:10,
San Francisco Giants,Cincinnati Reds,4,2,-141,+122,08 Aug 2009 20:05,
Toronto Blue Jays,Baltimore Orioles,3,2,-200,+168,08 Aug 2009 17:07,
San Francisco Giants,Cincinnati Reds,5,10,-312,+260,08 Aug 2009 02:15,
Los Angeles Dodgers,Atlanta Braves,5,9,-135,+116,08 Aug 2009 02:10,
Seattle Mariners,Tampa Bay Rays,7,6,-130,+110,08 Aug 2009 02:10,
Los Angeles Angels,Texas Rangers,6,11,-135,+114,08 Aug 2009 02:05,
San Diego Padres,New York Mets,6,2,-147,+129,08 Aug 2009 02:05,
Colorado Rockies,Chicago Cubs,6,2,-154,+131,08 Aug 2009 01:10,
Chicago White Sox,Cleveland Indians,2,6,-204,+173,08 Aug 2009 00:11,
Kansas City Royals,Oakland Athletics,4,9,-135,+117,08 Aug 2009 00:10,
Houston Astros,Milwaukee Brewers,6,3,-125,+104,08 Aug 2009 00:05,
Philadelphia Phillies,Miami Marlins,2,3,-147,+125,07 Aug 2009 23:35,
Toronto Blue Jays,Baltimore Orioles,5,7,-208,+175,07 Aug 2009 23:07,
Detroit Tigers,Minnesota Twins,10,8,-112,-106,07 Aug 2009 23:05,
New York Yankees,Boston Red Sox,2,0,-125,+106,07 Aug 2009 23:05,
Pittsburgh Pirates,St.Louis Cardinals,4,6,+198,-244,07 Aug 2009 23:05,
Washington Nationals,Arizona Diamondbacks,7,6,-108,-110,07 Aug 2009 23:05,
Los Angeles Dodgers,Atlanta Braves,5,4,-137,+117,07 Aug 2009 02:10,
San Diego Padres,New York Mets,8,3,-147,+125,07 Aug 2009 02:05,
Kansas City Royals,Seattle Mariners,8,2,-109,-110,07 Aug 2009 00:10,
New York Yankees,Boston Red Sox,13,6,-227,+191,06 Aug 2009 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,6,11,+112,-130,06 Aug 2009 23:05,
Oakland Athletics,Texas Rangers,4,6,+104,-122,06 Aug 2009 19:35,
Chicago White Sox,Los Angeles Angels,5,9,-152,+129,06 Aug 2009 18:05,
Detroit Tigers,Baltimore Orioles,7,3,-133,+114,06 Aug 2009 17:05,
Philadelphia Phillies,Colorado Rockies,3,1,-175,+148,06 Aug 2009 17:05,
Washington Nationals,Miami Marlins,12,8,+142,-164,06 Aug 2009 16:35,
Cleveland Indians,Minnesota Twins,2,1,+127,-145,06 Aug 2009 16:05,
Los Angeles Dodgers,Milwaukee Brewers,1,4,-143,+123,06 Aug 2009 02:10,
Oakland Athletics,Texas Rangers,7,5,+118,-137,06 Aug 2009 02:05,
Chicago White Sox,Los Angeles Angels,6,2,-141,+121,06 Aug 2009 00:11,
Kansas City Royals,Seattle Mariners,6,11,-104,-115,06 Aug 2009 00:10,
Cincinnati Reds,Chicago Cubs,4,0,+156,-182,05 Aug 2009 23:10,
Tampa Bay Rays,Boston Red Sox,6,4,-143,+123,05 Aug 2009 23:08,
Toronto Blue Jays,New York Yankees,4,8,-106,-112,05 Aug 2009 23:07,
Cleveland Indians,Minnesota Twins,8,1,+100,-119,05 Aug 2009 23:05,
Detroit Tigers,Baltimore Orioles,4,2,-196,+166,05 Aug 2009 23:05,
Philadelphia Phillies,Colorado Rockies,7,0,-149,+125,05 Aug 2009 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,3,4,-108,-112,05 Aug 2009 23:05,
Washington Nationals,Miami Marlins,5,4,-103,-115,05 Aug 2009 23:05,
San Diego Padres,Atlanta Braves,2,6,+129,-149,05 Aug 2009 19:35,
Houston Astros,San Francisco Giants,6,10,-133,+116,05 Aug 2009 18:05,
New York Mets,St.Louis Cardinals,9,0,+118,-137,05 Aug 2009 16:10,
Los Angeles Dodgers,Milwaukee Brewers,17,4,-128,+110,05 Aug 2009 02:10,
Oakland Athletics,Texas Rangers,6,0,+106,-127,05 Aug 2009 02:05,
San Diego Padres,Atlanta Braves,2,9,+136,-159,05 Aug 2009 02:05,
Chicago White Sox,Los Angeles Angels,5,4,+124,-143,05 Aug 2009 00:11,
Kansas City Royals,Seattle Mariners,6,7,-108,-112,05 Aug 2009 00:10,
Houston Astros,San Francisco Giants,1,8,-115,-104,05 Aug 2009 00:05,
Cincinnati Reds,Chicago Cubs,3,6,-116,-103,04 Aug 2009 23:10,
New York Mets,St.Louis Cardinals,7,12,-111,-106,04 Aug 2009 23:10,
Tampa Bay Rays,Boston Red Sox,4,2,-125,+104,04 Aug 2009 23:08,
Toronto Blue Jays,New York Yankees,3,5,-141,+120,04 Aug 2009 23:07,
Cleveland Indians,Minnesota Twins,1,10,+127,-147,04 Aug 2009 23:05,
Detroit Tigers,Baltimore Orioles,2,8,-222,+185,04 Aug 2009 23:05,
Philadelphia Phillies,Colorado Rockies,3,8,-147,+127,04 Aug 2009 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,0,6,-147,+127,04 Aug 2009 23:05,
Washington Nationals,Miami Marlins,6,4,+156,-185,04 Aug 2009 23:05,
Los Angeles Dodgers,Milwaukee Brewers,5,6,-244,+204,04 Aug 2009 02:10,
Oakland Athletics,Texas Rangers,3,2,-125,+104,04 Aug 2009 02:05,
San Diego Padres,Atlanta Braves,4,2,-106,-112,04 Aug 2009 02:05,
Houston Astros,San Francisco Giants,4,3,+114,-133,04 Aug 2009 00:05,
Cincinnati Reds,Chicago Cubs,2,4,+122,-141,03 Aug 2009 23:10,
New York Mets,Arizona Diamondbacks,5,6,+148,-172,03 Aug 2009 23:10,
Detroit Tigers,Baltimore Orioles,6,5,-278,+221,03 Aug 2009 23:05,
Pittsburgh Pirates,Washington Nationals,4,8,-159,+136,03 Aug 2009 23:05,
Tampa Bay Rays,Kansas City Royals,10,4,-145,+124,03 Aug 2009 16:08,
Texas Rangers,Seattle Mariners,4,2,-175,+152,03 Aug 2009 00:05,
Atlanta Braves,Los Angeles Dodgers,1,9,-141,+120,03 Aug 2009 00:00,
Miami Marlins,Chicago Cubs,3,2,-143,+122,02 Aug 2009 21:05,
Oakland Athletics,Toronto Blue Jays,2,7,-103,-115,02 Aug 2009 20:05,
San Diego Padres,Milwaukee Brewers,1,6,-120,+102,02 Aug 2009 20:05,
San Francisco Giants,Philadelphia Phillies,7,3,+147,-172,02 Aug 2009 20:05,
St.Louis Cardinals,Houston Astros,0,2,-294,+244,02 Aug 2009 18:15,
Minnesota Twins,Los Angeles Angels,4,13,-105,-112,02 Aug 2009 18:10,
Chicago White Sox,New York Yankees,5,8,+124,-145,02 Aug 2009 18:05,
Tampa Bay Rays,Kansas City Royals,1,4,-294,+245,02 Aug 2009 17:38,
Baltimore Orioles,Boston Red Sox,10,18,+137,-161,02 Aug 2009 17:35,
Pittsburgh Pirates,Washington Nationals,3,5,-135,+117,02 Aug 2009 17:35,
Cincinnati Reds,Colorado Rockies,4,6,+114,-135,02 Aug 2009 17:10,
New York Mets,Arizona Diamondbacks,2,5,-123,+104,02 Aug 2009 17:10,
Cleveland Indians,Detroit Tigers,11,1,+106,-127,02 Aug 2009 17:05,
San Diego Padres,Milwaukee Brewers,4,2,-118,+102,02 Aug 2009 02:05,
Oakland Athletics,Toronto Blue Jays,5,6,-105,-114,02 Aug 2009 01:20,
San Francisco Giants,Philadelphia Phillies,2,0,-149,+129,02 Aug 2009 01:05,
Texas Rangers,Seattle Mariners,2,7,+100,-119,02 Aug 2009 00:05,
St.Louis Cardinals,Houston Astros,3,1,-217,+181,01 Aug 2009 23:15,
Cincinnati Reds,Colorado Rockies,2,6,+131,-152,01 Aug 2009 23:10,
Miami Marlins,Chicago Cubs,8,9,+127,-149,01 Aug 2009 23:10,
Minnesota Twins,Los Angeles Angels,6,11,-152,+131,01 Aug 2009 23:10,
New York Mets,Arizona Diamondbacks,9,6,+125,-145,01 Aug 2009 23:10,
Baltimore Orioles,Boston Red Sox,0,4,+149,-169,01 Aug 2009 23:05,
Cleveland Indians,Detroit Tigers,3,4,+106,-128,01 Aug 2009 23:05,
Pittsburgh Pirates,Washington Nationals,11,6,-103,-116,01 Aug 2009 23:05,
Tampa Bay Rays,Kansas City Royals,7,1,-294,+249,01 Aug 2009 20:10,
Chicago White Sox,New York Yankees,14,4,+127,-149,01 Aug 2009 20:05,
Atlanta Braves,Los Angeles Dodgers,4,3,-123,+104,01 Aug 2009 20:00,
San Francisco Giants,Philadelphia Phillies,1,5,+156,-182,01 Aug 2009 02:15,
Oakland Athletics,Toronto Blue Jays,8,5,-132,+110,01 Aug 2009 02:05,
San Diego Padres,Milwaukee Brewers,11,7,-104,-115,01 Aug 2009 02:05,
St.Louis Cardinals,Houston Astros,4,3,-182,+156,01 Aug 2009 00:15,
Chicago White Sox,New York Yankees,10,5,+123,-145,01 Aug 2009 00:11,
Minnesota Twins,Los Angeles Angels,5,11,-164,+142,01 Aug 2009 00:10,
Texas Rangers,Seattle Mariners,5,4,-172,+146,01 Aug 2009 00:05,
Tampa Bay Rays,Kansas City Royals,8,2,-263,+225,31 Jul 2009 23:38,
Atlanta Braves,Los Angeles Dodgers,0,5,-182,+154,31 Jul 2009 23:30,
Cincinnati Reds,Colorado Rockies,3,5,+144,-167,31 Jul 2009 23:10,
Miami Marlins,Chicago Cubs,5,2,+114,-133,31 Jul 2009 23:10,
New York Mets,Arizona Diamondbacks,2,3,-108,-111,31 Jul 2009 23:10,
Baltimore Orioles,Boston Red Sox,5,6,+100,-120,31 Jul 2009 23:05,
Cleveland Indians,Detroit Tigers,6,5,+144,-167,31 Jul 2009 23:05,
Pittsburgh Pirates,Washington Nationals,5,4,-101,-118,31 Jul 2009 23:05,
San Francisco Giants,Philadelphia Phillies,7,2,+106,-123,31 Jul 2009 02:15,
St.Louis Cardinals,Los Angeles Dodgers,3,5,-102,-116,31 Jul 2009 00:15,
Chicago White Sox,New York Yankees,3,2,+104,-120,31 Jul 2009 00:11,
Texas Rangers,Seattle Mariners,7,1,-175,+152,31 Jul 2009 00:05,
Miami Marlins,Atlanta Braves,3,6,+135,-156,30 Jul 2009 23:10,
Chicago Cubs,Houston Astros,12,3,-192,+166,30 Jul 2009 18:20,
Milwaukee Brewers,Washington Nationals,7,3,-303,+250,30 Jul 2009 18:05,
Boston Red Sox,Oakland Athletics,8,5,-370,+323,30 Jul 2009 17:35,
Baltimore Orioles,Kansas City Royals,7,3,-159,+141,30 Jul 2009 16:35,
Cincinnati Reds,San Diego Padres,4,7,-154,+136,30 Jul 2009 16:35,
New York Mets,Colorado Rockies,7,0,-127,+114,30 Jul 2009 16:10,
Arizona Diamondbacks,Philadelphia Phillies,4,0,+148,-169,30 Jul 2009 01:40,
St.Louis Cardinals,Los Angeles Dodgers,3,2,-111,-106,30 Jul 2009 00:15,
Minnesota Twins,Chicago White Sox,3,2,-106,-106,30 Jul 2009 00:10,
Milwaukee Brewers,Washington Nationals,7,5,-204,+181,30 Jul 2009 00:05,
Texas Rangers,Detroit Tigers,5,13,-102,-116,30 Jul 2009 00:05,
Boston Red Sox,Oakland Athletics,6,8,-185,+163,29 Jul 2009 23:10,
Cincinnati Reds,San Diego Padres,1,7,-156,+135,29 Jul 2009 23:10,
Miami Marlins,Atlanta Braves,6,3,-159,+139,29 Jul 2009 23:10,
Tampa Bay Rays,New York Yankees,2,6,-112,-104,29 Jul 2009 23:08,
Baltimore Orioles,Kansas City Royals,7,3,+117,-137,29 Jul 2009 23:05,
Seattle Mariners,Toronto Blue Jays,3,2,+158,-182,29 Jul 2009 20:40,
San Francisco Giants,Pittsburgh Pirates,1,0,-161,+144,29 Jul 2009 19:45,
Los Angeles Angels,Cleveland Indians,9,3,-182,+161,29 Jul 2009 19:35,
Chicago Cubs,Houston Astros,12,0,-189,+168,29 Jul 2009 18:20,
San Francisco Giants,Pittsburgh Pirates,3,2,-137,+120,29 Jul 2009 02:15,
Seattle Mariners,Toronto Blue Jays,4,3,-122,+104,29 Jul 2009 02:10,
Los Angeles Angels,Cleveland Indians,7,6,-233,+198,29 Jul 2009 02:05,
Arizona Diamondbacks,Philadelphia Phillies,3,4,-109,-109,29 Jul 2009 01:40,
St.Louis Cardinals,Los Angeles Dodgers,10,0,-119,+102,29 Jul 2009 00:15,
Minnesota Twins,Chicago White Sox,5,3,-133,+114,29 Jul 2009 00:10,
Chicago Cubs,Houston Astros,6,11,-112,-105,29 Jul 2009 00:05,
Milwaukee Brewers,Washington Nationals,3,8,-200,+175,29 Jul 2009 00:05,
Texas Rangers,Detroit Tigers,7,3,-125,+108,29 Jul 2009 00:05,
Boston Red Sox,Oakland Athletics,8,9,-256,+212,28 Jul 2009 23:10,
Cincinnati Reds,San Diego Padres,2,3,-139,+122,28 Jul 2009 23:10,
Miami Marlins,Atlanta Braves,4,3,+100,-120,28 Jul 2009 23:10,
New York Mets,Colorado Rockies,4,0,+114,-132,28 Jul 2009 23:10,
Tampa Bay Rays,New York Yankees,6,2,+129,-147,28 Jul 2009 23:08,
Baltimore Orioles,Kansas City Royals,3,4,-127,+108,28 Jul 2009 23:05,
San Francisco Giants,Pittsburgh Pirates,4,2,-263,+216,28 Jul 2009 02:15,
Seattle Mariners,Toronto Blue Jays,4,11,-189,+164,28 Jul 2009 02:10,
Los Angeles Angels,Cleveland Indians,6,8,-164,+141,28 Jul 2009 02:05,
Arizona Diamondbacks,Philadelphia Phillies,2,6,-101,-116,28 Jul 2009 01:40,
Minnesota Twins,Chicago White Sox,4,3,-114,-105,28 Jul 2009 00:10,
Chicago Cubs,Houston Astros,5,1,-159,+140,28 Jul 2009 00:05,
Milwaukee Brewers,Washington Nationals,6,14,-161,+142,28 Jul 2009 00:05,
Texas Rangers,Detroit Tigers,5,2,-161,+139,28 Jul 2009 00:05,
Boston Red Sox,Oakland Athletics,8,3,-345,+290,27 Jul 2009 23:10,
Cincinnati Reds,San Diego Padres,6,4,-172,+149,27 Jul 2009 23:10,
New York Mets,Colorado Rockies,7,3,+140,-159,27 Jul 2009 23:10,
St.Louis Cardinals,Los Angeles Dodgers,6,1,-161,+140,27 Jul 2009 23:10,
Tampa Bay Rays,New York Yankees,4,11,-105,-111,27 Jul 2009 23:08,
Baltimore Orioles,Kansas City Royals,3,5,-169,+150,27 Jul 2009 23:05,
