team1,team2,score1,score2,odds1,odds2,datetime,notes
Tampa Bay Rays,Cincinnati Reds,3,7,-152,+131,19 Jun 2017 23:10,
Baltimore Orioles,Cleveland Indians,0,12,+147,-167,19 Jun 2017 23:05,
Houston Astros,Boston Red Sox,5,6,-123,+106,19 Jun 2017 00:05,
Oakland Athletics,New York Yankees,4,3,+121,-139,18 Jun 2017 20:05,
Los Angeles Angels,Kansas City Royals,3,7,-103,-111,18 Jun 2017 19:37,
Colorado Rockies,San Francisco Giants,7,5,-182,+161,18 Jun 2017 19:10,
Texas Rangers,Seattle Mariners,3,7,-200,+173,18 Jun 2017 19:05,
Milwaukee Brewers,San Diego Padres,2,1,-156,+139,18 Jun 2017 18:10,
Minnesota Twins,Cleveland Indians,2,5,+131,-149,18 Jun 2017 18:10,
Atlanta Braves,Miami Marlins,5,4,-110,-105,18 Jun 2017 17:35,
Baltimore Orioles,St.Louis Cardinals,8,5,-106,-109,18 Jun 2017 17:35,
Philadelphia Phillies,Arizona Diamondbacks,4,5,+156,-179,18 Jun 2017 17:35,
Pittsburgh Pirates,Chicago Cubs,1,7,-112,-102,18 Jun 2017 17:35,
Cincinnati Reds,Los Angeles Dodgers,7,8,+154,-175,18 Jun 2017 17:10,
Detroit Tigers,Tampa Bay Rays,1,9,-109,-106,18 Jun 2017 17:10,
New York Mets,Washington Nationals,5,1,-130,+112,18 Jun 2017 17:10,
Toronto Blue Jays,Chicago White Sox,7,3,-217,+187,18 Jun 2017 17:07,
Houston Astros,Boston Red Sox,7,1,-118,+102,18 Jun 2017 00:15,
Los Angeles Angels,Kansas City Royals,9,0,-141,+123,18 Jun 2017 00:15,
Pittsburgh Pirates,Chicago Cubs,4,3,+110,-127,18 Jun 2017 00:15,
Minnesota Twins,Cleveland Indians,2,6,+106,-120,18 Jun 2017 00:10,
Texas Rangers,Seattle Mariners,10,4,-135,+118,17 Jun 2017 21:05,
Atlanta Braves,Miami Marlins,8,7,-118,+102,17 Jun 2017 20:10,
Cincinnati Reds,Los Angeles Dodgers,2,10,+134,-152,17 Jun 2017 20:10,
Detroit Tigers,Tampa Bay Rays,2,3,-102,-112,17 Jun 2017 20:10,
Milwaukee Brewers,San Diego Padres,5,7,-164,+144,17 Jun 2017 20:10,
New York Mets,Washington Nationals,4,7,+150,-172,17 Jun 2017 20:10,
Baltimore Orioles,St.Louis Cardinals,15,7,-116,+100,17 Jun 2017 20:05,
Oakland Athletics,New York Yankees,5,2,+104,-120,17 Jun 2017 20:05,
Philadelphia Phillies,Arizona Diamondbacks,1,5,+110,-125,17 Jun 2017 20:05,
Colorado Rockies,San Francisco Giants,5,1,-192,+167,17 Jun 2017 19:10,
Minnesota Twins,Cleveland Indians,3,9,+110,-120,17 Jun 2017 18:10,
Toronto Blue Jays,Chicago White Sox,2,5,-238,+204,17 Jun 2017 17:07,
Los Angeles Angels,Kansas City Royals,1,3,-114,-101,17 Jun 2017 02:07,
Oakland Athletics,New York Yankees,7,6,+112,-128,17 Jun 2017 01:35,
Colorado Rockies,San Francisco Giants,10,8,-120,+102,17 Jun 2017 00:40,
Houston Astros,Boston Red Sox,1,2,-130,+114,17 Jun 2017 00:10,
Milwaukee Brewers,San Diego Padres,6,5,-159,+139,17 Jun 2017 00:10,
Minnesota Twins,Cleveland Indians,1,8,+135,-154,17 Jun 2017 00:10,
Texas Rangers,Seattle Mariners,10,4,+102,-118,17 Jun 2017 00:05,
Atlanta Braves,Miami Marlins,0,5,-114,-101,16 Jun 2017 23:35,
Cincinnati Reds,Los Angeles Dodgers,1,3,+144,-164,16 Jun 2017 23:10,
Detroit Tigers,Tampa Bay Rays,13,4,-130,+114,16 Jun 2017 23:10,
New York Mets,Washington Nationals,2,7,+129,-147,16 Jun 2017 23:10,
Toronto Blue Jays,Chicago White Sox,4,11,-208,+179,16 Jun 2017 23:07,
Baltimore Orioles,St.Louis Cardinals,2,11,+116,-132,16 Jun 2017 23:05,
Philadelphia Phillies,Arizona Diamondbacks,4,5,-125,+110,16 Jun 2017 23:05,
Pittsburgh Pirates,Chicago Cubs,5,9,-104,-110,16 Jun 2017 23:05,
Los Angeles Angels,Kansas City Royals,2,7,-116,+102,16 Jun 2017 02:07,
Oakland Athletics,New York Yankees,8,7,-105,-110,16 Jun 2017 02:05,
Colorado Rockies,San Francisco Giants,10,9,-175,+152,16 Jun 2017 00:40,
St.Louis Cardinals,Milwaukee Brewers,4,6,-145,+127,15 Jun 2017 23:15,
Detroit Tigers,Tampa Bay Rays,5,3,-159,+140,15 Jun 2017 23:10,
New York Mets,Washington Nationals,3,8,+108,-123,15 Jun 2017 23:10,
Philadelphia Phillies,Boston Red Sox,1,0,+224,-263,15 Jun 2017 23:05,
Chicago White Sox,Baltimore Orioles,5,2,+106,-122,15 Jun 2017 18:10,
Minnesota Twins,Seattle Mariners,6,2,-135,+117,15 Jun 2017 17:10,
Cleveland Indians,Los Angeles Dodgers,12,5,-102,-114,15 Jun 2017 16:10,
Los Angeles Angels,New York Yankees,7,5,+133,-152,15 Jun 2017 02:07,
St.Louis Cardinals,Milwaukee Brewers,6,7,-179,+156,15 Jun 2017 00:15,
Chicago White Sox,Baltimore Orioles,6,10,+116,-133,15 Jun 2017 00:10,
Houston Astros,Texas Rangers,13,2,-145,+125,15 Jun 2017 00:10,
Minnesota Twins,Seattle Mariners,4,6,-135,+118,15 Jun 2017 00:10,
Cleveland Indians,Los Angeles Dodgers,4,6,-137,+120,14 Jun 2017 23:10,
Detroit Tigers,Arizona Diamondbacks,1,2,-125,+108,14 Jun 2017 23:10,
New York Mets,Chicago Cubs,9,4,+108,-123,14 Jun 2017 23:10,
Toronto Blue Jays,Tampa Bay Rays,7,6,-147,+127,14 Jun 2017 23:07,
Philadelphia Phillies,Boston Red Sox,3,7,+106,-122,14 Jun 2017 23:05,
Pittsburgh Pirates,Colorado Rockies,1,5,-103,-112,14 Jun 2017 23:05,
Washington Nationals,Atlanta Braves,2,13,-172,+152,14 Jun 2017 20:05,
San Francisco Giants,Kansas City Royals,2,7,-169,+148,14 Jun 2017 19:45,
San Diego Padres,Cincinnati Reds,4,2,-132,+114,14 Jun 2017 19:40,
Miami Marlins,Oakland Athletics,11,6,-164,+145,14 Jun 2017 16:10,
San Francisco Giants,Kansas City Royals,1,8,-112,-101,14 Jun 2017 02:15,
San Diego Padres,Cincinnati Reds,6,2,-114,-101,14 Jun 2017 02:10,
Los Angeles Angels,New York Yankees,3,2,+108,-125,14 Jun 2017 02:07,
St.Louis Cardinals,Milwaukee Brewers,5,8,-116,+102,14 Jun 2017 00:15,
Chicago White Sox,Baltimore Orioles,6,1,+108,-125,14 Jun 2017 00:10,
Houston Astros,Texas Rangers,2,4,-192,+167,14 Jun 2017 00:10,
Minnesota Twins,Seattle Mariners,20,7,-103,-111,14 Jun 2017 00:10,
Boston Red Sox,Philadelphia Phillies,4,3,-286,+239,13 Jun 2017 23:10,
Cleveland Indians,Los Angeles Dodgers,5,7,+158,-179,13 Jun 2017 23:10,
Detroit Tigers,Arizona Diamondbacks,6,7,-103,-112,13 Jun 2017 23:10,
Miami Marlins,Oakland Athletics,8,1,-130,+112,13 Jun 2017 23:10,
New York Mets,Chicago Cubs,3,14,+117,-135,13 Jun 2017 23:10,
Toronto Blue Jays,Tampa Bay Rays,1,8,-152,+134,13 Jun 2017 23:07,
Pittsburgh Pirates,Colorado Rockies,5,2,-119,+102,13 Jun 2017 23:05,
Washington Nationals,Atlanta Braves,10,5,-192,+169,13 Jun 2017 23:05,
St.Louis Cardinals,Milwaukee Brewers,6,0,-159,+137,13 Jun 2017 18:15,
San Diego Padres,Cincinnati Reds,9,3,-125,+110,13 Jun 2017 02:10,
Los Angeles Angels,New York Yankees,3,5,+122,-139,13 Jun 2017 02:07,
Chicago White Sox,Baltimore Orioles,10,7,+100,-116,13 Jun 2017 00:10,
Houston Astros,Texas Rangers,1,6,-122,+106,13 Jun 2017 00:10,
Minnesota Twins,Seattle Mariners,3,14,-127,+110,13 Jun 2017 00:10,
Boston Red Sox,Philadelphia Phillies,6,5,-244,+206,12 Jun 2017 23:10,
New York Mets,Chicago Cubs,6,1,-133,+116,12 Jun 2017 23:10,
Pittsburgh Pirates,Colorado Rockies,7,2,-123,+108,12 Jun 2017 23:05,
Washington Nationals,Atlanta Braves,10,11,-250,+214,12 Jun 2017 23:05,
Boston Red Sox,Detroit Tigers,3,8,-161,+142,12 Jun 2017 00:05,
San Diego Padres,Kansas City Royals,3,8,-114,+100,11 Jun 2017 20:40,
Arizona Diamondbacks,Milwaukee Brewers,11,1,-149,+131,11 Jun 2017 20:10,
Los Angeles Dodgers,Cincinnati Reds,9,7,-179,+158,11 Jun 2017 20:10,
Seattle Mariners,Toronto Blue Jays,0,4,-156,+136,11 Jun 2017 20:10,
San Francisco Giants,Minnesota Twins,13,8,-125,+110,11 Jun 2017 20:05,
Washington Nationals,Texas Rangers,1,5,-270,+234,11 Jun 2017 20:05,
Chicago Cubs,Colorado Rockies,7,5,-222,+191,11 Jun 2017 18:20,
St.Louis Cardinals,Philadelphia Phillies,6,5,-141,+124,11 Jun 2017 18:15,
Houston Astros,Los Angeles Angels,6,12,-185,+162,11 Jun 2017 18:10,
Atlanta Braves,New York Mets,1,2,-143,+125,11 Jun 2017 17:35,
Pittsburgh Pirates,Miami Marlins,3,1,-172,+150,11 Jun 2017 17:35,
Cleveland Indians,Chicago White Sox,4,2,-192,+167,11 Jun 2017 17:10,
Tampa Bay Rays,Oakland Athletics,5,4,-208,+179,11 Jun 2017 17:10,
New York Yankees,Baltimore Orioles,14,3,-169,+152,11 Jun 2017 17:05,
Arizona Diamondbacks,Milwaukee Brewers,3,2,-147,+129,11 Jun 2017 02:10,
Los Angeles Dodgers,Cincinnati Reds,5,4,-233,+200,11 Jun 2017 02:10,
Seattle Mariners,Toronto Blue Jays,2,4,+108,-125,11 Jun 2017 02:10,
Cleveland Indians,Chicago White Sox,3,5,-238,+200,10 Jun 2017 23:15,
New York Yankees,Baltimore Orioles,16,3,-263,+224,10 Jun 2017 23:15,
Boston Red Sox,Detroit Tigers,11,3,-196,+169,10 Jun 2017 23:15,
Atlanta Braves,New York Mets,1,8,+154,-169,10 Jun 2017 22:00,
Houston Astros,Los Angeles Angels,3,1,-192,+168,10 Jun 2017 20:10,
San Diego Padres,Kansas City Royals,6,12,+104,-119,10 Jun 2017 20:10,
Tampa Bay Rays,Oakland Athletics,2,7,-114,-101,10 Jun 2017 20:10,
Pittsburgh Pirates,Miami Marlins,7,6,+102,-118,10 Jun 2017 20:05,
San Francisco Giants,Minnesota Twins,2,3,-156,+138,10 Jun 2017 20:05,
Chicago Cubs,Colorado Rockies,1,9,-141,+123,10 Jun 2017 18:20,
St.Louis Cardinals,Philadelphia Phillies,7,0,-250,+213,10 Jun 2017 18:15,
Tampa Bay Rays,Oakland Athletics,6,5,-114,-101,10 Jun 2017 18:10,
Atlanta Braves,New York Mets,1,6,+108,-118,10 Jun 2017 17:00,
Washington Nationals,Texas Rangers,3,6,-167,+146,10 Jun 2017 16:05,
San Francisco Giants,Minnesota Twins,0,4,-128,+112,10 Jun 2017 02:15,
Los Angeles Dodgers,Cincinnati Reds,7,2,-208,+181,10 Jun 2017 02:10,
San Diego Padres,Kansas City Royals,6,3,-120,+104,10 Jun 2017 02:10,
Seattle Mariners,Toronto Blue Jays,4,2,+108,-123,10 Jun 2017 02:10,
Arizona Diamondbacks,Milwaukee Brewers,6,8,-147,+129,10 Jun 2017 01:40,
St.Louis Cardinals,Philadelphia Phillies,3,2,-185,+164,10 Jun 2017 00:15,
Houston Astros,Los Angeles Angels,4,9,-172,+150,10 Jun 2017 00:10,
Atlanta Braves,New York Mets,3,2,+104,-120,09 Jun 2017 23:35,
New York Yankees,Baltimore Orioles,8,2,-167,+147,09 Jun 2017 23:35,
Boston Red Sox,Detroit Tigers,5,3,-133,+118,09 Jun 2017 23:10,
Cleveland Indians,Chicago White Sox,7,3,-294,+247,09 Jun 2017 23:10,
Tampa Bay Rays,Oakland Athletics,13,4,-133,+117,09 Jun 2017 23:10,
Pittsburgh Pirates,Miami Marlins,7,12,-127,+110,09 Jun 2017 23:05,
Washington Nationals,Texas Rangers,2,5,-182,+158,09 Jun 2017 23:05,
Chicago Cubs,Colorado Rockies,3,5,-143,+127,09 Jun 2017 18:20,
Seattle Mariners,Minnesota Twins,1,2,-116,+100,09 Jun 2017 02:10,
Kansas City Royals,Houston Astros,1,6,+167,-192,09 Jun 2017 00:15,
Chicago Cubs,Colorado Rockies,1,4,-192,+168,09 Jun 2017 00:05,
Atlanta Braves,Philadelphia Phillies,3,1,-123,+106,08 Jun 2017 23:35,
Tampa Bay Rays,Chicago White Sox,7,5,-179,+159,08 Jun 2017 23:10,
New York Yankees,Boston Red Sox,9,1,-127,+110,08 Jun 2017 23:05,
Pittsburgh Pirates,Miami Marlins,1,7,-141,+123,08 Jun 2017 23:05,
Washington Nationals,Baltimore Orioles,6,1,-161,+142,08 Jun 2017 23:05,
Arizona Diamondbacks,San Diego Padres,15,3,-139,+121,08 Jun 2017 19:40,
Milwaukee Brewers,San Francisco Giants,5,9,+102,-118,08 Jun 2017 18:10,
Detroit Tigers,Los Angeles Angels,4,11,-196,+170,08 Jun 2017 17:10,
Cincinnati Reds,St.Louis Cardinals,5,2,-102,-112,08 Jun 2017 16:35,
Seattle Mariners,Minnesota Twins,6,5,-106,-106,08 Jun 2017 02:10,
Arizona Diamondbacks,San Diego Padres,7,4,-217,+186,08 Jun 2017 01:40,
Kansas City Royals,Houston Astros,7,5,+143,-161,08 Jun 2017 00:15,
Milwaukee Brewers,San Francisco Giants,6,3,-122,+106,08 Jun 2017 00:10,
Chicago Cubs,Miami Marlins,5,6,-204,+177,08 Jun 2017 00:05,
Texas Rangers,New York Mets,3,4,-149,+131,08 Jun 2017 00:05,
Atlanta Braves,Philadelphia Phillies,14,1,-132,+114,07 Jun 2017 23:35,
Cincinnati Reds,St.Louis Cardinals,6,4,-105,-109,07 Jun 2017 23:10,
Detroit Tigers,Los Angeles Angels,4,0,-137,+119,07 Jun 2017 23:10,
Tampa Bay Rays,Chicago White Sox,3,1,-182,+160,07 Jun 2017 23:10,
Baltimore Orioles,Pittsburgh Pirates,9,6,-154,+136,07 Jun 2017 23:05,
New York Yankees,Boston Red Sox,8,0,-110,-105,07 Jun 2017 23:05,
Oakland Athletics,Toronto Blue Jays,5,7,+100,-115,07 Jun 2017 19:35,
Colorado Rockies,Cleveland Indians,8,1,-102,-112,07 Jun 2017 19:10,
Los Angeles Dodgers,Washington Nationals,2,1,-169,+149,07 Jun 2017 19:10,
Los Angeles Dodgers,Washington Nationals,1,2,-102,-112,07 Jun 2017 02:10,
Seattle Mariners,Minnesota Twins,12,3,-200,+173,07 Jun 2017 02:10,
Oakland Athletics,Toronto Blue Jays,4,1,+110,-127,07 Jun 2017 02:05,
Arizona Diamondbacks,San Diego Padres,10,2,-164,+144,07 Jun 2017 01:40,
Colorado Rockies,Cleveland Indians,11,3,-103,-111,07 Jun 2017 00:40,
Kansas City Royals,Houston Astros,9,7,+114,-132,07 Jun 2017 00:15,
Chicago Cubs,Miami Marlins,10,2,-208,+179,07 Jun 2017 00:05,
Texas Rangers,New York Mets,10,8,+120,-137,07 Jun 2017 00:05,
Milwaukee Brewers,San Francisco Giants,5,2,-120,+104,06 Jun 2017 23:40,
Atlanta Braves,Philadelphia Phillies,1,3,-105,-110,06 Jun 2017 23:35,
Cincinnati Reds,St.Louis Cardinals,13,1,+116,-135,06 Jun 2017 23:10,
Detroit Tigers,Los Angeles Angels,3,5,-147,+129,06 Jun 2017 23:10,
Tampa Bay Rays,Chicago White Sox,2,4,-179,+156,06 Jun 2017 23:10,
Baltimore Orioles,Pittsburgh Pirates,6,5,-127,+110,06 Jun 2017 23:05,
New York Yankees,Boston Red Sox,4,5,-128,+110,06 Jun 2017 23:05,
Los Angeles Dodgers,Washington Nationals,2,4,-141,+123,06 Jun 2017 02:10,
Oakland Athletics,Toronto Blue Jays,5,3,-103,-111,06 Jun 2017 02:05,
Kansas City Royals,Houston Astros,3,7,+120,-137,06 Jun 2017 00:15,
Chicago Cubs,Miami Marlins,3,1,-122,+106,06 Jun 2017 00:05,
Milwaukee Brewers,San Francisco Giants,2,7,+110,-128,05 Jun 2017 23:40,
Atlanta Braves,Philadelphia Phillies,4,11,-133,+114,05 Jun 2017 23:35,
Cincinnati Reds,St.Louis Cardinals,4,2,+136,-154,05 Jun 2017 23:10,
Chicago Cubs,St.Louis Cardinals,7,6,-175,+154,04 Jun 2017 23:35,
San Diego Padres,Colorado Rockies,1,3,+129,-145,04 Jun 2017 20:40,
Seattle Mariners,Tampa Bay Rays,7,1,-135,+118,04 Jun 2017 20:10,
Oakland Athletics,Washington Nationals,10,11,-103,-112,04 Jun 2017 20:05,
Los Angeles Angels,Minnesota Twins,2,3,+116,-133,04 Jun 2017 19:37,
Texas Rangers,Houston Astros,2,7,+125,-143,04 Jun 2017 19:05,
Kansas City Royals,Cleveland Indians,0,8,+121,-139,04 Jun 2017 18:15,
Milwaukee Brewers,Los Angeles Dodgers,3,0,+125,-143,04 Jun 2017 18:10,
Baltimore Orioles,Boston Red Sox,3,7,+166,-189,04 Jun 2017 17:35,
Philadelphia Phillies,San Francisco Giants,9,7,-104,-110,04 Jun 2017 17:35,
Cincinnati Reds,Atlanta Braves,8,13,-116,+100,04 Jun 2017 17:10,
Detroit Tigers,Chicago White Sox,7,4,-256,+220,04 Jun 2017 17:10,
Miami Marlins,Arizona Diamondbacks,6,5,-139,+124,04 Jun 2017 17:10,
New York Mets,Pittsburgh Pirates,1,11,-123,+108,04 Jun 2017 17:10,
Toronto Blue Jays,New York Yankees,3,2,-115,+100,04 Jun 2017 17:07,
Seattle Mariners,Tampa Bay Rays,9,2,-108,-105,04 Jun 2017 02:10,
Los Angeles Angels,Minnesota Twins,7,2,-108,-106,04 Jun 2017 02:07,
Baltimore Orioles,Boston Red Sox,2,5,+108,-123,03 Jun 2017 23:15,
New York Mets,Pittsburgh Pirates,4,2,-143,+125,03 Jun 2017 23:15,
Texas Rangers,Houston Astros,5,6,+152,-175,03 Jun 2017 23:15,
Cincinnati Reds,Atlanta Braves,5,6,-179,+156,03 Jun 2017 20:10,
Detroit Tigers,Chicago White Sox,10,1,-137,+119,03 Jun 2017 20:10,
Milwaukee Brewers,Los Angeles Dodgers,8,10,+140,-159,03 Jun 2017 20:10,
San Diego Padres,Colorado Rockies,1,10,-104,-110,03 Jun 2017 20:10,
Miami Marlins,Arizona Diamondbacks,3,0,-139,+123,03 Jun 2017 20:10,
Oakland Athletics,Washington Nationals,10,4,-112,-102,03 Jun 2017 20:05,
Philadelphia Phillies,San Francisco Giants,5,3,+125,-143,03 Jun 2017 20:05,
Chicago Cubs,St.Louis Cardinals,5,3,-152,+134,03 Jun 2017 18:20,
Kansas City Royals,Cleveland Indians,12,5,+161,-182,03 Jun 2017 18:15,
Toronto Blue Jays,New York Yankees,0,7,-149,+131,03 Jun 2017 17:07,
San Diego Padres,Colorado Rockies,8,5,+100,-116,03 Jun 2017 02:10,
Seattle Mariners,Tampa Bay Rays,12,4,+104,-119,03 Jun 2017 02:10,
Los Angeles Angels,Minnesota Twins,5,11,-127,+110,03 Jun 2017 02:07,
Oakland Athletics,Washington Nationals,3,13,+125,-145,03 Jun 2017 02:05,
Kansas City Royals,Cleveland Indians,4,0,+100,-115,03 Jun 2017 00:15,
Milwaukee Brewers,Los Angeles Dodgers,1,2,+184,-213,03 Jun 2017 00:10,
Texas Rangers,Houston Astros,1,7,+106,-122,03 Jun 2017 00:05,
Cincinnati Reds,Atlanta Braves,3,2,-119,+104,02 Jun 2017 23:10,
Detroit Tigers,Chicago White Sox,15,5,-192,+168,02 Jun 2017 23:10,
Miami Marlins,Arizona Diamondbacks,7,5,-116,+100,02 Jun 2017 23:10,
New York Mets,Pittsburgh Pirates,7,12,-114,-101,02 Jun 2017 23:10,
Toronto Blue Jays,New York Yankees,7,5,+108,-123,02 Jun 2017 23:07,
Baltimore Orioles,Boston Red Sox,3,2,+114,-130,02 Jun 2017 23:05,
Philadelphia Phillies,San Francisco Giants,0,10,-125,+108,02 Jun 2017 23:05,
Chicago Cubs,St.Louis Cardinals,3,2,-185,+162,02 Jun 2017 18:20,
Los Angeles Angels,Minnesota Twins,2,4,-116,+100,02 Jun 2017 02:07,
Miami Marlins,Arizona Diamondbacks,2,3,+106,-122,01 Jun 2017 23:10,
Toronto Blue Jays,New York Yankees,2,12,-149,+129,01 Jun 2017 23:07,
Baltimore Orioles,Boston Red Sox,7,5,+108,-123,01 Jun 2017 23:05,
Seattle Mariners,Colorado Rockies,3,6,-122,+106,01 Jun 2017 19:40,
St.Louis Cardinals,Los Angeles Dodgers,2,0,-104,-111,01 Jun 2017 17:45,
New York Mets,Milwaukee Brewers,1,2,-141,+124,01 Jun 2017 17:10,
Cleveland Indians,Oakland Athletics,8,0,-222,+193,01 Jun 2017 16:10,
San Francisco Giants,Washington Nationals,1,3,+149,-169,01 Jun 2017 02:15,
Seattle Mariners,Colorado Rockies,5,0,-182,+160,01 Jun 2017 02:10,
Los Angeles Angels,Atlanta Braves,2,1,-122,+106,01 Jun 2017 02:07,
Kansas City Royals,Detroit Tigers,5,6,-116,+102,01 Jun 2017 00:15,
St.Louis Cardinals,Los Angeles Dodgers,2,1,-127,+112,01 Jun 2017 00:15,
Chicago White Sox,Boston Red Sox,1,4,+127,-145,01 Jun 2017 00:10,
Texas Rangers,Tampa Bay Rays,5,7,+124,-141,01 Jun 2017 00:05,
New York Mets,Milwaukee Brewers,1,7,-204,+177,31 May 2017 23:10,
Baltimore Orioles,New York Yankees,10,4,-115,-101,31 May 2017 23:05,
Cleveland Indians,Oakland Athletics,1,3,-161,+142,31 May 2017 22:10,
San Diego Padres,Chicago Cubs,2,1,+195,-227,31 May 2017 19:40,
Miami Marlins,Philadelphia Phillies,10,2,-119,+104,31 May 2017 17:10,
Minnesota Twins,Houston Astros,6,17,+127,-145,31 May 2017 17:10,
Toronto Blue Jays,Cincinnati Reds,5,4,-123,+108,31 May 2017 16:37,
Pittsburgh Pirates,Arizona Diamondbacks,5,6,-109,-106,31 May 2017 16:35,
San Francisco Giants,Washington Nationals,3,6,-125,+108,31 May 2017 02:15,
San Diego Padres,Chicago Cubs,6,2,+127,-145,31 May 2017 02:10,
Los Angeles Angels,Atlanta Braves,9,3,-127,+110,31 May 2017 02:07,
Kansas City Royals,Detroit Tigers,1,0,+119,-137,31 May 2017 00:15,
Chicago White Sox,Boston Red Sox,7,13,+150,-172,31 May 2017 00:10,
Minnesota Twins,Houston Astros,2,7,-111,-104,31 May 2017 00:10,
Texas Rangers,Tampa Bay Rays,9,5,-104,-111,31 May 2017 00:05,
Colorado Rockies,Seattle Mariners,4,10,-145,+127,30 May 2017 23:10,
Miami Marlins,Philadelphia Phillies,7,2,-120,+104,30 May 2017 23:10,
New York Mets,Milwaukee Brewers,5,4,-128,+112,30 May 2017 23:10,
Toronto Blue Jays,Cincinnati Reds,6,4,-204,+174,30 May 2017 23:07,
Baltimore Orioles,New York Yankees,3,8,+142,-161,30 May 2017 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,0,3,-123,+108,30 May 2017 23:05,
St.Louis Cardinals,Los Angeles Dodgers,4,9,+104,-120,30 May 2017 23:05,
Cleveland Indians,Oakland Athletics,9,4,-167,+147,30 May 2017 22:10,
Los Angeles Angels,Atlanta Braves,3,6,-120,+104,30 May 2017 01:07,
Texas Rangers,Tampa Bay Rays,8,10,-133,+118,30 May 2017 00:05,
Kansas City Royals,Detroit Tigers,7,10,-106,-108,29 May 2017 23:15,
Miami Marlins,Philadelphia Phillies,4,1,-161,+142,29 May 2017 23:10,
Toronto Blue Jays,Cincinnati Reds,17,2,-213,+181,29 May 2017 23:07,
San Diego Padres,Chicago Cubs,5,2,+191,-222,29 May 2017 20:40,
Cleveland Indians,Oakland Athletics,5,3,-270,+229,29 May 2017 20:10,
New York Mets,Milwaukee Brewers,4,2,-139,+121,29 May 2017 20:10,
Pittsburgh Pirates,Arizona Diamondbacks,4,3,-104,-111,29 May 2017 20:05,
San Francisco Giants,Washington Nationals,0,3,-106,-109,29 May 2017 20:05,
Colorado Rockies,Seattle Mariners,5,6,-149,+129,29 May 2017 19:10,
St.Louis Cardinals,Los Angeles Dodgers,1,5,-111,-104,29 May 2017 18:15,
Chicago White Sox,Boston Red Sox,5,4,+150,-169,29 May 2017 18:10,
Minnesota Twins,Houston Astros,8,16,+104,-120,29 May 2017 18:10,
Baltimore Orioles,New York Yankees,3,2,-111,-104,29 May 2017 17:05,
Pittsburgh Pirates,New York Mets,2,7,-122,+106,29 May 2017 00:00,
Los Angeles Dodgers,Chicago Cubs,9,4,-164,+143,28 May 2017 20:10,
San Francisco Giants,Atlanta Braves,7,1,-204,+175,28 May 2017 20:05,
Colorado Rockies,St.Louis Cardinals,8,4,-130,+114,28 May 2017 19:10,
Chicago White Sox,Detroit Tigers,7,3,+100,-115,28 May 2017 18:10,
Houston Astros,Baltimore Orioles,8,4,-227,+196,28 May 2017 18:10,
Milwaukee Brewers,Arizona Diamondbacks,9,5,-127,+110,28 May 2017 18:10,
Minnesota Twins,Tampa Bay Rays,6,8,-106,-108,28 May 2017 18:10,
Boston Red Sox,Seattle Mariners,0,5,-196,+172,28 May 2017 17:35,
Philadelphia Phillies,Cincinnati Reds,4,8,+106,-120,28 May 2017 17:35,
Washington Nationals,San Diego Padres,3,5,-147,+129,28 May 2017 17:35,
Cleveland Indians,Kansas City Royals,10,1,-128,+112,28 May 2017 17:10,
Miami Marlins,Los Angeles Angels,9,2,-103,-112,28 May 2017 17:10,
Toronto Blue Jays,Texas Rangers,1,3,-172,+152,28 May 2017 17:07,
New York Yankees,Oakland Athletics,9,5,-179,+156,28 May 2017 17:05,
San Francisco Giants,Atlanta Braves,6,3,-115,+100,28 May 2017 02:05,
Colorado Rockies,St.Louis Cardinals,0,3,-106,-109,28 May 2017 01:10,
Houston Astros,Baltimore Orioles,5,2,-200,+175,27 May 2017 23:15,
Los Angeles Dodgers,Chicago Cubs,5,0,-118,+102,27 May 2017 23:15,
Pittsburgh Pirates,New York Mets,5,4,-139,+122,27 May 2017 23:15,
Chicago White Sox,Detroit Tigers,3,4,-101,-112,27 May 2017 20:40,
Cleveland Indians,Kansas City Royals,2,5,-167,+148,27 May 2017 20:10,
Miami Marlins,Los Angeles Angels,2,5,+100,-112,27 May 2017 20:10,
Milwaukee Brewers,Arizona Diamondbacks,6,1,+116,-133,27 May 2017 20:10,
Philadelphia Phillies,Cincinnati Reds,4,3,-127,+110,27 May 2017 20:05,
Washington Nationals,San Diego Padres,3,0,-263,+222,27 May 2017 20:05,
Boston Red Sox,Seattle Mariners,6,0,-132,+117,27 May 2017 20:05,
Chicago White Sox,Detroit Tigers,3,0,+135,-154,27 May 2017 18:10,
Minnesota Twins,Tampa Bay Rays,5,3,+106,-119,27 May 2017 18:10,
Toronto Blue Jays,Texas Rangers,3,1,-106,-108,27 May 2017 17:07,
New York Yankees,Oakland Athletics,3,2,-149,+131,27 May 2017 17:05,
San Francisco Giants,Atlanta Braves,0,2,-106,-108,27 May 2017 02:15,
Los Angeles Dodgers,Chicago Cubs,4,0,-137,+121,27 May 2017 02:10,
Colorado Rockies,St.Louis Cardinals,10,0,-101,-114,27 May 2017 00:40,
Chicago White Sox,Detroit Tigers,8,2,-103,-111,27 May 2017 00:10,
Houston Astros,Baltimore Orioles,2,0,-143,+125,27 May 2017 00:10,
Milwaukee Brewers,Arizona Diamondbacks,2,4,-114,-102,27 May 2017 00:10,
Minnesota Twins,Tampa Bay Rays,2,5,+121,-137,27 May 2017 00:10,
