team1,team2,score1,score2,odds1,odds2,datetime,notes
Milwaukee Brewers,Miami Marlins,2,6,-154,+135,18 Aug 2015 00:10,
St.Louis Cardinals,San Francisco Giants,2,1,-169,+148,18 Aug 2015 00:09,
Texas Rangers,Seattle Mariners,4,3,-139,+117,18 Aug 2015 00:05,
Boston Red Sox,Cleveland Indians,2,8,+102,-120,17 Aug 2015 23:10,
Baltimore Orioles,Oakland Athletics,4,2,-111,-104,17 Aug 2015 23:05,
New York Yankees,Minnesota Twins,8,7,-156,+138,17 Aug 2015 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,1,4,-217,+185,17 Aug 2015 23:05,
Kansas City Royals,Los Angeles Angels,4,3,-133,+117,17 Aug 2015 00:10,
Colorado Rockies,San Diego Padres,5,0,-108,-108,16 Aug 2015 20:10,
Los Angeles Dodgers,Cincinnati Reds,2,1,-233,+196,16 Aug 2015 20:10,
San Francisco Giants,Washington Nationals,5,0,-152,+133,16 Aug 2015 20:05,
Texas Rangers,Tampa Bay Rays,5,3,-115,+100,16 Aug 2015 19:05,
St.Louis Cardinals,Miami Marlins,4,6,-244,+206,16 Aug 2015 18:15,
Chicago White Sox,Chicago Cubs,3,1,-192,+168,16 Aug 2015 18:10,
Houston Astros,Detroit Tigers,6,5,-175,+154,16 Aug 2015 18:10,
Milwaukee Brewers,Philadelphia Phillies,6,1,-169,+149,16 Aug 2015 18:10,
Minnesota Twins,Cleveland Indians,4,1,+118,-133,16 Aug 2015 18:10,
Atlanta Braves,Arizona Diamondbacks,2,1,+102,-118,16 Aug 2015 17:35,
Baltimore Orioles,Oakland Athletics,18,2,-167,+147,16 Aug 2015 17:35,
Boston Red Sox,Seattle Mariners,8,10,-118,+102,16 Aug 2015 17:35,
New York Mets,Pittsburgh Pirates,1,8,-169,+149,16 Aug 2015 17:10,
Toronto Blue Jays,New York Yankees,3,1,-125,+108,16 Aug 2015 17:07,
San Francisco Giants,Washington Nationals,12,6,-118,-102,16 Aug 2015 02:05,
Los Angeles Dodgers,Cincinnati Reds,8,3,-179,+154,16 Aug 2015 01:10,
Colorado Rockies,San Diego Padres,5,7,-119,+102,16 Aug 2015 00:10,
Texas Rangers,Tampa Bay Rays,12,4,+110,-127,16 Aug 2015 00:05,
St.Louis Cardinals,Miami Marlins,6,2,-200,+174,15 Aug 2015 23:15,
Atlanta Braves,Arizona Diamondbacks,4,8,+137,-159,15 Aug 2015 23:10,
Chicago White Sox,Chicago Cubs,3,6,+102,-122,15 Aug 2015 23:10,
Houston Astros,Detroit Tigers,2,4,-152,+129,15 Aug 2015 23:10,
Kansas City Royals,Los Angeles Angels,9,4,-152,+134,15 Aug 2015 23:10,
Milwaukee Brewers,Philadelphia Phillies,4,2,-179,+156,15 Aug 2015 23:10,
Minnesota Twins,Cleveland Indians,4,1,-116,-102,15 Aug 2015 23:10,
New York Mets,Pittsburgh Pirates,3,5,-115,-103,15 Aug 2015 23:10,
Baltimore Orioles,Oakland Athletics,4,3,-133,+116,15 Aug 2015 23:05,
Boston Red Sox,Seattle Mariners,22,10,+108,-125,15 Aug 2015 17:35,
Toronto Blue Jays,New York Yankees,1,4,-127,+110,15 Aug 2015 17:07,
San Francisco Giants,Washington Nationals,8,5,+116,-135,15 Aug 2015 02:15,
Los Angeles Dodgers,Cincinnati Reds,5,3,-172,+150,15 Aug 2015 02:10,
Colorado Rockies,San Diego Padres,5,9,+119,-135,15 Aug 2015 00:40,
St.Louis Cardinals,Miami Marlins,3,1,-227,+196,15 Aug 2015 00:15,
Houston Astros,Detroit Tigers,5,1,-208,+179,15 Aug 2015 00:10,
Kansas City Royals,Los Angeles Angels,4,1,-125,+104,15 Aug 2015 00:10,
Milwaukee Brewers,Philadelphia Phillies,3,1,-172,+152,15 Aug 2015 00:10,
Minnesota Twins,Cleveland Indians,1,6,+119,-135,15 Aug 2015 00:10,
Texas Rangers,Tampa Bay Rays,5,3,-106,-110,15 Aug 2015 00:05,
Atlanta Braves,Arizona Diamondbacks,3,2,+110,-127,14 Aug 2015 23:35,
Boston Red Sox,Seattle Mariners,15,1,-125,+108,14 Aug 2015 23:10,
New York Mets,Pittsburgh Pirates,2,3,-115,-101,14 Aug 2015 23:10,
Toronto Blue Jays,New York Yankees,3,4,-233,+190,14 Aug 2015 23:07,
Baltimore Orioles,Oakland Athletics,8,6,-192,+165,14 Aug 2015 23:05,
Chicago White Sox,Chicago Cubs,5,6,-104,-112,14 Aug 2015 20:10,
San Francisco Giants,Washington Nationals,3,1,+117,-135,14 Aug 2015 02:15,
Los Angeles Dodgers,Cincinnati Reds,3,10,-161,+140,14 Aug 2015 02:10,
Kansas City Royals,Los Angeles Angels,6,7,+116,-137,14 Aug 2015 00:10,
St.Louis Cardinals,Pittsburgh Pirates,5,10,-108,-106,13 Aug 2015 23:15,
Cleveland Indians,New York Yankees,6,8,+110,-127,13 Aug 2015 23:10,
Chicago Cubs,Milwaukee Brewers,9,2,-204,+175,13 Aug 2015 18:20,
Minnesota Twins,Texas Rangers,5,6,-141,+123,13 Aug 2015 17:10,
Toronto Blue Jays,Oakland Athletics,4,2,-164,+145,13 Aug 2015 16:37,
New York Mets,Colorado Rockies,12,3,-256,+221,13 Aug 2015 16:10,
Los Angeles Dodgers,Washington Nationals,3,0,-196,+170,13 Aug 2015 02:10,
St.Louis Cardinals,Pittsburgh Pirates,4,2,-122,+106,13 Aug 2015 00:15,
Chicago White Sox,Los Angeles Angels,3,2,+102,-119,13 Aug 2015 00:10,
Kansas City Royals,Detroit Tigers,4,7,-172,+152,13 Aug 2015 00:10,
Minnesota Twins,Texas Rangers,11,1,-118,+102,13 Aug 2015 00:10,
Chicago Cubs,Milwaukee Brewers,3,2,-182,+156,13 Aug 2015 00:05,
Cleveland Indians,New York Yankees,2,1,-119,+102,12 Aug 2015 23:10,
New York Mets,Colorado Rockies,3,0,-217,+188,12 Aug 2015 23:10,
Tampa Bay Rays,Atlanta Braves,9,6,-222,+189,12 Aug 2015 23:10,
Toronto Blue Jays,Oakland Athletics,10,3,-189,+164,12 Aug 2015 23:07,
Miami Marlins,Boston Red Sox,14,6,+108,-125,12 Aug 2015 20:10,
San Francisco Giants,Houston Astros,0,2,-133,+118,12 Aug 2015 19:45,
Arizona Diamondbacks,Philadelphia Phillies,6,7,-167,+147,12 Aug 2015 19:40,
San Diego Padres,Cincinnati Reds,3,7,-125,+110,12 Aug 2015 19:40,
Seattle Mariners,Baltimore Orioles,3,0,-115,+100,12 Aug 2015 19:40,
San Francisco Giants,Houston Astros,3,1,-139,+122,12 Aug 2015 02:15,
Los Angeles Dodgers,Washington Nationals,5,0,-189,+163,12 Aug 2015 02:10,
San Diego Padres,Cincinnati Reds,11,6,-123,+106,12 Aug 2015 02:10,
Seattle Mariners,Baltimore Orioles,6,5,-132,+116,12 Aug 2015 02:10,
Arizona Diamondbacks,Philadelphia Phillies,13,1,-200,+171,12 Aug 2015 01:40,
St.Louis Cardinals,Pittsburgh Pirates,4,3,-141,+123,12 Aug 2015 00:15,
Chicago White Sox,Los Angeles Angels,3,0,+112,-128,12 Aug 2015 00:10,
Kansas City Royals,Detroit Tigers,6,1,-169,+149,12 Aug 2015 00:10,
Minnesota Twins,Texas Rangers,3,2,-122,+106,12 Aug 2015 00:10,
Chicago Cubs,Milwaukee Brewers,6,3,-145,+125,12 Aug 2015 00:05,
Cleveland Indians,New York Yankees,5,4,-120,+102,11 Aug 2015 23:10,
Miami Marlins,Boston Red Sox,5,4,+100,-116,11 Aug 2015 23:10,
New York Mets,Colorado Rockies,4,0,-217,+185,11 Aug 2015 23:10,
Tampa Bay Rays,Atlanta Braves,2,0,-204,+175,11 Aug 2015 23:10,
Toronto Blue Jays,Oakland Athletics,4,2,-179,+156,11 Aug 2015 23:07,
Los Angeles Dodgers,Washington Nationals,3,8,-112,-103,11 Aug 2015 02:10,
San Diego Padres,Cincinnati Reds,2,1,-137,+120,11 Aug 2015 02:10,
Seattle Mariners,Baltimore Orioles,2,3,+106,-120,11 Aug 2015 02:10,
Arizona Diamondbacks,Philadelphia Phillies,13,3,-185,+162,11 Aug 2015 01:40,
Chicago White Sox,Los Angeles Angels,8,2,-139,+118,11 Aug 2015 00:10,
Kansas City Royals,Detroit Tigers,4,0,-227,+188,11 Aug 2015 00:10,
New York Mets,Colorado Rockies,4,2,-159,+139,10 Aug 2015 23:10,
Pittsburgh Pirates,Los Angeles Dodgers,13,6,+100,-115,10 Aug 2015 00:08,
Atlanta Braves,Miami Marlins,1,4,-135,+118,09 Aug 2015 21:05,
Arizona Diamondbacks,Cincinnati Reds,4,3,-152,+133,09 Aug 2015 20:10,
San Diego Padres,Philadelphia Phillies,3,5,-185,+162,09 Aug 2015 20:10,
Seattle Mariners,Texas Rangers,4,2,-179,+156,09 Aug 2015 20:10,
Oakland Athletics,Houston Astros,5,4,+110,-125,09 Aug 2015 20:05,
Los Angeles Angels,Baltimore Orioles,5,4,-110,-103,09 Aug 2015 19:37,
Chicago Cubs,San Francisco Giants,2,0,-164,+145,09 Aug 2015 18:20,
Kansas City Royals,Chicago White Sox,5,4,-118,+102,09 Aug 2015 18:10,
Milwaukee Brewers,St.Louis Cardinals,5,4,+100,-116,09 Aug 2015 18:10,
Washington Nationals,Colorado Rockies,4,6,-278,+237,09 Aug 2015 17:35,
Cleveland Indians,Minnesota Twins,8,1,-164,+146,09 Aug 2015 17:10,
Tampa Bay Rays,New York Mets,4,3,-172,+152,09 Aug 2015 17:10,
Detroit Tigers,Boston Red Sox,2,7,-143,+124,09 Aug 2015 17:08,
New York Yankees,Toronto Blue Jays,0,2,-154,+134,09 Aug 2015 17:05,
Los Angeles Angels,Baltimore Orioles,0,5,-137,+120,09 Aug 2015 01:05,
San Diego Padres,Philadelphia Phillies,2,4,-217,+186,09 Aug 2015 00:40,
Arizona Diamondbacks,Cincinnati Reds,1,4,-143,+125,09 Aug 2015 00:10,
Atlanta Braves,Miami Marlins,7,2,-108,-110,08 Aug 2015 23:10,
Cleveland Indians,Minnesota Twins,17,4,-135,+116,08 Aug 2015 23:10,
Kansas City Royals,Chicago White Sox,7,6,-119,+102,08 Aug 2015 23:10,
Milwaukee Brewers,St.Louis Cardinals,0,3,+140,-159,08 Aug 2015 23:10,
Detroit Tigers,Boston Red Sox,7,6,-108,-109,08 Aug 2015 23:08,
Washington Nationals,Colorado Rockies,6,1,-208,+179,08 Aug 2015 23:05,
Tampa Bay Rays,New York Mets,5,4,-104,-114,08 Aug 2015 22:10,
Seattle Mariners,Texas Rangers,3,11,-122,+102,08 Aug 2015 20:10,
Chicago Cubs,San Francisco Giants,8,6,-141,+123,08 Aug 2015 20:05,
Oakland Athletics,Houston Astros,2,1,+102,-118,08 Aug 2015 20:05,
Pittsburgh Pirates,Los Angeles Dodgers,6,5,-159,+133,08 Aug 2015 20:05,
New York Yankees,Toronto Blue Jays,0,6,+140,-159,08 Aug 2015 17:05,
San Diego Padres,Philadelphia Phillies,3,4,-149,+129,08 Aug 2015 02:10,
Seattle Mariners,Texas Rangers,4,3,-104,-112,08 Aug 2015 02:10,
Los Angeles Angels,Baltimore Orioles,8,4,-130,+112,08 Aug 2015 02:05,
Oakland Athletics,Houston Astros,3,1,+100,-115,08 Aug 2015 02:05,
Arizona Diamondbacks,Cincinnati Reds,2,0,-119,+102,08 Aug 2015 01:40,
Kansas City Royals,Chicago White Sox,3,2,-156,+134,08 Aug 2015 00:10,
Milwaukee Brewers,St.Louis Cardinals,0,6,+124,-141,08 Aug 2015 00:10,
Atlanta Braves,Miami Marlins,6,3,+139,-164,07 Aug 2015 23:35,
Cleveland Indians,Minnesota Twins,9,10,-132,+114,07 Aug 2015 23:10,
Tampa Bay Rays,New York Mets,3,4,+100,-116,07 Aug 2015 23:10,
Detroit Tigers,Boston Red Sox,2,7,-112,-102,07 Aug 2015 23:08,
New York Yankees,Toronto Blue Jays,1,2,-118,+100,07 Aug 2015 23:05,
Pittsburgh Pirates,Los Angeles Dodgers,5,4,+121,-145,07 Aug 2015 23:05,
Washington Nationals,Colorado Rockies,4,5,-185,+162,07 Aug 2015 23:05,
Chicago Cubs,San Francisco Giants,7,3,-164,+142,07 Aug 2015 20:05,
Oakland Athletics,Houston Astros,4,5,+106,-122,07 Aug 2015 02:05,
Chicago Cubs,San Francisco Giants,5,4,-133,+116,07 Aug 2015 00:05,
Atlanta Braves,Miami Marlins,9,8,-103,-112,06 Aug 2015 23:10,
Toronto Blue Jays,Minnesota Twins,9,3,-156,+139,06 Aug 2015 23:07,
New York Yankees,Boston Red Sox,2,1,-132,+114,06 Aug 2015 23:05,
Washington Nationals,Arizona Diamondbacks,8,3,-179,+158,06 Aug 2015 20:05,
Milwaukee Brewers,San Diego Padres,10,1,-120,+104,06 Aug 2015 18:10,
Detroit Tigers,Kansas City Royals,8,6,-106,-109,06 Aug 2015 17:08,
Philadelphia Phillies,Los Angeles Dodgers,8,10,+233,-270,06 Aug 2015 17:05,
Cincinnati Reds,St.Louis Cardinals,0,3,+142,-161,06 Aug 2015 16:35,
Milwaukee Brewers,San Diego Padres,8,5,-123,+108,06 Aug 2015 00:10,
Texas Rangers,Houston Astros,4,3,+147,-167,06 Aug 2015 00:05,
Atlanta Braves,San Francisco Giants,1,6,+172,-196,05 Aug 2015 23:10,
Cincinnati Reds,St.Louis Cardinals,3,4,+143,-161,05 Aug 2015 23:10,
Miami Marlins,New York Mets,6,8,+150,-169,05 Aug 2015 23:10,
Detroit Tigers,Kansas City Royals,2,1,+144,-164,05 Aug 2015 23:08,
Toronto Blue Jays,Minnesota Twins,9,7,-189,+167,05 Aug 2015 23:07,
New York Yankees,Boston Red Sox,1,2,-189,+163,05 Aug 2015 23:05,
Philadelphia Phillies,Los Angeles Dodgers,3,4,+152,-179,05 Aug 2015 23:05,
Pittsburgh Pirates,Chicago Cubs,7,5,-141,+123,05 Aug 2015 23:05,
Washington Nationals,Arizona Diamondbacks,4,11,-137,+121,05 Aug 2015 23:05,
Los Angeles Angels,Cleveland Indians,4,3,-127,+110,05 Aug 2015 19:35,
Oakland Athletics,Baltimore Orioles,3,7,+108,-125,05 Aug 2015 19:35,
Colorado Rockies,Seattle Mariners,7,5,+102,-118,05 Aug 2015 19:10,
Chicago White Sox,Tampa Bay Rays,6,5,-110,-105,05 Aug 2015 18:10,
Los Angeles Angels,Cleveland Indians,0,2,-122,+106,05 Aug 2015 02:05,
Oakland Athletics,Baltimore Orioles,5,0,-101,-114,05 Aug 2015 02:05,
Colorado Rockies,Seattle Mariners,4,10,-110,-105,05 Aug 2015 00:40,
Chicago White Sox,Tampa Bay Rays,3,11,-127,+110,05 Aug 2015 00:10,
Milwaukee Brewers,San Diego Padres,4,1,-123,+108,05 Aug 2015 00:10,
Texas Rangers,Houston Astros,4,3,-111,-104,05 Aug 2015 00:05,
Atlanta Braves,San Francisco Giants,3,8,+108,-123,04 Aug 2015 23:10,
Cincinnati Reds,St.Louis Cardinals,3,2,+110,-125,04 Aug 2015 23:10,
Miami Marlins,New York Mets,1,5,+108,-125,04 Aug 2015 23:10,
Detroit Tigers,Kansas City Royals,1,5,+100,-115,04 Aug 2015 23:08,
Toronto Blue Jays,Minnesota Twins,3,1,-164,+145,04 Aug 2015 23:07,
New York Yankees,Boston Red Sox,13,3,-179,+156,04 Aug 2015 23:05,
Philadelphia Phillies,Los Angeles Dodgers,6,2,+193,-227,04 Aug 2015 23:05,
Pittsburgh Pirates,Chicago Cubs,0,5,+116,-132,04 Aug 2015 23:05,
Washington Nationals,Arizona Diamondbacks,5,4,-182,+160,04 Aug 2015 23:05,
Los Angeles Angels,Cleveland Indians,5,4,-118,+102,04 Aug 2015 02:05,
Oakland Athletics,Baltimore Orioles,2,9,-119,+104,04 Aug 2015 02:05,
Colorado Rockies,Seattle Mariners,7,8,+147,-172,04 Aug 2015 00:40,
Chicago White Sox,Tampa Bay Rays,4,5,-119,+104,04 Aug 2015 00:10,
Milwaukee Brewers,San Diego Padres,5,13,-105,-110,04 Aug 2015 00:10,
Texas Rangers,Houston Astros,12,9,+108,-125,04 Aug 2015 00:05,
Atlanta Braves,San Francisco Giants,9,8,+122,-139,03 Aug 2015 23:10,
Miami Marlins,New York Mets,1,12,+102,-118,03 Aug 2015 23:10,
Washington Nationals,Arizona Diamondbacks,4,6,-122,+106,03 Aug 2015 23:05,
Toronto Blue Jays,Minnesota Twins,5,1,-222,+191,03 Aug 2015 17:07,
New York Mets,Washington Nationals,5,2,-128,+112,03 Aug 2015 00:08,
Los Angeles Dodgers,Los Angeles Angels,5,3,-141,+123,02 Aug 2015 20:10,
Oakland Athletics,Cleveland Indians,2,1,-149,+131,02 Aug 2015 20:05,
Texas Rangers,San Francisco Giants,2,1,-102,-114,02 Aug 2015 19:05,
St.Louis Cardinals,Colorado Rockies,3,2,-192,+169,02 Aug 2015 18:15,
Chicago White Sox,New York Yankees,3,12,-116,+100,02 Aug 2015 18:10,
Houston Astros,Arizona Diamondbacks,4,1,-147,+129,02 Aug 2015 18:10,
Milwaukee Brewers,Chicago Cubs,3,4,-110,-104,02 Aug 2015 18:10,
Minnesota Twins,Seattle Mariners,1,4,+106,-122,02 Aug 2015 18:10,
Baltimore Orioles,Detroit Tigers,1,6,-185,+163,02 Aug 2015 17:35,
Boston Red Sox,Tampa Bay Rays,3,4,-111,-103,02 Aug 2015 17:35,
Philadelphia Phillies,Atlanta Braves,2,6,-109,-106,02 Aug 2015 17:35,
Cincinnati Reds,Pittsburgh Pirates,0,3,+123,-141,02 Aug 2015 17:10,
Miami Marlins,San Diego Padres,5,2,-145,+127,02 Aug 2015 17:10,
Toronto Blue Jays,Kansas City Royals,5,2,-145,+127,02 Aug 2015 17:07,
Oakland Athletics,Cleveland Indians,5,1,-105,-114,02 Aug 2015 01:05,
Texas Rangers,San Francisco Giants,7,9,-137,+116,02 Aug 2015 00:05,
St.Louis Cardinals,Colorado Rockies,2,6,-179,+156,01 Aug 2015 23:15,
Chicago White Sox,New York Yankees,8,2,+114,-130,01 Aug 2015 23:10,
Cincinnati Reds,Pittsburgh Pirates,4,3,+127,-147,01 Aug 2015 23:10,
Houston Astros,Arizona Diamondbacks,9,2,-213,+175,01 Aug 2015 23:10,
Miami Marlins,San Diego Padres,3,5,-109,-109,01 Aug 2015 23:10,
Milwaukee Brewers,Chicago Cubs,2,4,+127,-145,01 Aug 2015 23:10,
Minnesota Twins,Seattle Mariners,3,2,-132,+112,01 Aug 2015 23:10,
New York Mets,Washington Nationals,3,2,-152,+133,01 Aug 2015 23:10,
Baltimore Orioles,Detroit Tigers,6,2,-149,+131,01 Aug 2015 23:05,
Philadelphia Phillies,Atlanta Braves,12,2,-118,+100,01 Aug 2015 23:05,
Los Angeles Dodgers,Los Angeles Angels,3,1,-204,+177,01 Aug 2015 20:05,
Boston Red Sox,Tampa Bay Rays,11,7,-128,+112,01 Aug 2015 17:35,
Toronto Blue Jays,Kansas City Royals,6,7,-127,+112,01 Aug 2015 17:07,
Los Angeles Dodgers,Los Angeles Angels,5,3,-185,+162,01 Aug 2015 02:10,
Oakland Athletics,Cleveland Indians,1,2,+127,-147,01 Aug 2015 01:35,
St.Louis Cardinals,Colorado Rockies,7,0,-238,+202,01 Aug 2015 00:15,
Chicago White Sox,New York Yankees,6,13,+104,-119,01 Aug 2015 00:10,
Houston Astros,Arizona Diamondbacks,4,6,-145,+123,01 Aug 2015 00:10,
Milwaukee Brewers,Chicago Cubs,1,4,+112,-128,01 Aug 2015 00:10,
Minnesota Twins,Seattle Mariners,1,6,-104,-111,01 Aug 2015 00:10,
Texas Rangers,San Francisco Giants,6,3,+148,-175,01 Aug 2015 00:05,
Boston Red Sox,Tampa Bay Rays,7,5,-111,-104,31 Jul 2015 23:10,
Cincinnati Reds,Pittsburgh Pirates,4,5,+114,-132,31 Jul 2015 23:10,
Miami Marlins,San Diego Padres,3,8,-112,-102,31 Jul 2015 23:10,
New York Mets,Washington Nationals,2,1,-118,+100,31 Jul 2015 23:10,
Toronto Blue Jays,Kansas City Royals,7,6,-111,-104,31 Jul 2015 23:07,
Baltimore Orioles,Detroit Tigers,8,7,-167,+147,31 Jul 2015 23:05,
Philadelphia Phillies,Atlanta Braves,9,3,+106,-122,31 Jul 2015 23:05,
Oakland Athletics,Cleveland Indians,1,3,+114,-130,31 Jul 2015 02:05,
Houston Astros,Los Angeles Angels,3,0,-135,+118,31 Jul 2015 00:10,
Milwaukee Brewers,Chicago Cubs,2,5,+121,-141,31 Jul 2015 00:10,
Minnesota Twins,Seattle Mariners,9,5,-122,+106,31 Jul 2015 00:10,
Texas Rangers,New York Yankees,7,6,+114,-130,31 Jul 2015 00:05,
St.Louis Cardinals,Colorado Rockies,9,8,-189,+166,30 Jul 2015 23:15,
Boston Red Sox,Chicago White Sox,8,2,+171,-196,30 Jul 2015 23:10,
Cincinnati Reds,Pittsburgh Pirates,15,5,+136,-156,30 Jul 2015 23:10,
Toronto Blue Jays,Kansas City Royals,5,2,-125,+106,30 Jul 2015 23:07,
Baltimore Orioles,Detroit Tigers,8,9,-145,+125,30 Jul 2015 23:05,
Philadelphia Phillies,Atlanta Braves,4,1,+110,-127,30 Jul 2015 23:05,
Miami Marlins,Washington Nationals,0,1,+170,-192,30 Jul 2015 16:10,
New York Mets,San Diego Padres,7,8,-106,-109,30 Jul 2015 16:10,
Los Angeles Dodgers,Oakland Athletics,10,7,-159,+139,30 Jul 2015 02:10,
St.Louis Cardinals,Cincinnati Reds,0,1,-172,+150,30 Jul 2015 00:15,
Houston Astros,Los Angeles Angels,6,3,-133,+118,30 Jul 2015 00:10,
Texas Rangers,New York Yankees,5,2,+149,-169,30 Jul 2015 00:05,
Boston Red Sox,Chicago White Sox,2,9,-114,-102,29 Jul 2015 23:10,
Miami Marlins,Washington Nationals,2,7,+106,-125,29 Jul 2015 23:10,
New York Mets,San Diego Padres,3,7,-109,-106,29 Jul 2015 23:10,
Toronto Blue Jays,Philadelphia Phillies,8,2,-270,+229,29 Jul 2015 23:07,
Baltimore Orioles,Atlanta Braves,2,0,-172,+152,29 Jul 2015 23:05,
San Francisco Giants,Milwaukee Brewers,5,0,-104,-110,29 Jul 2015 19:45,
Seattle Mariners,Arizona Diamondbacks,2,8,-169,+149,29 Jul 2015 19:40,
Chicago Cubs,Colorado Rockies,3,2,-233,+199,29 Jul 2015 18:20,
Minnesota Twins,Pittsburgh Pirates,4,10,+112,-128,29 Jul 2015 17:10,
Cleveland Indians,Kansas City Royals,12,1,-172,+150,29 Jul 2015 16:10,
Tampa Bay Rays,Detroit Tigers,1,2,-182,+159,29 Jul 2015 16:10,
San Francisco Giants,Milwaukee Brewers,2,5,-156,+140,29 Jul 2015 02:15,
Los Angeles Dodgers,Oakland Athletics,0,2,-149,+123,29 Jul 2015 02:10,
Seattle Mariners,Arizona Diamondbacks,4,8,-172,+152,29 Jul 2015 02:10,
St.Louis Cardinals,Cincinnati Reds,0,4,-149,+131,29 Jul 2015 00:15,
Houston Astros,Los Angeles Angels,10,5,-141,+123,29 Jul 2015 00:10,
Minnesota Twins,Pittsburgh Pirates,7,8,-105,-110,29 Jul 2015 00:10,
Chicago Cubs,Colorado Rockies,2,7,-159,+134,29 Jul 2015 00:05,
Texas Rangers,New York Yankees,5,21,+102,-119,29 Jul 2015 00:05,
Boston Red Sox,Chicago White Sox,4,9,-135,+119,28 Jul 2015 23:10,
Cleveland Indians,Kansas City Royals,1,2,-120,+104,28 Jul 2015 23:10,
Miami Marlins,Washington Nationals,4,1,-127,+110,28 Jul 2015 23:10,
New York Mets,San Diego Padres,4,0,-133,+117,28 Jul 2015 23:10,
Tampa Bay Rays,Detroit Tigers,10,2,+102,-119,28 Jul 2015 23:10,
Toronto Blue Jays,Philadelphia Phillies,2,3,-270,+236,28 Jul 2015 23:07,
Baltimore Orioles,Atlanta Braves,7,3,-179,+158,28 Jul 2015 23:05,
San Francisco Giants,Milwaukee Brewers,4,2,-189,+165,28 Jul 2015 02:15,
Seattle Mariners,Arizona Diamondbacks,3,4,-123,+106,28 Jul 2015 02:10,
St.Louis Cardinals,Cincinnati Reds,4,1,-167,+146,28 Jul 2015 00:15,
Chicago Cubs,Colorado Rockies,9,8,-145,+125,28 Jul 2015 00:05,
Texas Rangers,New York Yankees,2,6,+100,-115,28 Jul 2015 00:05,
Boston Red Sox,Chicago White Sox,8,10,-169,+149,27 Jul 2015 23:10,
Cleveland Indians,Kansas City Royals,4,9,-105,-110,27 Jul 2015 23:10,
Tampa Bay Rays,Detroit Tigers,5,2,-119,+102,27 Jul 2015 23:10,
Baltimore Orioles,Atlanta Braves,2,1,-164,+144,27 Jul 2015 23:05,
Boston Red Sox,Detroit Tigers,11,1,-147,+131,27 Jul 2015 00:08,
Arizona Diamondbacks,Milwaukee Brewers,3,0,-145,+127,26 Jul 2015 20:10,
Colorado Rockies,Cincinnati Reds,17,7,+100,-115,26 Jul 2015 20:10,
San Diego Padres,Miami Marlins,3,2,-108,-106,26 Jul 2015 20:10,
Seattle Mariners,Toronto Blue Jays,6,5,+106,-120,26 Jul 2015 20:10,
San Francisco Giants,Oakland Athletics,4,3,-139,+122,26 Jul 2015 20:05,
Los Angeles Angels,Texas Rangers,13,7,-189,+164,26 Jul 2015 19:35,
Chicago Cubs,Philadelphia Phillies,5,11,-182,+160,26 Jul 2015 18:20,
St.Louis Cardinals,Atlanta Braves,2,3,-200,+172,26 Jul 2015 18:15,
Kansas City Royals,Houston Astros,5,1,-102,-114,26 Jul 2015 18:10,
Minnesota Twins,New York Yankees,2,7,+110,-127,26 Jul 2015 18:10,
Pittsburgh Pirates,Washington Nationals,3,1,-161,+142,26 Jul 2015 17:35,
Cleveland Indians,Chicago White Sox,1,2,-152,+133,26 Jul 2015 17:10,
New York Mets,Los Angeles Dodgers,3,2,+112,-128,26 Jul 2015 17:10,
Tampa Bay Rays,Baltimore Orioles,2,5,+104,-120,26 Jul 2015 17:10,
Los Angeles Angels,Texas Rangers,6,7,-154,+135,26 Jul 2015 01:05,
San Diego Padres,Miami Marlins,3,1,-130,+114,26 Jul 2015 00:40,
Arizona Diamondbacks,Milwaukee Brewers,2,0,-116,+100,26 Jul 2015 00:10,
Colorado Rockies,Cincinnati Reds,2,5,+112,-128,26 Jul 2015 00:10,
St.Louis Cardinals,Atlanta Braves,1,0,-217,+188,25 Jul 2015 23:15,
Cleveland Indians,Chicago White Sox,3,10,-106,-114,25 Jul 2015 23:10,
Kansas City Royals,Houston Astros,2,1,-141,+120,25 Jul 2015 23:10,
Minnesota Twins,New York Yankees,5,8,-103,-112,25 Jul 2015 23:10,
New York Mets,Los Angeles Dodgers,15,2,-125,+106,25 Jul 2015 23:10,
Pittsburgh Pirates,Washington Nationals,3,9,-152,+129,25 Jul 2015 23:05,
Tampa Bay Rays,Baltimore Orioles,1,5,-115,+100,25 Jul 2015 22:10,
Seattle Mariners,Toronto Blue Jays,6,8,+114,-132,25 Jul 2015 20:10,
Boston Red Sox,Detroit Tigers,1,5,-125,+108,25 Jul 2015 20:05,
Chicago Cubs,Philadelphia Phillies,0,5,-208,+177,25 Jul 2015 20:05,
San Francisco Giants,Oakland Athletics,2,1,-196,+171,25 Jul 2015 20:05,
San Francisco Giants,Oakland Athletics,9,3,-132,+114,25 Jul 2015 02:15,
San Diego Padres,Miami Marlins,3,1,-152,+134,25 Jul 2015 02:10,
Seattle Mariners,Toronto Blue Jays,5,2,-154,+136,25 Jul 2015 02:10,
Los Angeles Angels,Texas Rangers,2,4,-143,+125,25 Jul 2015 02:05,
Arizona Diamondbacks,Milwaukee Brewers,1,2,-125,+108,25 Jul 2015 01:40,
Colorado Rockies,Cincinnati Reds,6,5,-112,-104,25 Jul 2015 00:40,
St.Louis Cardinals,Atlanta Braves,4,2,-196,+171,25 Jul 2015 00:15,
