team1,team2,score1,score2,odds1,odds2,datetime,notes
St.Louis Cardinals,Chicago Cubs,2,4,-217,+188,19 Jun 2013 00:15,
Houston Astros,Milwaukee Brewers,10,1,-101,-115,19 Jun 2013 00:10,
Minnesota Twins,Chicago White Sox,7,5,-139,+123,19 Jun 2013 00:10,
Boston Red Sox,Tampa Bay Rays,3,1,-152,+138,19 Jun 2013 00:05,
Texas Rangers,Oakland Athletics,2,6,-179,+156,19 Jun 2013 00:05,
Atlanta Braves,New York Mets,1,6,-189,+167,18 Jun 2013 23:10,
Cincinnati Reds,Pittsburgh Pirates,0,4,-196,+173,18 Jun 2013 23:10,
Detroit Tigers,Baltimore Orioles,2,5,-217,+189,18 Jun 2013 23:08,
Toronto Blue Jays,Colorado Rockies,8,3,-159,+140,18 Jun 2013 23:07,
Cleveland Indians,Kansas City Royals,4,3,-104,-110,18 Jun 2013 23:05,
Philadelphia Phillies,Washington Nationals,4,2,-164,+145,18 Jun 2013 23:05,
Atlanta Braves,New York Mets,3,4,-111,-104,18 Jun 2013 17:10,
Boston Red Sox,Tampa Bay Rays,5,1,-119,+102,18 Jun 2013 17:05,
San Francisco Giants,San Diego Padres,3,5,-115,+100,18 Jun 2013 02:15,
Los Angeles Angels,Seattle Mariners,11,3,-192,+168,18 Jun 2013 02:05,
Arizona Diamondbacks,Miami Marlins,2,3,-204,+179,18 Jun 2013 01:40,
Houston Astros,Chicago White Sox,2,4,-109,-106,18 Jun 2013 00:10,
Texas Rangers,Oakland Athletics,8,7,-118,+102,18 Jun 2013 00:05,
Atlanta Braves,New York Mets,2,1,-192,+171,17 Jun 2013 23:10,
Cincinnati Reds,Pittsburgh Pirates,4,1,-122,+106,17 Jun 2013 23:10,
Detroit Tigers,Baltimore Orioles,5,1,-189,+167,17 Jun 2013 23:08,
Toronto Blue Jays,Colorado Rockies,2,0,-161,+143,17 Jun 2013 23:07,
Cleveland Indians,Kansas City Royals,1,2,+121,-137,17 Jun 2013 23:05,
Philadelphia Phillies,Washington Nationals,5,4,+102,-118,17 Jun 2013 23:05,
St.Louis Cardinals,Chicago Cubs,5,2,-213,+185,17 Jun 2013 23:05,
Atlanta Braves,San Francisco Giants,3,0,-161,+145,17 Jun 2013 00:05,
Colorado Rockies,Philadelphia Phillies,5,2,-116,+100,16 Jun 2013 20:10,
San Diego Padres,Arizona Diamondbacks,4,1,-101,-115,16 Jun 2013 20:10,
Oakland Athletics,Seattle Mariners,10,2,-132,+116,16 Jun 2013 20:05,
Los Angeles Angels,New York Yankees,5,6,-139,+123,16 Jun 2013 19:35,
Texas Rangers,Toronto Blue Jays,2,7,-200,+175,16 Jun 2013 19:05,
Houston Astros,Chicago White Sox,5,4,+114,-130,16 Jun 2013 18:10,
Minnesota Twins,Detroit Tigers,2,5,+131,-149,16 Jun 2013 18:10,
Tampa Bay Rays,Kansas City Royals,3,5,-152,+133,16 Jun 2013 17:40,
Baltimore Orioles,Boston Red Sox,6,3,-115,+100,16 Jun 2013 17:35,
Pittsburgh Pirates,Los Angeles Dodgers,6,3,-127,+110,16 Jun 2013 17:35,
Cincinnati Reds,Milwaukee Brewers,5,1,-208,+188,16 Jun 2013 17:10,
Miami Marlins,St.Louis Cardinals,7,2,+125,-143,16 Jun 2013 17:10,
New York Mets,Chicago Cubs,4,3,-115,-101,16 Jun 2013 17:10,
Cleveland Indians,Washington Nationals,2,0,+102,-118,16 Jun 2013 17:05,
San Diego Padres,Arizona Diamondbacks,6,4,-109,-103,16 Jun 2013 02:10,
Cleveland Indians,Washington Nationals,6,7,+102,-116,15 Jun 2013 23:15,
Houston Astros,Chicago White Sox,4,3,+112,-127,15 Jun 2013 23:15,
Los Angeles Angels,New York Yankees,6,2,-120,+104,15 Jun 2013 23:15,
Minnesota Twins,Detroit Tigers,6,3,+147,-167,15 Jun 2013 23:15,
Oakland Athletics,Seattle Mariners,0,4,-122,+106,15 Jun 2013 23:15,
Cincinnati Reds,Milwaukee Brewers,0,6,-175,+154,15 Jun 2013 20:10,
Colorado Rockies,Philadelphia Phillies,10,5,-159,+141,15 Jun 2013 20:10,
Miami Marlins,St.Louis Cardinals,7,13,+173,-196,15 Jun 2013 20:10,
Tampa Bay Rays,Kansas City Royals,5,3,-172,+152,15 Jun 2013 20:10,
Atlanta Braves,San Francisco Giants,6,5,-192,+168,15 Jun 2013 20:05,
Baltimore Orioles,Boston Red Sox,4,5,-104,-111,15 Jun 2013 20:05,
Pittsburgh Pirates,Los Angeles Dodgers,3,5,+150,-167,15 Jun 2013 20:05,
Texas Rangers,Toronto Blue Jays,1,6,-119,+104,15 Jun 2013 20:05,
New York Mets,Chicago Cubs,2,5,-123,+108,15 Jun 2013 17:10,
San Diego Padres,Arizona Diamondbacks,2,1,-128,+112,15 Jun 2013 02:10,
Los Angeles Angels,New York Yankees,5,2,-154,+136,15 Jun 2013 02:05,
Oakland Athletics,Seattle Mariners,2,3,-185,+165,15 Jun 2013 02:05,
Colorado Rockies,Philadelphia Phillies,7,8,-125,+108,15 Jun 2013 00:40,
Houston Astros,Chicago White Sox,2,1,+168,-192,15 Jun 2013 00:10,
Minnesota Twins,Detroit Tigers,0,4,+124,-141,15 Jun 2013 00:10,
Texas Rangers,Toronto Blue Jays,0,8,-130,+114,15 Jun 2013 00:05,
Atlanta Braves,San Francisco Giants,0,6,-137,+122,14 Jun 2013 23:30,
Cincinnati Reds,Milwaukee Brewers,4,3,-145,+127,14 Jun 2013 23:10,
Miami Marlins,St.Louis Cardinals,5,4,+122,-139,14 Jun 2013 23:10,
New York Mets,Chicago Cubs,3,6,-127,+110,14 Jun 2013 23:10,
Tampa Bay Rays,Kansas City Royals,2,7,-167,+148,14 Jun 2013 23:10,
Baltimore Orioles,Boston Red Sox,2,0,-115,-101,14 Jun 2013 23:05,
Cleveland Indians,Washington Nationals,2,1,-137,+120,14 Jun 2013 23:05,
Pittsburgh Pirates,Los Angeles Dodgers,3,0,-161,+147,14 Jun 2013 23:05,
Minnesota Twins,Philadelphia Phillies,2,3,+125,-143,14 Jun 2013 00:10,
Texas Rangers,Toronto Blue Jays,1,3,-233,+199,14 Jun 2013 00:05,
Tampa Bay Rays,Kansas City Royals,1,10,-145,+127,13 Jun 2013 23:10,
Baltimore Orioles,Boston Red Sox,5,4,+100,-116,13 Jun 2013 23:05,
Pittsburgh Pirates,San Francisco Giants,0,10,+106,-122,13 Jun 2013 23:05,
Oakland Athletics,New York Yankees,3,2,-109,-106,13 Jun 2013 19:35,
Colorado Rockies,Washington Nationals,4,5,-139,+123,13 Jun 2013 19:10,
Chicago Cubs,Cincinnati Reds,6,5,+114,-130,13 Jun 2013 18:20,
New York Mets,St.Louis Cardinals,1,2,+123,-141,13 Jun 2013 17:10,
Los Angeles Dodgers,Arizona Diamondbacks,6,8,-108,-108,13 Jun 2013 02:10,
Seattle Mariners,Houston Astros,1,6,-141,+124,13 Jun 2013 02:10,
Oakland Athletics,New York Yankees,5,2,-116,+102,13 Jun 2013 02:05,
Colorado Rockies,Washington Nationals,1,5,-185,+163,13 Jun 2013 00:40,
Minnesota Twins,Philadelphia Phillies,4,3,-127,+112,13 Jun 2013 00:10,
Texas Rangers,Cleveland Indians,2,5,-147,+129,13 Jun 2013 00:05,
Miami Marlins,Milwaukee Brewers,1,10,+102,-118,12 Jun 2013 23:10,
New York Mets,St.Louis Cardinals,5,1,+162,-185,12 Jun 2013 23:10,
Tampa Bay Rays,Boston Red Sox,1,2,-141,+127,12 Jun 2013 23:10,
Pittsburgh Pirates,San Francisco Giants,12,8,-196,+173,12 Jun 2013 23:05,
San Diego Padres,Atlanta Braves,5,3,+112,-128,12 Jun 2013 19:40,
Chicago Cubs,Cincinnati Reds,1,2,+106,-122,12 Jun 2013 18:20,
Kansas City Royals,Detroit Tigers,3,2,+106,-122,12 Jun 2013 18:10,
Baltimore Orioles,Los Angeles Angels,5,9,-114,-101,12 Jun 2013 16:35,
Los Angeles Dodgers,Arizona Diamondbacks,5,3,-135,+120,12 Jun 2013 02:10,
San Diego Padres,Atlanta Braves,3,2,+112,-128,12 Jun 2013 02:10,
Seattle Mariners,Houston Astros,4,0,-159,+142,12 Jun 2013 02:10,
Oakland Athletics,New York Yankees,6,4,-119,+104,12 Jun 2013 02:05,
Colorado Rockies,Washington Nationals,8,3,-154,+136,12 Jun 2013 00:40,
Chicago White Sox,Toronto Blue Jays,5,7,-123,+108,12 Jun 2013 00:10,
Kansas City Royals,Detroit Tigers,2,3,+145,-164,12 Jun 2013 00:10,
Minnesota Twins,Philadelphia Phillies,3,2,+104,-119,12 Jun 2013 00:10,
Chicago Cubs,Cincinnati Reds,2,12,+120,-135,12 Jun 2013 00:05,
Texas Rangers,Cleveland Indians,2,5,-175,+154,12 Jun 2013 00:05,
Miami Marlins,Milwaukee Brewers,5,4,-102,-114,11 Jun 2013 23:10,
New York Mets,St.Louis Cardinals,2,9,+120,-137,11 Jun 2013 23:10,
Tampa Bay Rays,Boston Red Sox,8,3,+104,-120,11 Jun 2013 23:10,
Baltimore Orioles,Los Angeles Angels,3,2,-119,+102,11 Jun 2013 23:05,
Pittsburgh Pirates,San Francisco Giants,8,2,-130,+114,11 Jun 2013 23:05,
Los Angeles Dodgers,Arizona Diamondbacks,4,5,-182,+160,11 Jun 2013 02:10,
San Diego Padres,Atlanta Braves,7,6,+124,-141,11 Jun 2013 02:10,
Seattle Mariners,Houston Astros,3,2,-244,+211,11 Jun 2013 02:10,
Chicago White Sox,Toronto Blue Jays,10,6,+108,-123,11 Jun 2013 00:10,
Kansas City Royals,Detroit Tigers,3,2,+123,-139,11 Jun 2013 00:10,
Chicago Cubs,Cincinnati Reds,2,6,+106,-122,11 Jun 2013 00:05,
Texas Rangers,Cleveland Indians,6,3,-143,+127,11 Jun 2013 00:05,
Miami Marlins,Milwaukee Brewers,1,6,+100,-116,10 Jun 2013 23:10,
Tampa Bay Rays,Boston Red Sox,8,10,-139,+123,10 Jun 2013 23:10,
Baltimore Orioles,Los Angeles Angels,4,3,+108,-125,10 Jun 2013 23:05,
Cincinnati Reds,St.Louis Cardinals,4,11,+102,-116,10 Jun 2013 00:05,
Washington Nationals,Minnesota Twins,5,4,-127,+112,09 Jun 2013 23:05,
Arizona Diamondbacks,San Francisco Giants,2,6,-139,+123,09 Jun 2013 20:10,
Colorado Rockies,San Diego Padres,8,7,-182,+161,09 Jun 2013 20:10,
Los Angeles Dodgers,Atlanta Braves,1,8,+154,-169,09 Jun 2013 20:10,
Seattle Mariners,New York Yankees,1,2,-147,+129,09 Jun 2013 20:10,
Chicago Cubs,Pittsburgh Pirates,4,1,+108,-123,09 Jun 2013 18:20,
Chicago White Sox,Oakland Athletics,4,2,+116,-132,09 Jun 2013 18:10,
Kansas City Royals,Houston Astros,2,0,-169,+150,09 Jun 2013 18:10,
Milwaukee Brewers,Philadelphia Phillies,9,1,-145,+127,09 Jun 2013 18:10,
Tampa Bay Rays,Baltimore Orioles,7,10,-143,+127,09 Jun 2013 17:40,
Boston Red Sox,Los Angeles Angels,10,5,-164,+144,09 Jun 2013 17:35,
Washington Nationals,Minnesota Twins,7,0,-189,+167,09 Jun 2013 17:35,
New York Mets,Miami Marlins,4,8,-208,+181,09 Jun 2013 17:10,
Detroit Tigers,Cleveland Indians,4,1,-119,+106,09 Jun 2013 17:08,
Toronto Blue Jays,Texas Rangers,4,6,-143,+125,09 Jun 2013 17:07,
Arizona Diamondbacks,San Francisco Giants,5,10,-106,-109,09 Jun 2013 02:10,
Los Angeles Dodgers,Atlanta Braves,1,2,+131,-149,09 Jun 2013 02:10,
Boston Red Sox,Los Angeles Angels,7,2,-164,+149,08 Jun 2013 23:15,
Cincinnati Reds,St.Louis Cardinals,4,2,-152,+134,08 Jun 2013 23:15,
Colorado Rockies,San Diego Padres,2,4,-123,+110,08 Jun 2013 23:15,
Kansas City Royals,Houston Astros,7,2,-182,+159,08 Jun 2013 23:15,
Milwaukee Brewers,Philadelphia Phillies,4,3,-128,+112,08 Jun 2013 23:15,
Chicago White Sox,Oakland Athletics,4,1,+112,-130,08 Jun 2013 20:10,
Seattle Mariners,New York Yankees,1,3,+110,-127,08 Jun 2013 20:10,
Tampa Bay Rays,Baltimore Orioles,8,0,-118,+102,08 Jun 2013 20:10,
Detroit Tigers,Cleveland Indians,6,4,-182,+162,08 Jun 2013 20:08,
Chicago Cubs,Pittsburgh Pirates,2,6,-116,+100,08 Jun 2013 20:05,
Washington Nationals,Minnesota Twins,3,4,-185,+166,08 Jun 2013 20:05,
New York Mets,Miami Marlins,1,2,-222,+191,08 Jun 2013 17:10,
Toronto Blue Jays,Texas Rangers,4,3,+139,-156,08 Jun 2013 17:07,
Boston Red Sox,Los Angeles Angels,5,9,-161,+150,08 Jun 2013 17:05,
Los Angeles Dodgers,Atlanta Braves,2,1,-106,-109,08 Jun 2013 02:10,
Seattle Mariners,New York Yankees,4,1,+160,-182,08 Jun 2013 02:10,
Arizona Diamondbacks,San Francisco Giants,3,1,-130,+114,08 Jun 2013 01:40,
Colorado Rockies,San Diego Padres,10,9,-156,+139,08 Jun 2013 00:40,
Chicago White Sox,Oakland Athletics,3,4,-135,+120,08 Jun 2013 00:10,
Kansas City Royals,Houston Astros,4,2,-238,+204,08 Jun 2013 00:10,
Milwaukee Brewers,Philadelphia Phillies,5,4,+127,-143,08 Jun 2013 00:10,
Cincinnati Reds,St.Louis Cardinals,2,9,+110,-127,07 Jun 2013 23:10,
Tampa Bay Rays,Baltimore Orioles,2,1,-114,-101,07 Jun 2013 23:10,
Detroit Tigers,Cleveland Indians,7,5,-217,+188,07 Jun 2013 23:08,
Toronto Blue Jays,Texas Rangers,6,1,-111,-104,07 Jun 2013 23:07,
Chicago Cubs,Pittsburgh Pirates,0,2,+102,-119,07 Jun 2013 18:20,
Los Angeles Dodgers,Atlanta Braves,5,0,-101,-114,07 Jun 2013 02:10,
Seattle Mariners,New York Yankees,1,6,+104,-119,07 Jun 2013 02:10,
Colorado Rockies,San Diego Padres,5,6,-139,+123,07 Jun 2013 00:40,
Chicago White Sox,Oakland Athletics,4,5,+119,-135,07 Jun 2013 00:10,
Kansas City Royals,Minnesota Twins,7,3,-149,+131,07 Jun 2013 00:10,
Milwaukee Brewers,Philadelphia Phillies,1,5,-149,+131,07 Jun 2013 00:10,
St.Louis Cardinals,Arizona Diamondbacks,12,8,-182,+161,06 Jun 2013 23:15,
Boston Red Sox,Texas Rangers,6,3,-137,+121,06 Jun 2013 23:10,
Houston Astros,Baltimore Orioles,1,3,+138,-154,06 Jun 2013 18:10,
Detroit Tigers,Tampa Bay Rays,5,2,-204,+177,06 Jun 2013 17:08,
Los Angeles Dodgers,San Diego Padres,2,6,-227,+196,06 Jun 2013 02:10,
St.Louis Cardinals,Arizona Diamondbacks,3,10,-135,+119,06 Jun 2013 00:15,
Houston Astros,Baltimore Orioles,11,7,+136,-154,06 Jun 2013 00:10,
Kansas City Royals,Minnesota Twins,4,1,-137,+121,06 Jun 2013 00:10,
Boston Red Sox,Texas Rangers,2,3,-128,+112,05 Jun 2013 23:10,
Cincinnati Reds,Colorado Rockies,4,12,-161,+143,05 Jun 2013 23:10,
Detroit Tigers,Tampa Bay Rays,0,3,-143,+127,05 Jun 2013 23:08,
Los Angeles Angels,Chicago Cubs,6,8,-156,+139,05 Jun 2013 23:05,
Washington Nationals,New York Mets,1,10,-154,+136,05 Jun 2013 23:05,
San Francisco Giants,Toronto Blue Jays,0,4,-112,-103,05 Jun 2013 19:45,
Seattle Mariners,Chicago White Sox,5,7,-172,+154,05 Jun 2013 19:40,
Milwaukee Brewers,Oakland Athletics,1,6,+114,-128,05 Jun 2013 18:10,
New York Yankees,Cleveland Indians,6,4,-179,+159,05 Jun 2013 17:05,
Philadelphia Phillies,Miami Marlins,6,1,-222,+194,05 Jun 2013 17:05,
Atlanta Braves,Pittsburgh Pirates,5,0,-120,+106,05 Jun 2013 16:10,
San Francisco Giants,Toronto Blue Jays,2,1,-120,+104,05 Jun 2013 02:15,
Los Angeles Dodgers,San Diego Padres,9,7,-133,+117,05 Jun 2013 02:10,
Seattle Mariners,Chicago White Sox,7,4,-154,+135,05 Jun 2013 02:10,
Los Angeles Angels,Chicago Cubs,4,3,-185,+165,05 Jun 2013 02:05,
St.Louis Cardinals,Arizona Diamondbacks,6,7,-154,+140,05 Jun 2013 00:15,
Houston Astros,Baltimore Orioles,1,4,+152,-172,05 Jun 2013 00:10,
Kansas City Royals,Minnesota Twins,0,3,-137,+120,05 Jun 2013 00:10,
Milwaukee Brewers,Oakland Athletics,4,3,+102,-118,05 Jun 2013 00:10,
Atlanta Braves,Pittsburgh Pirates,5,4,-167,+147,04 Jun 2013 23:10,
Boston Red Sox,Texas Rangers,17,5,-141,+125,04 Jun 2013 23:10,
Cincinnati Reds,Colorado Rockies,4,5,-167,+148,04 Jun 2013 23:10,
Detroit Tigers,Tampa Bay Rays,10,1,-143,+127,04 Jun 2013 23:08,
New York Yankees,Cleveland Indians,4,3,-143,+125,04 Jun 2013 23:05,
Philadelphia Phillies,Miami Marlins,7,3,-156,+138,04 Jun 2013 23:05,
Washington Nationals,New York Mets,3,2,-189,+168,04 Jun 2013 23:05,
Los Angeles Dodgers,San Diego Padres,2,1,-109,-106,04 Jun 2013 02:10,
Seattle Mariners,Chicago White Sox,4,2,-109,-106,04 Jun 2013 02:10,
Los Angeles Angels,Houston Astros,1,2,-189,+166,04 Jun 2013 02:05,
St.Louis Cardinals,Arizona Diamondbacks,7,1,-154,+136,04 Jun 2013 00:15,
Milwaukee Brewers,Oakland Athletics,2,10,-122,+106,04 Jun 2013 00:10,
Atlanta Braves,Pittsburgh Pirates,7,2,-127,+110,03 Jun 2013 23:10,
Cincinnati Reds,Colorado Rockies,3,0,-135,+119,03 Jun 2013 23:10,
New York Yankees,Cleveland Indians,7,4,-116,+100,03 Jun 2013 23:05,
Philadelphia Phillies,Miami Marlins,7,2,-192,+171,03 Jun 2013 23:05,
San Diego Padres,Toronto Blue Jays,4,7,-132,+119,03 Jun 2013 02:10,
New York Yankees,Boston Red Sox,0,3,-120,+104,03 Jun 2013 00:05,
Colorado Rockies,Los Angeles Dodgers,7,2,-172,+152,02 Jun 2013 20:10,
Oakland Athletics,Chicago White Sox,2,0,-116,+100,02 Jun 2013 20:05,
Los Angeles Angels,Houston Astros,4,5,-256,+222,02 Jun 2013 19:35,
Texas Rangers,Kansas City Royals,3,1,-213,+185,02 Jun 2013 19:05,
Chicago Cubs,Arizona Diamondbacks,4,8,+116,-132,02 Jun 2013 18:20,
St.Louis Cardinals,San Francisco Giants,2,4,-164,+144,02 Jun 2013 18:15,
Minnesota Twins,Seattle Mariners,10,0,-147,+129,02 Jun 2013 18:10,
Atlanta Braves,Washington Nationals,6,3,-200,+175,02 Jun 2013 17:35,
Baltimore Orioles,Detroit Tigers,4,2,+104,-119,02 Jun 2013 17:35,
Philadelphia Phillies,Milwaukee Brewers,7,5,-179,+158,02 Jun 2013 17:35,
Pittsburgh Pirates,Cincinnati Reds,5,4,+104,-120,02 Jun 2013 17:35,
Miami Marlins,New York Mets,11,6,+179,-204,02 Jun 2013 17:10,
Cleveland Indians,Tampa Bay Rays,3,11,-118,+102,02 Jun 2013 17:05,
San Diego Padres,Toronto Blue Jays,4,3,+108,-125,02 Jun 2013 02:10,
Los Angeles Angels,Houston Astros,0,2,-238,+204,02 Jun 2013 02:05,
Atlanta Braves,Washington Nationals,2,1,-145,+127,01 Jun 2013 23:15,
Chicago Cubs,Arizona Diamondbacks,4,12,-143,+125,01 Jun 2013 23:15,
New York Yankees,Boston Red Sox,1,11,-116,+100,01 Jun 2013 23:15,
Pittsburgh Pirates,Cincinnati Reds,0,2,-130,+114,01 Jun 2013 23:15,
St.Louis Cardinals,San Francisco Giants,7,1,-154,+136,01 Jun 2013 23:15,
Colorado Rockies,Los Angeles Dodgers,7,6,-133,+117,01 Jun 2013 20:10,
Miami Marlins,New York Mets,8,1,-105,-110,01 Jun 2013 20:10,
Baltimore Orioles,Detroit Tigers,3,10,+127,-145,01 Jun 2013 20:05,
Oakland Athletics,Chicago White Sox,4,3,-154,+136,01 Jun 2013 20:05,
Philadelphia Phillies,Milwaukee Brewers,3,4,-108,-104,01 Jun 2013 20:05,
Texas Rangers,Kansas City Royals,1,4,-128,+112,01 Jun 2013 20:05,
St.Louis Cardinals,San Francisco Giants,8,0,-149,+129,01 Jun 2013 17:15,
Minnesota Twins,Seattle Mariners,5,4,-120,+104,01 Jun 2013 17:10,
Cleveland Indians,Tampa Bay Rays,5,0,-128,+112,01 Jun 2013 17:05,
San Diego Padres,Toronto Blue Jays,4,3,-119,+104,01 Jun 2013 02:10,
Los Angeles Angels,Houston Astros,3,6,-244,+209,01 Jun 2013 02:05,
Oakland Athletics,Chicago White Sox,3,0,-189,+166,01 Jun 2013 02:05,
Colorado Rockies,Los Angeles Dodgers,5,7,+114,-130,01 Jun 2013 00:40,
Minnesota Twins,Seattle Mariners,0,3,+110,-125,01 Jun 2013 00:10,
Texas Rangers,Kansas City Royals,7,2,-227,+197,01 Jun 2013 00:05,
Atlanta Braves,Washington Nationals,2,3,-109,-106,31 May 2013 23:30,
Miami Marlins,New York Mets,5,1,+142,-156,31 May 2013 23:10,
Baltimore Orioles,Detroit Tigers,7,5,+114,-130,31 May 2013 23:05,
Cleveland Indians,Tampa Bay Rays,2,9,-105,-110,31 May 2013 23:05,
New York Yankees,Boston Red Sox,4,1,-118,+102,31 May 2013 23:05,
Philadelphia Phillies,Milwaukee Brewers,5,8,-118,+102,31 May 2013 23:05,
Pittsburgh Pirates,Cincinnati Reds,0,6,-105,-110,31 May 2013 23:05,
Chicago Cubs,Arizona Diamondbacks,7,2,-119,+104,31 May 2013 18:20,
Los Angeles Angels,Los Angeles Dodgers,3,2,-182,+162,31 May 2013 02:05,
Colorado Rockies,Houston Astros,5,7,-227,+197,31 May 2013 00:40,
St.Louis Cardinals,Kansas City Royals,2,4,-169,+152,31 May 2013 00:30,
Minnesota Twins,Milwaukee Brewers,8,6,+100,-116,31 May 2013 00:10,
Atlanta Braves,Toronto Blue Jays,11,3,-149,+131,30 May 2013 23:10,
Miami Marlins,Tampa Bay Rays,2,5,+131,-147,30 May 2013 23:10,
Baltimore Orioles,Washington Nationals,2,0,-137,+121,30 May 2013 23:05,
Cleveland Indians,Cincinnati Reds,7,1,+104,-119,30 May 2013 23:05,
New York Yankees,New York Mets,1,3,-204,+181,30 May 2013 23:05,
Philadelphia Phillies,Boston Red Sox,2,9,+114,-132,30 May 2013 23:05,
Pittsburgh Pirates,Detroit Tigers,1,0,+112,-128,30 May 2013 23:05,
San Francisco Giants,Oakland Athletics,5,2,-104,-111,30 May 2013 19:45,
San Diego Padres,Seattle Mariners,1,7,+106,-122,30 May 2013 19:40,
Chicago Cubs,Chicago White Sox,8,3,+104,-120,30 May 2013 18:20,
Texas Rangers,Arizona Diamondbacks,9,5,-145,+129,30 May 2013 18:05,
San Francisco Giants,Oakland Athletics,6,9,-123,+108,30 May 2013 02:15,
San Diego Padres,Seattle Mariners,3,2,-159,+141,30 May 2013 02:10,
Los Angeles Angels,Los Angeles Dodgers,4,3,-185,+162,30 May 2013 02:05,
Colorado Rockies,Houston Astros,3,6,-238,+206,30 May 2013 00:40,
St.Louis Cardinals,Kansas City Royals,5,3,-192,+171,30 May 2013 00:15,
Minnesota Twins,Milwaukee Brewers,4,1,+108,-125,30 May 2013 00:10,
Atlanta Braves,Toronto Blue Jays,0,3,-185,+164,29 May 2013 23:10,
Miami Marlins,Tampa Bay Rays,1,3,+139,-156,29 May 2013 23:10,
Cleveland Indians,Cincinnati Reds,5,2,-143,+125,29 May 2013 23:05,
New York Yankees,New York Mets,4,9,-189,+165,29 May 2013 23:05,
Philadelphia Phillies,Boston Red Sox,4,3,+124,-141,29 May 2013 23:05,
Pittsburgh Pirates,Detroit Tigers,5,3,+102,-118,29 May 2013 23:05,
Baltimore Orioles,Washington Nationals,9,6,-118,+100,29 May 2013 23:05,
Chicago Cubs,Chicago White Sox,9,3,-133,+116,29 May 2013 18:20,
Los Angeles Dodgers,Los Angeles Angels,3,0,-130,+114,29 May 2013 02:10,
Seattle Mariners,San Diego Padres,1,6,-112,-103,29 May 2013 02:10,
Oakland Athletics,San Francisco Giants,6,3,-141,+124,29 May 2013 02:05,
Kansas City Royals,St.Louis Cardinals,1,4,-115,+100,29 May 2013 00:10,
Milwaukee Brewers,Minnesota Twins,5,6,-139,+123,29 May 2013 00:10,
Boston Red Sox,Philadelphia Phillies,1,3,-133,+118,28 May 2013 23:10,
Cincinnati Reds,Cleveland Indians,8,2,-149,+131,28 May 2013 23:10,
New York Mets,New York Yankees,2,1,-123,+106,28 May 2013 23:10,
Tampa Bay Rays,Miami Marlins,7,6,-256,+219,28 May 2013 23:10,
Detroit Tigers,Pittsburgh Pirates,0,1,-156,+138,28 May 2013 23:08,
Washington Nationals,Baltimore Orioles,9,3,-103,-112,28 May 2013 23:05,
Houston Astros,Colorado Rockies,1,2,+152,-175,28 May 2013 18:10,
Toronto Blue Jays,Atlanta Braves,6,7,-119,+102,28 May 2013 16:37,
Arizona Diamondbacks,Texas Rangers,5,4,+129,-145,28 May 2013 01:40,
Los Angeles Dodgers,Los Angeles Angels,8,7,-101,-115,28 May 2013 00:10,
Boston Red Sox,Philadelphia Phillies,9,3,-169,+150,27 May 2013 23:10,
Chicago White Sox,Chicago Cubs,0,7,-118,+102,27 May 2013 23:10,
New York Mets,New York Yankees,2,1,-104,-111,27 May 2013 23:10,
Toronto Blue Jays,Atlanta Braves,9,3,-105,-110,27 May 2013 23:07,
Seattle Mariners,San Diego Padres,9,0,-122,+106,27 May 2013 20:10,
Oakland Athletics,San Francisco Giants,4,1,+100,-116,27 May 2013 20:05,
Arizona Diamondbacks,Texas Rangers,5,3,-116,+102,27 May 2013 19:40,
Tampa Bay Rays,Miami Marlins,10,6,-192,+170,27 May 2013 19:10,
Houston Astros,Colorado Rockies,3,2,+129,-145,27 May 2013 18:10,
Kansas City Royals,St.Louis Cardinals,3,6,+102,-118,27 May 2013 18:10,
Milwaukee Brewers,Minnesota Twins,3,6,-119,+104,27 May 2013 18:10,
Cincinnati Reds,Cleveland Indians,4,2,-147,+131,27 May 2013 17:10,
Detroit Tigers,Pittsburgh Pirates,6,5,-196,+175,27 May 2013 17:08,
Washington Nationals,Baltimore Orioles,2,6,-125,+110,27 May 2013 17:05,
New York Mets,Atlanta Braves,4,2,+121,-135,27 May 2013 00:05,
Arizona Diamondbacks,San Diego Padres,6,5,-185,+164,26 May 2013 20:10,
Los Angeles Dodgers,St.Louis Cardinals,3,5,-143,+127,26 May 2013 20:10,
Seattle Mariners,Texas Rangers,4,3,-127,+110,26 May 2013 20:10,
San Francisco Giants,Colorado Rockies,7,3,-169,+150,26 May 2013 20:05,
Chicago White Sox,Miami Marlins,5,3,-204,+179,26 May 2013 18:10,
Houston Astros,Oakland Athletics,2,6,+156,-179,26 May 2013 18:10,
Kansas City Royals,Los Angeles Angels,2,5,+102,-118,26 May 2013 18:10,
Milwaukee Brewers,Pittsburgh Pirates,4,5,-135,+119,26 May 2013 18:10,
Tampa Bay Rays,New York Yankees,8,3,-120,+104,26 May 2013 17:40,
Boston Red Sox,Cleveland Indians,6,5,-141,+125,26 May 2013 17:35,
Washington Nationals,Philadelphia Phillies,6,1,-164,+144,26 May 2013 17:35,
Cincinnati Reds,Chicago Cubs,4,5,-185,+165,26 May 2013 17:10,
Detroit Tigers,Minnesota Twins,6,1,-278,+236,26 May 2013 17:08,
Toronto Blue Jays,Baltimore Orioles,6,5,-103,-112,26 May 2013 17:07,
Arizona Diamondbacks,San Diego Padres,4,10,-128,+112,26 May 2013 02:10,
